Seed;RMSE History;MMD History;Log-Likelihood History
1200;[16.45563507080078, 13.512602806091309, 11.824167251586914, 11.305120468139648, 11.348222732543945, 11.426526069641113, 11.321466445922852, 11.297842025756836, 11.14974594116211, 11.05636978149414, 10.859023094177246, 10.685436248779297, 10.653260231018066, 10.650201797485352, 10.54434585571289, 10.51517105102539, 10.373438835144043, 10.17082405090332, 10.176653861999512, 10.000945091247559, 9.847597122192383];[1.367951512336731, 1.2848623991012573, 1.2391541004180908, 1.2982193231582642, 1.3372398614883423, 1.3311779499053955, 1.3377654552459717, 1.3293184041976929, 1.3400704860687256, 1.3242028951644897, 1.3228209018707275, 1.3113572597503662, 1.3318164348602295, 1.3280248641967773, 1.331845998764038, 1.346403956413269, 1.3337620496749878, 1.3272573947906494, 1.3219469785690308, 1.323664665222168, 1.3173415660858154];[-71.06095123291016, -56.62156677246094, -43.71817398071289, -47.285987854003906, -51.4064826965332, -54.73255920410156, -52.7110595703125, -52.89277267456055, -52.04804229736328, -50.91716003417969, -48.392860412597656, -47.669395446777344, -46.71625900268555, -47.749267578125, -46.306785583496094, -46.34498977661133, -45.140220642089844, -43.19621276855469, -43.06016540527344, -41.706260681152344, -40.765010833740234]
1250;[16.462003707885742, 13.797738075256348, 11.585610389709473, 10.555498123168945, 11.963597297668457, 11.946218490600586, 11.952415466308594, 11.816634178161621, 11.712411880493164, 11.84384536743164, 11.792171478271484, 11.679551124572754, 11.541590690612793, 11.453449249267578, 11.44367790222168, 11.170829772949219, 11.151528358459473, 10.991405487060547, 10.8323335647583, 10.501806259155273, 10.417567253112793];[1.3668652772903442, 1.2789251804351807, 1.169535756111145, 1.234918475151062, 1.2927552461624146, 1.2913464307785034, 1.2973277568817139, 1.2962658405303955, 1.2969340085983276, 1.3033387660980225, 1.3026410341262817, 1.306990385055542, 1.2913566827774048, 1.2977707386016846, 1.291585087776184, 1.2848412990570068, 1.2824689149856567, 1.2772612571716309, 1.2711613178253174, 1.2595651149749756, 1.2522317171096802];[-72.24419403076172, -50.115482330322266, -31.8417911529541, -43.077816009521484, -57.610206604003906, -58.05766677856445, -59.12404251098633, -57.4514045715332, -56.3073616027832, -58.120479583740234, -58.95762252807617, -59.15079116821289, -55.97916030883789, -55.905181884765625, -55.721778869628906, -53.578739166259766, -53.554805755615234, -51.84125518798828, -49.0476188659668, -46.452510833740234, -45.45375442504883]
1300;[16.44805908203125, 13.78193473815918, 11.680424690246582, 9.773859024047852, 8.883211135864258, 10.188155174255371, 10.470176696777344, 10.503056526184082, 10.302088737487793, 10.078577041625977, 9.974794387817383, 9.799188613891602, 9.887985229492188, 9.856888771057129, 9.732438087463379, 9.504629135131836, 9.476698875427246, 9.407634735107422, 9.170522689819336, 8.920374870300293, 8.707104682922363];[1.3689144849777222, 1.273582100868225, 1.1820026636123657, 1.1641238927841187, 1.2215723991394043, 1.2761789560317993, 1.3236000537872314, 1.3021637201309204, 1.3211418390274048, 1.2815840244293213, 1.3030102252960205, 1.2702434062957764, 1.2921212911605835, 1.2908270359039307, 1.2890461683273315, 1.2699600458145142, 1.2698109149932861, 1.2685091495513916, 1.2460963726043701, 1.2286603450775146, 1.2239313125610352];[-74.16789245605469, -50.885868072509766, -33.865577697753906, -21.801834106445312, -27.170068740844727, -37.525882720947266, -42.17337417602539, -42.647705078125, -40.221946716308594, -39.086029052734375, -36.832298278808594, -38.066062927246094, -38.98690414428711, -38.861000061035156, -37.65717315673828, -36.153221130371094, -36.91127014160156, -35.746585845947266, -34.421207427978516, -32.670101165771484, -31.154541015625]
1350;[16.4641056060791, 15.247977256774902, 12.464900016784668, 10.494919776916504, 9.23660945892334, 8.239570617675781, 10.092220306396484, 10.647717475891113, 10.500351905822754, 10.390151023864746, 10.437260627746582, 10.388789176940918, 10.331469535827637, 10.189668655395508, 10.009413719177246, 9.70059585571289, 9.526659965515137, 9.27074909210205, 9.166394233703613, 8.982939720153809, 8.854564666748047];[1.3701057434082031, 1.326723575592041, 1.2137621641159058, 1.1435625553131104, 1.2093968391418457, 1.1422808170318604, 1.2321571111679077, 1.2641687393188477, 1.2582775354385376, 1.271443247795105, 1.2709482908248901, 1.2643804550170898, 1.2615550756454468, 1.2539632320404053, 1.2399860620498657, 1.2274187803268433, 1.2212321758270264, 1.208909511566162, 1.211555004119873, 1.2070919275283813, 1.1981449127197266];[-72.6022720336914, -58.59041976928711, -39.91572189331055, -25.890146255493164, -17.460163116455078, -21.743995666503906, -39.527923583984375, -44.391624450683594, -43.025184631347656, -42.64810562133789, -44.4463005065918, -44.597816467285156, -44.11601257324219, -43.17831039428711, -41.31363296508789, -38.89998245239258, -37.31336212158203, -35.41693878173828, -34.655948638916016, -34.02633285522461, -32.9646110534668]
1400;[16.449983596801758, 13.719027519226074, 11.425902366638184, 10.181910514831543, 10.546735763549805, 10.60042953491211, 10.605712890625, 10.618202209472656, 10.582327842712402, 10.483394622802734, 10.539043426513672, 10.485359191894531, 10.341939926147461, 10.192994117736816, 10.155173301696777, 10.220829010009766, 10.230249404907227, 10.125545501708984, 9.845977783203125, 9.721959114074707, 9.590165138244629];[1.3669514656066895, 1.2721668481826782, 1.1642571687698364, 1.222591519355774, 1.2695062160491943, 1.2709603309631348, 1.300363302230835, 1.2867463827133179, 1.3100835084915161, 1.3161413669586182, 1.3450677394866943, 1.3261698484420776, 1.3171377182006836, 1.3145889043807983, 1.295676827430725, 1.3050657510757446, 1.3082259893417358, 1.309922218322754, 1.2936530113220215, 1.2884302139282227, 1.2742677927017212];[-71.95223999023438, -48.89814376831055, -31.531105041503906, -35.04347229003906, -42.10400390625, -42.23408508300781, -42.0724983215332, -43.472965240478516, -43.667667388916016, -43.1345329284668, -44.09202194213867, -44.241512298583984, -42.67124557495117, -42.579410552978516, -43.36945724487305, -44.476070404052734, -44.40168762207031, -42.95561599731445, -41.74431228637695, -39.818328857421875, -39.310646057128906]
1450;[16.438304901123047, 14.623844146728516, 12.098994255065918, 11.175437927246094, 10.932817459106445, 10.813933372497559, 10.730717658996582, 10.660517692565918, 10.532881736755371, 10.51150131225586, 10.476571083068848, 10.514857292175293, 10.397095680236816, 10.198358535766602, 10.080495834350586, 9.903173446655273, 9.840227127075195, 9.779792785644531, 9.5961275100708, 9.524909973144531, 9.438228607177734];[1.3674240112304688, 1.3053261041641235, 1.2311328649520874, 1.3067233562469482, 1.3944238424301147, 1.3540310859680176, 1.3910107612609863, 1.3697078227996826, 1.3839669227600098, 1.394219994544983, 1.3677886724472046, 1.3847951889038086, 1.369592547416687, 1.373529076576233, 1.3596069812774658, 1.3517359495162964, 1.3338847160339355, 1.3358237743377686, 1.3230576515197754, 1.325931429862976, 1.3220927715301514];[-72.32177734375, -54.32040023803711, -43.009117126464844, -41.35710906982422, -42.19929504394531, -43.94575119018555, -41.27528762817383, -43.10719680786133, -41.68891906738281, -42.15211868286133, -43.841392517089844, -44.04399490356445, -43.20500183105469, -41.370826721191406, -40.090301513671875, -38.82735824584961, -38.805755615234375, -38.338687896728516, -36.64433670043945, -36.84697341918945, -36.56751251220703]
1500;[16.44887924194336, 13.7451171875, 11.509448051452637, 11.181846618652344, 10.97102165222168, 11.109899520874023, 10.979711532592773, 10.820422172546387, 10.759456634521484, 10.627742767333984, 10.603776931762695, 10.392019271850586, 10.2606782913208, 10.079231262207031, 9.904470443725586, 9.700348854064941, 9.443351745605469, 9.22300910949707, 9.166653633117676, 9.113387107849121, 9.152351379394531];[1.3688514232635498, 1.2638403177261353, 1.2226446866989136, 1.292802333831787, 1.3273597955703735, 1.3130780458450317, 1.312340497970581, 1.3072072267532349, 1.3214316368103027, 1.3256913423538208, 1.3430737257003784, 1.3259904384613037, 1.3285877704620361, 1.3152295351028442, 1.3050035238265991, 1.293534517288208, 1.2809727191925049, 1.2708847522735596, 1.2720873355865479, 1.2798619270324707, 1.291723370552063];[-70.63523864746094, -48.253841400146484, -40.847713470458984, -42.585235595703125, -46.10987854003906, -49.88232421875, -48.951576232910156, -46.391082763671875, -46.797306060791016, -45.743534088134766, -45.200965881347656, -43.39048385620117, -42.64323425292969, -41.015655517578125, -39.49274826049805, -37.934776306152344, -35.94491958618164, -33.68146896362305, -34.13797378540039, -33.76333236694336, -34.23453903198242]
50;[16.609350204467773, 7.611307144165039, 3.44852352142334, 2.6076784133911133, 3.2819318771362305, 3.0915703773498535, 2.452038526535034, 1.678049921989441, 1.4620472192764282, 1.4159743785858154, 1.4205745458602905, 1.4048619270324707, 1.4152227640151978, 1.4159822463989258, 1.4230940341949463, 1.4327932596206665, 1.4040979146957397, 1.4036372900009155, 1.409533977508545, 1.4330822229385376, 1.417673945426941];[1.5205938816070557, 1.158198356628418, 0.6488540768623352, 0.5999918580055237, 0.8192656636238098, 0.7760254740715027, 0.5625866055488586, 0.16939257085323334, 0.036493781954050064, 0.015034404583275318, 0.02491162344813347, 0.011232432909309864, 0.01667068898677826, 0.01770286075770855, 0.02267884649336338, 0.0319637693464756, 0.014321379363536835, 0.02211584523320198, 0.018088536337018013, 0.034551285207271576, 0.01995333470404148];[-134.05316162109375, -16.360170364379883, -5.01422119140625, -5.275697231292725, -8.97763729095459, -7.815087795257568, -4.803866386413574, -2.1919655799865723, -1.752076268196106, -1.7000807523727417, -1.7187762260437012, -1.6940982341766357, -1.7180825471878052, -1.7226076126098633, -1.7412017583847046, -1.7547341585159302, -1.7135932445526123, -1.7087668180465698, -1.7128965854644775, -1.7611671686172485, -1.7362278699874878]
100;[16.629878997802734, 7.539234161376953, 3.2681667804718018, 2.28507924079895, 2.020564079284668, 2.13015079498291, 1.9153876304626465, 1.9475289583206177, 1.443221092224121, 1.611304759979248, 1.4097970724105835, 1.5214632749557495, 1.4135427474975586, 1.5103672742843628, 1.4068238735198975, 1.4688916206359863, 1.405288815498352, 1.4591832160949707, 1.4056227207183838, 1.4126330614089966, 1.411409616470337];[1.5220543146133423, 1.1424599885940552, 0.5722128748893738, 0.42745792865753174, 0.39010128378868103, 0.4534672498703003, 0.3167661726474762, 0.3499523401260376, 0.025961894541978836, 0.14763467013835907, 0.01316533051431179, 0.0939750224351883, 0.012433483265340328, 0.07965067028999329, 0.014146610163152218, 0.056487787514925, 0.01109866052865982, 0.04990318417549133, 0.018973855301737785, 0.021152546629309654, 0.020613284781575203];[-138.01641845703125, -17.400039672851562, -3.6064867973327637, -3.0081675052642822, -3.0458130836486816, -3.340655565261841, -2.792217969894409, -2.8039391040802, -1.7070748805999756, -2.1402878761291504, -1.692047119140625, -1.942934513092041, -1.7074185609817505, -1.9259612560272217, -1.696468472480774, -1.8363398313522339, -1.7030231952667236, -1.817327618598938, -1.707822322845459, -1.7192962169647217, -1.7230743169784546]
150;[16.614818572998047, 8.514727592468262, 5.502172470092773, 5.083700180053711, 5.01725959777832, 5.071323394775391, 5.2861008644104, 5.419963836669922, 5.332010269165039, 5.594574451446533, 4.85973596572876, 4.687304496765137, 4.12637186050415, 3.7704055309295654, 3.524709701538086, 3.031078577041626, 2.5847256183624268, 2.5950183868408203, 2.458355188369751, 2.398244857788086, 2.1267924308776855];[1.5220842361450195, 1.2356696128845215, 1.0346447229385376, 1.1239514350891113, 1.159184217453003, 1.1619877815246582, 1.217462182044983, 1.2036831378936768, 1.2199290990829468, 1.2228286266326904, 1.155303955078125, 1.1291534900665283, 1.0474313497543335, 0.9870970845222473, 0.9347286820411682, 0.8166958689689636, 0.6544406414031982, 0.6755115389823914, 0.6213483810424805, 0.5895904302597046, 0.46255385875701904];[-134.1251983642578, -31.846324920654297, -17.105077743530273, -21.869220733642578, -22.56374740600586, -23.964879989624023, -25.678956985473633, -27.677906036376953, -26.357440948486328, -29.74777603149414, -21.85956573486328, -20.54029083251953, -15.569527626037598, -12.813977241516113, -11.148859024047852, -7.99567985534668, -5.780210971832275, -5.751568794250488, -5.161807060241699, -4.897119045257568, -3.7937536239624023]
200;[16.62282371520996, 8.416325569152832, 5.559479236602783, 4.040228366851807, 3.7455925941467285, 3.884537696838379, 3.399186372756958, 3.1605746746063232, 2.488929033279419, 1.7481769323349, 1.4195367097854614, 1.4215881824493408, 1.4058215618133545, 1.408443570137024, 1.4134312868118286, 1.4097862243652344, 1.4184893369674683, 1.4017730951309204, 1.3925668001174927, 1.396060824394226, 1.3993775844573975];[1.5194071531295776, 1.228439450263977, 1.0437068939208984, 0.9554211497306824, 0.9707356095314026, 0.9850002527236938, 0.8864503502845764, 0.8367552757263184, 0.6097568273544312, 0.23278598487377167, 0.007415296975523233, 0.020280176773667336, 0.011550266295671463, 0.012299943715333939, 0.014447438530623913, 0.01554036233574152, 0.024163730442523956, 0.009081973694264889, 0.008415697142481804, 0.005844298750162125, 0.007864471524953842];[-124.47254180908203, -31.32333755493164, -17.929079055786133, -11.411426544189453, -11.424660682678223, -13.239991188049316, -9.918246269226074, -8.372413635253906, -5.0677809715271, -2.4701650142669678, -1.6737091541290283, -1.7287296056747437, -1.6969685554504395, -1.6934247016906738, -1.7137336730957031, -1.7052578926086426, -1.7347450256347656, -1.6895456314086914, -1.687368631362915, -1.6816614866256714, -1.6920630931854248]
250;[16.62435531616211, 8.384223937988281, 3.7593960762023926, 2.9325387477874756, 2.406259775161743, 1.9238979816436768, 1.5346335172653198, 1.4245648384094238, 1.4394738674163818, 1.433048129081726, 1.4310088157653809, 1.47556734085083, 1.5338897705078125, 1.5198676586151123, 1.4818977117538452, 1.4562044143676758, 1.4505304098129272, 1.4366950988769531, 1.4160897731781006, 1.3998619318008423, 1.3927128314971924];[1.5228418111801147, 1.2040592432022095, 0.7537537217140198, 0.7565740942955017, 0.5664516687393188, 0.31145909428596497, 0.07747296243906021, 0.016392193734645844, 0.027880722656846046, 0.029287567362189293, 0.028049616143107414, 0.05974991247057915, 0.09633642435073853, 0.0970417857170105, 0.06714407354593277, 0.05057234689593315, 0.04195592924952507, 0.03492778167128563, 0.017502184957265854, 0.012762436643242836, 0.007148515433073044];[-136.54148864746094, -29.512466430664062, -6.12925910949707, -5.4946370124816895, -3.9414238929748535, -2.668827772140503, -1.8449196815490723, -1.6794356107711792, -1.7244009971618652, -1.7291070222854614, -1.7406288385391235, -1.840325117111206, -1.981331467628479, -1.9580206871032715, -1.8683661222457886, -1.8045780658721924, -1.80442476272583, -1.7703028917312622, -1.719336748123169, -1.6971136331558228, -1.6896262168884277]
300;[16.602642059326172, 7.8214640617370605, 3.373262643814087, 1.8260602951049805, 1.559829592704773, 1.4665613174438477, 1.6048645973205566, 1.472902774810791, 1.4677876234054565, 1.4977331161499023, 1.4507936239242554, 1.4953805208206177, 1.4287841320037842, 1.4459561109542847, 1.4334039688110352, 1.4337668418884277, 1.4298927783966064, 1.4180266857147217, 1.4085288047790527, 1.398081660270691, 1.3960078954696655];[1.5207595825195312, 1.1715222597122192, 0.5979004502296448, 0.15397818386554718, 0.09634773433208466, 0.04149432107806206, 0.1364697515964508, 0.04932305961847305, 0.047099918127059937, 0.07066284865140915, 0.04287030175328255, 0.06997402012348175, 0.026459259912371635, 0.0434836782515049, 0.03530531004071236, 0.03684619814157486, 0.034110426902770996, 0.02227945066988468, 0.015136978588998318, 0.00796370767056942, 0.006552679464221001];[-131.8495635986328, -18.227712631225586, -3.733633518218994, -1.9624199867248535, -1.9157792329788208, -1.7550119161605835, -2.1010231971740723, -1.790799617767334, -1.7879441976547241, -1.8658181428909302, -1.780643105506897, -1.8733197450637817, -1.7371854782104492, -1.785512089729309, -1.7584812641143799, -1.7723519802093506, -1.7541728019714355, -1.724684476852417, -1.7017693519592285, -1.6859692335128784, -1.6897790431976318]
350;[16.60399627685547, 7.484917163848877, 3.661712646484375, 2.253037452697754, 2.1217997074127197, 1.7566317319869995, 1.4857996702194214, 1.5906777381896973, 1.6014885902404785, 1.7145403623580933, 1.5648093223571777, 1.6976417303085327, 1.5328772068023682, 1.645226240158081, 1.5078685283660889, 1.5899488925933838, 1.4796844720840454, 1.5485507249832153, 1.4509385824203491, 1.5630886554718018, 1.483242154121399];[1.5209743976593018, 1.1514229774475098, 0.7130023241043091, 0.4263249635696411, 0.40606048703193665, 0.2178376019001007, 0.04879680275917053, 0.12779809534549713, 0.14091449975967407, 0.21759887039661407, 0.12426161020994186, 0.21015846729278564, 0.09601166099309921, 0.17696474492549896, 0.08250109851360321, 0.14443868398666382, 0.07010766863822937, 0.11452706158161163, 0.04450910538434982, 0.12291322648525238, 0.07031752914190292];[-134.92481994628906, -17.3238468170166, -5.6561079025268555, -3.4424238204956055, -3.5221357345581055, -2.393984317779541, -1.778944730758667, -2.035529851913452, -2.0903141498565674, -2.3721771240234375, -2.037686586380005, -2.3566925525665283, -1.9745397567749023, -2.2507991790771484, -1.9283939599990845, -2.123350143432617, -1.8702219724655151, -2.0244743824005127, -1.8077889680862427, -2.055576801300049, -1.8880963325500488]
400;[16.620105743408203, 7.569649696350098, 3.5521726608276367, 2.203230857849121, 1.4959529638290405, 1.4371442794799805, 1.4155634641647339, 1.4627302885055542, 1.4238636493682861, 1.4157873392105103, 1.433700680732727, 1.4034212827682495, 1.4193154573440552, 1.4119834899902344, 1.4035110473632812, 1.405969262123108, 1.4192535877227783, 1.4062930345535278, 1.4144914150238037, 1.4173767566680908, 1.3973029851913452];[1.5219348669052124, 1.1671898365020752, 0.6764373183250427, 0.3876778781414032, 0.035574208945035934, 0.013834080658853054, 0.012504953891038895, 0.045212820172309875, 0.021262388676404953, 0.01618584245443344, 0.027881167829036713, 0.006867972668260336, 0.022072672843933105, 0.015720287337899208, 0.013432800769805908, 0.010169429704546928, 0.022927410900592804, 0.018984388560056686, 0.01870500110089779, 0.024873118847608566, 0.012988081201910973];[-130.9845733642578, -17.800352096557617, -5.239523887634277, -2.9180774688720703, -1.6906580924987793, -1.6724742650985718, -1.6728744506835938, -1.7834351062774658, -1.7053523063659668, -1.701948642730713, -1.7349244356155396, -1.6770195960998535, -1.717471957206726, -1.700179100036621, -1.6944754123687744, -1.695518970489502, -1.735713243484497, -1.7040200233459473, -1.7256006002426147, -1.7427252531051636, -1.6962454319000244]
450;[16.62250518798828, 7.616221904754639, 3.2131431102752686, 2.07914662361145, 1.4725909233093262, 1.5438227653503418, 1.4154092073440552, 1.5574396848678589, 1.4373327493667603, 1.6046429872512817, 1.42079758644104, 1.6147555112838745, 1.4025256633758545, 1.5414490699768066, 1.3950260877609253, 1.477891206741333, 1.4042227268218994, 1.5044817924499512, 1.4022389650344849, 1.470177173614502, 1.431898832321167];[1.5220826864242554, 1.1679214239120483, 0.5581204295158386, 0.29758861660957336, 0.03809769079089165, 0.10461123287677765, 0.01692301779985428, 0.11439685523509979, 0.026292264461517334, 0.14504536986351013, 0.025089330971240997, 0.15794456005096436, 0.01434481143951416, 0.10857927054166794, 0.01016530953347683, 0.06613767892122269, 0.010672003030776978, 0.08286916464567184, 0.01469406858086586, 0.05647601932287216, 0.035930365324020386];[-133.85484313964844, -18.465553283691406, -3.492959499359131, -2.418506622314453, -1.7352371215820312, -1.9503329992294312, -1.6948068141937256, -2.010713815689087, -1.7315068244934082, -2.12641978263855, -1.7200000286102295, -2.1689159870147705, -1.6944682598114014, -1.9941182136535645, -1.6759027242660522, -1.8590975999832153, -1.694394826889038, -1.9224411249160767, -1.7021141052246094, -1.8300065994262695, -1.7713736295700073]
500;[16.635107040405273, 8.530906677246094, 5.490356922149658, 3.93791127204895, 3.6038553714752197, 3.054020881652832, 2.356170415878296, 1.7539349794387817, 1.6149870157241821, 1.5518571138381958, 1.4226635694503784, 1.4227102994918823, 1.4599484205245972, 1.4312492609024048, 1.4223233461380005, 1.4576793909072876, 1.4682800769805908, 1.4981756210327148, 1.488158106803894, 1.4620651006698608, 1.4933117628097534];[1.5210199356079102, 1.2193812131881714, 1.0358738899230957, 0.9647905230522156, 0.9408896565437317, 0.8043522834777832, 0.549584150314331, 0.23764987289905548, 0.15079519152641296, 0.10854122042655945, 0.02457076497375965, 0.01978711597621441, 0.04118574783205986, 0.02714347094297409, 0.024742431938648224, 0.04666510596871376, 0.053972870111465454, 0.07581963390111923, 0.07092223316431046, 0.051802754402160645, 0.07443318516016006];[-126.2104721069336, -31.114646911621094, -17.474058151245117, -10.477495193481445, -10.93438720703125, -7.583624362945557, -4.346214771270752, -2.44680118560791, -2.122390031814575, -1.998793601989746, -1.7140154838562012, -1.7278109788894653, -1.79828679561615, -1.7408130168914795, -1.7209179401397705, -1.8109331130981445, -1.828665018081665, -1.9061733484268188, -1.8795957565307617, -1.826614260673523, -1.9011338949203491]
550;[16.604957580566406, 8.301742553710938, 5.4728193283081055, 3.882519483566284, 3.048704147338867, 2.4663748741149902, 1.9496525526046753, 1.4942134618759155, 1.4343355894088745, 1.415521264076233, 1.4559146165847778, 1.4180712699890137, 1.4918854236602783, 1.4359970092773438, 1.461107611656189, 1.4512279033660889, 1.4593935012817383, 1.411784052848816, 1.4368258714675903, 1.411146879196167, 1.4338639974594116];[1.5224231481552124, 1.2186695337295532, 1.0328391790390015, 0.9483430981636047, 0.7709855437278748, 0.5973995327949524, 0.34108486771583557, 0.05890478566288948, 0.022099701687693596, 0.01405631098896265, 0.04390190541744232, 0.018018316477537155, 0.0689413845539093, 0.03064771182835102, 0.05143545940518379, 0.04283878207206726, 0.05231409892439842, 0.019660674035549164, 0.03418493643403053, 0.02045728638768196, 0.03141601011157036];[-130.3035125732422, -31.772207260131836, -17.693510055541992, -10.536677360534668, -7.6144938468933105, -4.880776882171631, -3.072331428527832, -1.809038519859314, -1.7297532558441162, -1.6866199970245361, -1.781718134880066, -1.7080354690551758, -1.873274564743042, -1.7561875581741333, -1.8263397216796875, -1.7877166271209717, -1.8186296224594116, -1.7108157873153687, -1.7659237384796143, -1.7188719511032104, -1.7652217149734497]
600;[16.60857582092285, 9.204659461975098, 5.905397891998291, 5.203214645385742, 5.235569000244141, 4.525411605834961, 4.317835330963135, 3.7388057708740234, 2.839864730834961, 2.143359661102295, 1.705763816833496, 1.7376854419708252, 1.8406599760055542, 1.8465701341629028, 1.7752984762191772, 1.7458031177520752, 1.7103822231292725, 1.7120246887207031, 1.654366135597229, 1.5794907808303833, 1.5091105699539185];[1.518184781074524, 1.279639720916748, 1.0703835487365723, 1.1133503913879395, 1.1459177732467651, 1.0461416244506836, 1.0207185745239258, 0.9228395223617554, 0.6969801187515259, 0.4358290731906891, 0.19716928899288177, 0.2302437722682953, 0.3037295937538147, 0.3231828212738037, 0.2716008424758911, 0.24538156390190125, 0.22117091715335846, 0.2217712253332138, 0.1828298419713974, 0.1338130235671997, 0.08672357350587845];[-136.7810516357422, -37.296268463134766, -21.064546585083008, -21.490751266479492, -24.540691375732422, -18.319461822509766, -16.559707641601562, -12.023528099060059, -6.689773082733154, -3.648106098175049, -2.321831464767456, -2.4078683853149414, -2.6846084594726562, -2.750237226486206, -2.565018653869629, -2.4807138442993164, -2.3861184120178223, -2.395799160003662, -2.2489309310913086, -2.06680965423584, -1.9285626411437988]
650;[16.616058349609375, 7.601434230804443, 3.178060293197632, 1.8185670375823975, 1.492852807044983, 1.4526076316833496, 1.5099486112594604, 1.436214566230774, 1.4552639722824097, 1.4377354383468628, 1.480209469795227, 1.4309971332550049, 1.4550269842147827, 1.4258157014846802, 1.4196994304656982, 1.4342957735061646, 1.4392939805984497, 1.430390477180481, 1.410328984260559, 1.4439022541046143, 1.438014268875122];[1.5230711698532104, 1.1750155687332153, 0.5251386761665344, 0.1705690324306488, 0.04873232915997505, 0.03434649482369423, 0.0791277214884758, 0.029449181631207466, 0.041175879538059235, 0.028746647760272026, 0.06065744534134865, 0.02967819757759571, 0.04322567954659462, 0.027973636984825134, 0.029995447024703026, 0.03285465016961098, 0.03247492387890816, 0.03309538960456848, 0.020035183057188988, 0.037320349365472794, 0.036044891923666];[-134.13743591308594, -20.70012664794922, -3.3152265548706055, -1.992459774017334, -1.775945782661438, -1.738848090171814, -1.8809006214141846, -1.7450857162475586, -1.7762881517410278, -1.7468938827514648, -1.845616102218628, -1.7475627660751343, -1.7990580797195435, -1.7453749179840088, -1.7415542602539062, -1.7488110065460205, -1.7714853286743164, -1.7580357789993286, -1.7089886665344238, -1.7894234657287598, -1.7792067527770996]
700;[16.629026412963867, 8.759552955627441, 4.383032321929932, 3.1312754154205322, 3.1548612117767334, 2.944443464279175, 2.3271236419677734, 1.649329423904419, 1.446652889251709, 1.4001675844192505, 1.4447293281555176, 1.4041653871536255, 1.419381856918335, 1.4120373725891113, 1.457605242729187, 1.3996280431747437, 1.4299579858779907, 1.39719820022583, 1.416235327720642, 1.3921284675598145, 1.4104784727096558];[1.5208510160446167, 1.2540315389633179, 0.8314475417137146, 0.7349910736083984, 0.7877932190895081, 0.7227335572242737, 0.49832722544670105, 0.14366604387760162, 0.019609512761235237, 0.008503693155944347, 0.03534610569477081, 0.008874285034835339, 0.019558126106858253, 0.016872335225343704, 0.04938960447907448, 0.007449768017977476, 0.02796044573187828, 0.00687545258551836, 0.023045819252729416, 0.007508140988647938, 0.020111477002501488];[-130.12091064453125, -34.91321563720703, -8.359002113342285, -6.207127571105957, -7.914883613586426, -6.797717094421387, -4.013017654418945, -2.0726003646850586, -1.679711937904358, -1.6678204536437988, -1.7570903301239014, -1.6818960905075073, -1.7220511436462402, -1.7035986185073853, -1.8080706596374512, -1.6885663270950317, -1.7582365274429321, -1.698753833770752, -1.7301726341247559, -1.6839295625686646, -1.7188897132873535]
750;[16.616207122802734, 7.796246528625488, 3.646890878677368, 2.211460590362549, 1.553497314453125, 1.4178866147994995, 1.4919642210006714, 1.4254813194274902, 1.4910203218460083, 1.404675006866455, 1.4349490404129028, 1.409035325050354, 1.4158822298049927, 1.454959750175476, 1.4509913921356201, 1.439649224281311, 1.4426121711730957, 1.4297653436660767, 1.4702409505844116, 1.4679397344589233, 1.4583438634872437];[1.5179802179336548, 1.183152675628662, 0.6898561716079712, 0.39755475521087646, 0.06530042737722397, 0.011807232163846493, 0.06570008397102356, 0.01858486980199814, 0.06143862381577492, 0.007370150648057461, 0.027349166572093964, 0.010004890151321888, 0.019404496997594833, 0.0415409579873085, 0.041569795459508896, 0.03521595150232315, 0.037375036627054214, 0.03455893695354462, 0.057901181280612946, 0.05195198580622673, 0.04687858745455742];[-132.68051147460938, -20.496559143066406, -5.424931049346924, -3.0496106147766113, -1.8073949813842773, -1.6769589185714722, -1.8563276529312134, -1.7127439975738525, -1.8571621179580688, -1.6667077541351318, -1.730155348777771, -1.6821502447128296, -1.718495488166809, -1.7884005308151245, -1.7954764366149902, -1.768307089805603, -1.7783372402191162, -1.7602581977844238, -1.839565634727478, -1.84004545211792, -1.8279958963394165]
800;[16.626497268676758, 8.591338157653809, 3.1635854244232178, 1.8194879293441772, 1.5397006273269653, 1.579735517501831, 1.5529431104660034, 1.537748098373413, 1.5050082206726074, 1.4319435358047485, 1.4430017471313477, 1.4753490686416626, 1.5105022192001343, 1.4673168659210205, 1.4715718030929565, 1.5102444887161255, 1.4773865938186646, 1.4667433500289917, 1.4510859251022339, 1.4206457138061523, 1.4320045709609985];[1.5228773355484009, 1.2254302501678467, 0.5043617486953735, 0.15765255689620972, 0.08007751405239105, 0.11169610172510147, 0.0982041284441948, 0.09247017651796341, 0.07024431228637695, 0.024163013324141502, 0.030756153166294098, 0.05556324124336243, 0.07967069000005722, 0.05595095083117485, 0.059787534177303314, 0.08623222261667252, 0.06166036054491997, 0.05671784281730652, 0.042688436806201935, 0.02716030180454254, 0.031758952885866165];[-133.70233154296875, -23.862564086914062, -3.149329423904419, -1.9664644002914429, -1.8565536737442017, -1.9908714294433594, -1.9240585565567017, -1.9172141551971436, -1.850786566734314, -1.7141587734222412, -1.7437094449996948, -1.821823239326477, -1.8963009119033813, -1.8166311979293823, -1.841506838798523, -1.913709282875061, -1.8517721891403198, -1.8308109045028687, -1.7952007055282593, -1.7317723035812378, -1.756534457206726]
