Seed;RMSE History;MMD History;Log-Likelihood History
1050;[16.375225067138672, 13.325860977172852, 11.587482452392578, 10.491072654724121, 10.515273094177246, 10.559831619262695, 10.696127891540527, 10.741652488708496, 10.65856647491455, 10.467273712158203, 10.53481674194336, 10.310794830322266, 10.391820907592773, 10.470891952514648, 10.512892723083496, 10.463896751403809, 10.285902976989746, 10.348400115966797, 10.101762771606445, 9.948766708374023, 9.806097984313965];[1.395277976989746, 1.3122503757476807, 1.269271969795227, 1.3111772537231445, 1.3832316398620605, 1.3786503076553345, 1.3976185321807861, 1.3838098049163818, 1.3753831386566162, 1.368802547454834, 1.3811489343643188, 1.3646445274353027, 1.3973932266235352, 1.3899705410003662, 1.3868578672409058, 1.394997239112854, 1.3808648586273193, 1.3992910385131836, 1.3926200866699219, 1.3904368877410889, 1.3876010179519653];[-72.14942169189453, -53.55442428588867, -39.844146728515625, -33.96735382080078, -41.375328063964844, -42.386688232421875, -45.14516067504883, -45.88359069824219, -45.614498138427734, -44.629234313964844, -45.6234130859375, -44.06614303588867, -43.98469543457031, -45.38080596923828, -46.26576614379883, -45.27908706665039, -44.022037506103516, -44.203983306884766, -42.129032135009766, -40.82548904418945, -39.77415466308594]
1100;[16.353046417236328, 13.928658485412598, 12.27151870727539, 11.277033805847168, 11.014057159423828, 11.173583984375, 11.009682655334473, 11.009967803955078, 10.731544494628906, 10.612759590148926, 10.365488052368164, 10.030628204345703, 9.985182762145996, 9.84099006652832, 9.67524528503418, 9.720054626464844, 9.675853729248047, 9.479913711547852, 9.315939903259277, 9.098142623901367, 8.766690254211426];[1.3981329202651978, 1.3235336542129517, 1.2903447151184082, 1.3016630411148071, 1.3023649454116821, 1.3088021278381348, 1.3210997581481934, 1.3325363397598267, 1.3130073547363281, 1.3208496570587158, 1.3123282194137573, 1.3116331100463867, 1.3178346157073975, 1.2961146831512451, 1.3013817071914673, 1.319326639175415, 1.330067753791809, 1.3188894987106323, 1.3171197175979614, 1.3179609775543213, 1.292319893836975];[-71.51570129394531, -56.159610748291016, -49.17604446411133, -44.6768684387207, -45.951934814453125, -47.927001953125, -48.538875579833984, -48.718082427978516, -46.04576110839844, -44.938533782958984, -42.8889045715332, -40.087440490722656, -41.21873092651367, -39.970863342285156, -37.99824905395508, -38.9872932434082, -38.84043884277344, -36.7755012512207, -35.730045318603516, -34.137725830078125, -31.3234806060791]
1150;[16.3749942779541, 12.960331916809082, 11.012336730957031, 10.684971809387207, 10.807229995727539, 11.011053085327148, 10.926922798156738, 10.83920669555664, 10.818916320800781, 10.731204986572266, 10.630154609680176, 10.430078506469727, 10.437944412231445, 10.28923225402832, 10.283535957336426, 10.23349380493164, 9.98979663848877, 9.754393577575684, 9.623172760009766, 9.472193717956543, 9.245659828186035];[1.3949111700057983, 1.2947214841842651, 1.2667332887649536, 1.330785870552063, 1.3396645784378052, 1.3391542434692383, 1.344773769378662, 1.3371604681015015, 1.3492354154586792, 1.3363512754440308, 1.3498291969299316, 1.3302993774414062, 1.347954511642456, 1.3311468362808228, 1.351700782775879, 1.344201922416687, 1.3335782289505005, 1.3272613286972046, 1.3250761032104492, 1.3214826583862305, 1.304107666015625];[-71.01026916503906, -45.09455871582031, -38.90035629272461, -40.64794158935547, -47.3466911315918, -51.134037017822266, -49.66123580932617, -48.35789108276367, -49.447330474853516, -48.942386627197266, -47.138797760009766, -46.55875015258789, -45.889244079589844, -44.957855224609375, -44.05698776245117, -44.054466247558594, -41.98486328125, -40.32368087768555, -38.28758239746094, -37.58034133911133, -35.802913665771484]
1200;[16.371870040893555, 13.290853500366211, 11.537410736083984, 10.533459663391113, 10.206869125366211, 10.332330703735352, 10.384291648864746, 10.364537239074707, 10.242953300476074, 10.221179008483887, 10.020071029663086, 9.941058158874512, 10.046710968017578, 9.927091598510742, 9.749381065368652, 9.795516014099121, 9.734427452087402, 9.552484512329102, 9.47909927368164, 9.503146171569824, 9.391229629516602];[1.3951202630996704, 1.3044184446334839, 1.267614483833313, 1.3125088214874268, 1.3628181219100952, 1.3572874069213867, 1.4077650308609009, 1.3622554540634155, 1.3654327392578125, 1.3735687732696533, 1.3536896705627441, 1.379975438117981, 1.3790338039398193, 1.3709133863449097, 1.3695491552352905, 1.3901324272155762, 1.3650773763656616, 1.3618049621582031, 1.3491238355636597, 1.3347375392913818, 1.3318524360656738];[-70.61595916748047, -51.97294616699219, -39.467567443847656, -34.832618713378906, -36.46211624145508, -38.189571380615234, -39.964664459228516, -41.73259735107422, -41.216697692871094, -40.6937141418457, -39.50751876831055, -39.23088455200195, -39.9035758972168, -39.077667236328125, -37.87080001831055, -38.68962097167969, -38.05809783935547, -36.97975540161133, -36.71577835083008, -37.641395568847656, -37.247406005859375]
1250;[16.39104652404785, 13.346263885498047, 10.794088363647461, 9.28307819366455, 8.801474571228027, 7.309874057769775, 6.856344223022461, 7.196921348571777, 8.14120101928711, 9.121170997619629, 9.839598655700684, 10.07751750946045, 10.109350204467773, 10.089682579040527, 9.998963356018066, 9.828495025634766, 9.751402854919434, 9.556293487548828, 9.37979507446289, 9.2941312789917, 9.175300598144531];[1.3973263502120972, 1.3064908981323242, 1.216307282447815, 1.2682446241378784, 1.4332685470581055, 1.328660011291504, 1.2667357921600342, 1.2722052335739136, 1.3730682134628296, 1.3893046379089355, 1.4055618047714233, 1.3935027122497559, 1.3592653274536133, 1.3355990648269653, 1.318546175956726, 1.3203763961791992, 1.3187545537948608, 1.321887493133545, 1.3100874423980713, 1.3080084323883057, 1.3137006759643555];[-71.88424682617188, -48.10576248168945, -31.00967025756836, -21.281667709350586, -16.774744033813477, -14.773157119750977, -15.4950590133667, -18.021516799926758, -24.38427734375, -31.59575653076172, -37.333885192871094, -39.856441497802734, -41.88167953491211, -42.965293884277344, -42.77080154418945, -41.345218658447266, -40.81086730957031, -38.449378967285156, -37.39535903930664, -36.504817962646484, -35.73152160644531]
1300;[16.366605758666992, 13.797172546386719, 11.846274375915527, 10.606127738952637, 10.464621543884277, 10.729601860046387, 10.852895736694336, 10.767516136169434, 10.550271034240723, 10.289338111877441, 10.00029468536377, 9.841440200805664, 9.629782676696777, 9.303119659423828, 8.815549850463867, 8.60400104522705, 8.422781944274902, 8.338004112243652, 8.154979705810547, 7.778684616088867, 7.370041370391846];[1.3973984718322754, 1.3151259422302246, 1.2537487745285034, 1.267611026763916, 1.365103006362915, 1.3836323022842407, 1.3820228576660156, 1.3623101711273193, 1.3738949298858643, 1.3716788291931152, 1.3565547466278076, 1.3517427444458008, 1.3411967754364014, 1.3344100713729858, 1.320717215538025, 1.3132210969924927, 1.3013633489608765, 1.305517315864563, 1.305757999420166, 1.283664584159851, 1.2575896978378296];[-73.70648193359375, -51.01694869995117, -38.19169616699219, -33.613624572753906, -39.007240295410156, -43.377647399902344, -46.38003921508789, -45.867919921875, -43.66978454589844, -41.189308166503906, -39.34083557128906, -38.211910247802734, -36.36811447143555, -33.814247131347656, -29.993907928466797, -29.72966766357422, -28.168001174926758, -27.83514404296875, -26.353784561157227, -23.84821319580078, -21.474775314331055]
1350;[16.371929168701172, 15.305830001831055, 12.457379341125488, 10.199703216552734, 9.16090202331543, 8.574898719787598, 8.347723007202148, 8.275915145874023, 7.8853583335876465, 8.477164268493652, 8.914875030517578, 8.789178848266602, 9.233414649963379, 8.889348030090332, 9.088802337646484, 8.849370956420898, 8.723191261291504, 8.560791969299316, 8.606910705566406, 8.425848960876465, 8.1925630569458];[1.397181749343872, 1.3717952966690063, 1.2732430696487427, 1.2095378637313843, 1.2798840999603271, 1.4402984380722046, 1.5599911212921143, 1.5848888158798218, 1.547044038772583, 1.6025701761245728, 1.6317715644836426, 1.6286916732788086, 1.6592351198196411, 1.642018437385559, 1.6538504362106323, 1.6385709047317505, 1.6289499998092651, 1.6223945617675781, 1.6271148920059204, 1.6150672435760498, 1.6005140542984009];[-71.98412322998047, -63.81793975830078, -39.82701110839844, -27.665752410888672, -19.070964813232422, -15.04345417022705, -17.556167602539062, -19.431100845336914, -17.642667770385742, -20.465465545654297, -22.56121826171875, -22.637353897094727, -25.661479949951172, -24.004615783691406, -25.041166305541992, -23.89322280883789, -22.807031631469727, -22.2860107421875, -22.652847290039062, -21.838293075561523, -21.12698745727539]
1400;[16.372169494628906, 13.311859130859375, 10.985601425170898, 9.83237075805664, 10.313429832458496, 10.77138900756836, 10.85495376586914, 10.713964462280273, 10.451123237609863, 10.322900772094727, 10.289189338684082, 10.194326400756836, 10.219408988952637, 10.04239273071289, 9.722127914428711, 9.942975044250488, 9.856955528259277, 9.7400484085083, 9.294639587402344, 9.015297889709473, 9.053291320800781];[1.3955820798873901, 1.3111785650253296, 1.219825029373169, 1.3062008619308472, 1.3775842189788818, 1.4037083387374878, 1.430173397064209, 1.4494327306747437, 1.430985689163208, 1.4206361770629883, 1.4347201585769653, 1.4462480545043945, 1.4385559558868408, 1.4523675441741943, 1.4252722263336182, 1.466315746307373, 1.4436956644058228, 1.4422683715820312, 1.4292755126953125, 1.4155784845352173, 1.4266852140426636];[-71.54533386230469, -46.691246032714844, -31.634876251220703, -30.747026443481445, -39.639163970947266, -43.57297897338867, -45.613948822021484, -44.01108932495117, -41.902618408203125, -42.0335578918457, -41.91730499267578, -41.21211242675781, -40.82545852661133, -39.09850311279297, -36.908050537109375, -38.325496673583984, -37.98242950439453, -36.691444396972656, -33.366336822509766, -32.083927154541016, -32.347530364990234]
1450;[16.357162475585938, 14.351046562194824, 11.966069221496582, 10.852704048156738, 10.196192741394043, 10.329611778259277, 10.755785942077637, 10.750192642211914, 10.642858505249023, 10.599262237548828, 10.395866394042969, 9.976325988769531, 9.931192398071289, 9.862908363342285, 9.971979141235352, 9.8836088180542, 9.899706840515137, 10.169684410095215, 10.031634330749512, 9.910999298095703, 9.964250564575195];[1.3948125839233398, 1.3469500541687012, 1.274917721748352, 1.2844550609588623, 1.3484032154083252, 1.316971778869629, 1.3424737453460693, 1.3464226722717285, 1.3423079252243042, 1.350885272026062, 1.352295994758606, 1.3388572931289673, 1.3517861366271973, 1.3360321521759033, 1.331441044807434, 1.3154571056365967, 1.310194969177246, 1.3279821872711182, 1.3271453380584717, 1.319079875946045, 1.328824520111084];[-71.82520294189453, -55.48320007324219, -43.198673248291016, -36.5462760925293, -33.967063903808594, -41.39731979370117, -44.95527648925781, -47.370941162109375, -45.787933349609375, -45.36143112182617, -43.36857986450195, -39.406593322753906, -39.384334564208984, -39.67230224609375, -41.256378173828125, -41.62672805786133, -41.82609939575195, -43.341773986816406, -42.4022102355957, -40.83345031738281, -41.87271499633789]
1500;[16.37167739868164, 13.698927879333496, 11.4014253616333, 10.31185531616211, 10.421390533447266, 10.690177917480469, 10.932555198669434, 10.922504425048828, 10.874835014343262, 10.552490234375, 10.268571853637695, 9.987839698791504, 9.788758277893066, 9.523361206054688, 9.353287696838379, 8.955364227294922, 8.672029495239258, 8.526775360107422, 8.299701690673828, 7.7517828941345215, 7.061624526977539];[1.3984867334365845, 1.3241163492202759, 1.2622315883636475, 1.3261042833328247, 1.4998682737350464, 1.564877986907959, 1.6000113487243652, 1.6105105876922607, 1.6107070446014404, 1.616719365119934, 1.6262439489364624, 1.6322925090789795, 1.6319540739059448, 1.619031548500061, 1.6124800443649292, 1.5980206727981567, 1.5771976709365845, 1.5716521739959717, 1.562109351158142, 1.5275465250015259, 1.4724793434143066];[-70.15998840332031, -50.561683654785156, -37.76993179321289, -30.81121063232422, -32.65672302246094, -36.547550201416016, -39.01959991455078, -39.56415939331055, -38.77787780761719, -35.52822494506836, -33.94827651977539, -32.46383285522461, -30.539295196533203, -29.170804977416992, -27.628568649291992, -24.896799087524414, -23.780664443969727, -22.923376083374023, -21.683677673339844, -18.45001220703125, -15.516666412353516]
50;[16.571611404418945, 7.6277546882629395, 3.534083366394043, 2.6734423637390137, 3.375042200088501, 3.1501569747924805, 2.9226181507110596, 2.726149797439575, 2.0724964141845703, 1.3829976320266724, 1.1577515602111816, 1.1646168231964111, 1.1880699396133423, 1.2114719152450562, 1.2224211692810059, 1.189671516418457, 1.1714030504226685, 1.1579959392547607, 1.165390133857727, 1.1720973253250122, 1.171789288520813];[1.5432969331741333, 1.2175501585006714, 0.7559536695480347, 0.7495195269584656, 0.9869362711906433, 0.9285500049591064, 0.8902077674865723, 0.8150267601013184, 0.5546869039535522, 0.14003370702266693, 0.001011103973723948, 0.007008291315287352, 0.023104486986994743, 0.03980591893196106, 0.04833347350358963, 0.026316577568650246, 0.016868900507688522, 0.009010499343276024, 0.012988993898034096, 0.017051953822374344, 0.017891742289066315];[-133.6049346923828, -16.475936889648438, -4.939280986785889, -5.325300693511963, -9.609417915344238, -8.193857192993164, -7.317951202392578, -6.4845194816589355, -3.5709030628204346, -1.609627366065979, -1.1966863870620728, -1.2185757160186768, -1.2633676528930664, -1.312882661819458, -1.3390600681304932, -1.2671153545379639, -1.2427699565887451, -1.2188140153884888, -1.2357087135314941, -1.241905927658081, -1.2489818334579468]
100;[16.5886287689209, 7.4610915184021, 3.41758394241333, 3.1632204055786133, 4.287374973297119, 3.7250964641571045, 3.49687123298645, 2.853686571121216, 2.407104015350342, 2.015113115310669, 1.4634360074996948, 1.238337755203247, 1.2392545938491821, 1.2386056184768677, 1.2128292322158813, 1.1777737140655518, 1.2540215253829956, 1.214453101158142, 1.211582064628601, 1.211134433746338, 1.1772089004516602];[1.5458124876022339, 1.173595666885376, 0.73711097240448, 0.8787094950675964, 1.1204360723495483, 1.0202703475952148, 1.0024303197860718, 0.8361164927482605, 0.6804599165916443, 0.5255495309829712, 0.20119784772396088, 0.052748844027519226, 0.056417517364025116, 0.05905204266309738, 0.036877382546663284, 0.014579572714865208, 0.06705930083990097, 0.04306365177035332, 0.04446552321314812, 0.04496854171156883, 0.02145003341138363];[-137.48666381835938, -14.825220108032227, -4.767279624938965, -8.101091384887695, -16.603225708007812, -12.41822624206543, -10.810748100280762, -7.173768997192383, -5.140612602233887, -3.581777572631836, -1.8390942811965942, -1.3547881841659546, -1.3560715913772583, -1.35953950881958, -1.3058385848999023, -1.2402970790863037, -1.3833041191101074, -1.3188073635101318, -1.3168197870254517, -1.3194410800933838, -1.2576093673706055]
150;[16.579248428344727, 8.417668342590332, 5.627997875213623, 3.884575128555298, 3.521021842956543, 2.9514663219451904, 2.2167134284973145, 1.4429019689559937, 1.220179796218872, 1.254706621170044, 1.25819993019104, 1.3118740320205688, 1.2906512022018433, 1.2469936609268188, 1.257176160812378, 1.28046452999115, 1.241844654083252, 1.2182457447052002, 1.1924556493759155, 1.205064058303833, 1.1764476299285889];[1.5444332361221313, 1.2832063436508179, 1.1177009344100952, 1.0158991813659668, 0.9655992984771729, 0.8240392804145813, 0.5718181133270264, 0.16068287193775177, 0.030852479860186577, 0.06025511771440506, 0.06630855798721313, 0.10391971468925476, 0.08794177323579788, 0.06390945613384247, 0.0685962662100792, 0.08531995862722397, 0.062261007726192474, 0.04575372859835625, 0.028179660439491272, 0.04086487367749214, 0.019130708649754524];[-133.5854034423828, -32.537139892578125, -19.294639587402344, -11.344429016113281, -10.719792366027832, -7.330624580383301, -3.953279972076416, -1.6614681482315063, -1.2815394401550293, -1.3633570671081543, -1.3746780157089233, -1.494826316833496, -1.4448524713516235, -1.3765910863876343, -1.3969005346298218, -1.437636137008667, -1.3734915256500244, -1.3228859901428223, -1.276913046836853, -1.3098764419555664, -1.252586841583252]
200;[16.581144332885742, 8.44413948059082, 4.011312961578369, 2.7842278480529785, 2.3784663677215576, 1.7538615465164185, 1.2436494827270508, 1.221728801727295, 1.1999481916427612, 1.2591807842254639, 1.2039580345153809, 1.279051661491394, 1.196421504020691, 1.2302727699279785, 1.1825530529022217, 1.2066084146499634, 1.1696892976760864, 1.163991928100586, 1.1773043870925903, 1.1567398309707642, 1.1788443326950073];[1.5422495603561401, 1.2711100578308105, 0.8521826863288879, 0.7200602889060974, 0.5426731705665588, 0.3436753451824188, 0.04290606454014778, 0.041726499795913696, 0.030113331973552704, 0.06711875647306442, 0.035162538290023804, 0.0821024477481842, 0.029201267287135124, 0.05098704248666763, 0.024341654032468796, 0.03976742923259735, 0.014769207686185837, 0.011910030618309975, 0.019389493390917778, 0.009451727382838726, 0.024065734818577766];[-123.97220611572266, -30.448532104492188, -6.770081996917725, -5.412717819213867, -3.350327491760254, -2.3162894248962402, -1.3085438013076782, -1.311479091644287, -1.2792710065841675, -1.3876959085464478, -1.296058177947998, -1.4264695644378662, -1.285457730293274, -1.3441214561462402, -1.26229727268219, -1.3082047700881958, -1.2388966083526611, -1.2336403131484985, -1.2531073093414307, -1.2187553644180298, -1.2590651512145996]
250;[16.586626052856445, 8.509836196899414, 5.531553268432617, 5.048619270324707, 4.89835262298584, 3.9969849586486816, 3.7465829849243164, 3.659557819366455, 3.208813428878784, 2.700707197189331, 2.1627092361450195, 1.5681976079940796, 1.431230068206787, 1.5079591274261475, 1.3946589231491089, 1.439529299736023, 1.4153409004211426, 1.4116299152374268, 1.4017574787139893, 1.4108059406280518, 1.4198685884475708];[1.543653964996338, 1.289622187614441, 1.1022636890411377, 1.1943086385726929, 1.2012699842453003, 1.0649173259735107, 1.0446923971176147, 1.027125597000122, 0.9284707903862, 0.7913291454315186, 0.5909789800643921, 0.2754162549972534, 0.183293417096138, 0.23956528306007385, 0.1602342277765274, 0.19360601902008057, 0.17532193660736084, 0.17267954349517822, 0.16916997730731964, 0.17327770590782166, 0.1792037934064865];[-136.0319366455078, -31.604476928710938, -18.370874404907227, -21.765579223632812, -22.578933715820312, -15.087098121643066, -13.226226806640625, -12.583276748657227, -9.667704582214355, -6.695547103881836, -4.1742401123046875, -2.136418342590332, -1.7751950025558472, -1.9965204000473022, -1.6993722915649414, -1.8203401565551758, -1.744518756866455, -1.7358953952789307, -1.732411503791809, -1.7405421733856201, -1.7727668285369873]
300;[16.568906784057617, 7.7415385246276855, 3.1514575481414795, 1.7276555299758911, 1.1810438632965088, 1.2965399026870728, 1.1775785684585571, 1.2720378637313843, 1.1876298189163208, 1.18993079662323, 1.1841216087341309, 1.1808083057403564, 1.1588878631591797, 1.162638545036316, 1.1493836641311646, 1.1742370128631592, 1.1590279340744019, 1.1687326431274414, 1.1624844074249268, 1.1488641500473022, 1.149335265159607];[1.5443774461746216, 1.2483824491500854, 0.6368721127510071, 0.21967916190624237, 0.009937753900885582, 0.08736734092235565, 0.014974446035921574, 0.07239256799221039, 0.02062181942164898, 0.02533859945833683, 0.021707916632294655, 0.018688950687646866, 0.006431538611650467, 0.007798781618475914, 0.003069533733651042, 0.01804615743458271, 0.009053835645318031, 0.012856968678534031, 0.010457430966198444, 0.0035123752895742655, 0.005191238131374121];[-131.40127563476562, -20.218841552734375, -3.4328432083129883, -1.7407220602035522, -1.222385287284851, -1.4523217678070068, -1.235634207725525, -1.3939648866653442, -1.2518091201782227, -1.261017918586731, -1.2536063194274902, -1.247419834136963, -1.2129344940185547, -1.2160465717315674, -1.2045016288757324, -1.2491649389266968, -1.2201647758483887, -1.2379655838012695, -1.2255730628967285, -1.2091625928878784, -1.2075438499450684]
350;[16.575395584106445, 7.629868030548096, 2.654874324798584, 1.6555888652801514, 1.3192945718765259, 1.2199640274047852, 1.2007490396499634, 1.2153111696243286, 1.2077919244766235, 1.2232264280319214, 1.2056876420974731, 1.2588881254196167, 1.1701743602752686, 1.2413233518600464, 1.1712713241577148, 1.2317367792129517, 1.1866052150726318, 1.1581389904022217, 1.1500228643417358, 1.141606330871582, 1.147961974143982];[1.5439980030059814, 1.2114883661270142, 0.4652407765388489, 0.19397024810314178, 0.08779013901948929, 0.027996547520160675, 0.015833282843232155, 0.03031596727669239, 0.021695366129279137, 0.03588021546602249, 0.02386813424527645, 0.06016374006867409, 0.006422504782676697, 0.053817253559827805, 0.011903629638254642, 0.05191648006439209, 0.021615607663989067, 0.004891682881861925, 0.0025001729372888803, 0.00034607111592777073, 0.00371625367552042];[-134.50381469726562, -17.219873428344727, -2.4703409671783447, -1.706972360610962, -1.4364335536956787, -1.2748149633407593, -1.2438466548919678, -1.2788875102996826, -1.2566417455673218, -1.2947322130203247, -1.2603638172149658, -1.3649110794067383, -1.213616132736206, -1.3504126071929932, -1.2285046577453613, -1.338752269744873, -1.2585060596466064, -1.2090877294540405, -1.2028299570083618, -1.1977003812789917, -1.2078648805618286]
400;[16.581676483154297, 7.449303150177002, 3.2566092014312744, 2.4956629276275635, 1.8394109010696411, 1.4462571144104004, 1.243367314338684, 1.345121145248413, 1.305553913116455, 1.354721188545227, 1.3195616006851196, 1.2548916339874268, 1.2533291578292847, 1.1876939535140991, 1.1592819690704346, 1.1694577932357788, 1.1934853792190552, 1.214158296585083, 1.230086088180542, 1.244025707244873, 1.2357847690582275];[1.5451970100402832, 1.1976171731948853, 0.7166647911071777, 0.7034724950790405, 0.4112827181816101, 0.16499044001102448, 0.045203179121017456, 0.11570826172828674, 0.08934691548347473, 0.12219648063182831, 0.10246902704238892, 0.06547379493713379, 0.060809362679719925, 0.02228003554046154, 0.006319135893136263, 0.014817973598837852, 0.030217213556170464, 0.044291481375694275, 0.054334621876478195, 0.06247789412736893, 0.05647178739309311];[-130.53082275390625, -16.018674850463867, -4.489891529083252, -4.521803379058838, -2.6908090114593506, -1.6869021654129028, -1.3216246366500854, -1.524356484413147, -1.4469826221466064, -1.5497273206710815, -1.4891489744186401, -1.378597617149353, -1.367958664894104, -1.259769320487976, -1.2166385650634766, -1.239905834197998, -1.2838737964630127, -1.3230723142623901, -1.3414417505264282, -1.378709316253662, -1.3632251024246216]
450;[16.57622718811035, 7.746110439300537, 3.7962844371795654, 2.268010139465332, 1.5046870708465576, 1.578005313873291, 1.4904743432998657, 1.5505499839782715, 1.5390793085098267, 1.5171171426773071, 1.4454100131988525, 1.500022530555725, 1.3076138496398926, 1.3317309617996216, 1.292590618133545, 1.3713469505310059, 1.2734482288360596, 1.3625612258911133, 1.2988718748092651, 1.3476547002792358, 1.3048993349075317];[1.5458897352218628, 1.2437556982040405, 0.8142076134681702, 0.5576720237731934, 0.20947082340717316, 0.27336129546165466, 0.2194141000509262, 0.2631969451904297, 0.25668060779571533, 0.23924961686134338, 0.19562776386737823, 0.2298406958580017, 0.10608643293380737, 0.11899587512016296, 0.09288624674081802, 0.1439511775970459, 0.0811547338962555, 0.14240938425064087, 0.0981425866484642, 0.13294410705566406, 0.1059638187289238];[-133.1857147216797, -19.4939022064209, -5.906258583068848, -3.115903377532959, -1.8302401304244995, -2.083679437637329, -1.9039812088012695, -2.083008289337158, -2.074981212615967, -1.9781615734100342, -1.8180862665176392, -1.9231743812561035, -1.4955503940582275, -1.5510122776031494, -1.4698078632354736, -1.624963641166687, -1.4407249689102173, -1.6248832941055298, -1.4833623170852661, -1.5895577669143677, -1.5042022466659546]
500;[16.589872360229492, 8.60505485534668, 4.248932361602783, 2.369868516921997, 1.6295502185821533, 1.2418293952941895, 1.5853912830352783, 1.2339495420455933, 1.5874218940734863, 1.190501093864441, 1.4816482067108154, 1.2971405982971191, 1.4545319080352783, 1.2515109777450562, 1.4082189798355103, 1.2051070928573608, 1.288865089416504, 1.2672783136367798, 1.2960467338562012, 1.275560975074768, 1.2085436582565308];[1.5451890230178833, 1.3026437759399414, 0.8951873779296875, 0.5698720812797546, 0.25048190355300903, 0.01892976462841034, 0.2751181125640869, 0.048138804733753204, 0.2839333713054657, 0.022580064833164215, 0.21245017647743225, 0.09306228905916214, 0.19923940300941467, 0.06419190764427185, 0.168263241648674, 0.037774331867694855, 0.08867593854665756, 0.07483720779418945, 0.09550824016332626, 0.07985532283782959, 0.04118594527244568];[-125.60166931152344, -33.830345153808594, -7.652942657470703, -3.5399374961853027, -1.9750841856002808, -1.2515828609466553, -2.008105993270874, -1.3339534997940063, -2.055588960647583, -1.257407784461975, -1.8232296705245972, -1.4622752666473389, -1.7790826559066772, -1.3794575929641724, -1.6787909269332886, -1.3003250360488892, -1.4519715309143066, -1.4069665670394897, -1.4684480428695679, -1.4327305555343628, -1.3113350868225098]
550;[16.56916046142578, 8.262176513671875, 3.8633408546447754, 2.2289650440216064, 1.6192982196807861, 1.2613933086395264, 1.2496440410614014, 1.1951768398284912, 1.171421766281128, 1.1929115056991577, 1.2240321636199951, 1.1974648237228394, 1.2684714794158936, 1.2104943990707397, 1.2519805431365967, 1.1813796758651733, 1.1796842813491821, 1.1576725244522095, 1.1455503702163696, 1.1573855876922607, 1.156544804573059];[1.5452324151992798, 1.2596746683120728, 0.856271505355835, 0.5521036386489868, 0.26909321546554565, 0.04621802642941475, 0.05850761756300926, 0.027727682143449783, 0.012728549540042877, 0.025796977803111076, 0.045161738991737366, 0.029778223484754562, 0.07550623267889023, 0.03908189386129379, 0.0678645670413971, 0.02003786712884903, 0.02425248548388481, 0.011136120185256004, 0.005122736096382141, 0.00850747898221016, 0.010250251740217209];[-129.8190460205078, -28.738056182861328, -6.4102959632873535, -3.0774505138397217, -1.9600638151168823, -1.3228224515914917, -1.359410285949707, -1.2734302282333374, -1.2316040992736816, -1.2649013996124268, -1.3226699829101562, -1.2804228067398071, -1.4138951301574707, -1.3085130453109741, -1.3872735500335693, -1.259621262550354, -1.2662583589553833, -1.2292479276657104, -1.2077749967575073, -1.2216566801071167, -1.2260640859603882]
600;[16.570796966552734, 9.206220626831055, 4.270020008087158, 3.2320096492767334, 3.940647840499878, 4.134842395782471, 3.766894578933716, 3.334721565246582, 2.7624893188476562, 2.2795534133911133, 1.7986923456192017, 1.6318637132644653, 1.712236762046814, 1.6853915452957153, 1.7283588647842407, 1.7652175426483154, 1.762479543685913, 1.7854117155075073, 1.800166130065918, 1.7632664442062378, 1.6965681314468384];[1.5424233675003052, 1.3177379369735718, 0.8888068199157715, 0.8878612518310547, 1.0096557140350342, 1.0550343990325928, 1.0090497732162476, 0.9297910928726196, 0.7890368103981018, 0.6225730776786804, 0.3921405076980591, 0.3028004467487335, 0.3452288508415222, 0.3408065438270569, 0.36972346901893616, 0.39068055152893066, 0.3933379650115967, 0.4120714068412781, 0.41840678453445435, 0.4009617269039154, 0.358443021774292];[-136.28038024902344, -36.498233795166016, -7.718710899353027, -8.083592414855957, -11.788217544555664, -13.56944465637207, -11.50308609008789, -8.508925437927246, -5.983932971954346, -4.146049976348877, -2.5861573219299316, -2.276500940322876, -2.4855284690856934, -2.4355227947235107, -2.582125663757324, -2.6827731132507324, -2.6884992122650146, -2.7940359115600586, -2.7798705101013184, -2.7224433422088623, -2.4865095615386963]
650;[16.58536720275879, 7.411298751831055, 3.4783830642700195, 1.503161907196045, 1.3017628192901611, 1.7827895879745483, 1.497154951095581, 1.5080856084823608, 1.2584251165390015, 1.1848431825637817, 1.2356032133102417, 1.1849207878112793, 1.2493873834609985, 1.2257702350616455, 1.174934983253479, 1.1542861461639404, 1.164373755455017, 1.1584221124649048, 1.1664330959320068, 1.1642677783966064, 1.1609424352645874];[1.5464317798614502, 1.1890535354614258, 0.7006914615631104, 0.08352157473564148, 0.06339167803525925, 0.3789631128311157, 0.2125268429517746, 0.22850731015205383, 0.06777793914079666, 0.017155004665255547, 0.05237462371587753, 0.019231442362070084, 0.06403182446956635, 0.049228355288505554, 0.018910832703113556, 0.006205738987773657, 0.009373495355248451, 0.008526843972504139, 0.015353796072304249, 0.012948241084814072, 0.012085008434951305];[-133.75511169433594, -15.921894073486328, -3.6192100048065186, -1.435092568397522, -1.3743538856506348, -2.6800239086151123, -1.8868261575698853, -1.9264922142028809, -1.3912782669067383, -1.243747591972351, -1.3441433906555176, -1.254018783569336, -1.3794066905975342, -1.3375613689422607, -1.2469651699066162, -1.209895133972168, -1.2239824533462524, -1.2221877574920654, -1.2391571998596191, -1.23606538772583, -1.225020170211792]
