Seed;RMSE History;MMD History;Log-Likelihood History
1050;[16.375225067138672, 11.380515098571777, 4.812731742858887, 3.992474317550659, 3.910799026489258, 3.9926908016204834, 3.260741949081421, 3.6748623847961426, 3.2512543201446533, 3.1755781173706055, 2.9674835205078125, 2.9142961502075195, 2.884335994720459, 3.182244062423706, 3.3668386936187744, 3.2422902584075928, 3.5861449241638184, 3.510294198989868, 3.3629283905029297, 3.6953928470611572, 3.8216962814331055];[1.395277976989746, 1.3691797256469727, 1.0558598041534424, 0.7990056872367859, 0.7766636610031128, 0.8093345761299133, 0.6106031537055969, 0.7819241285324097, 0.6348899602890015, 0.6133966445922852, 0.5368841290473938, 0.5109825730323792, 0.5025705099105835, 0.627801239490509, 0.7114970684051514, 0.6592459678649902, 0.7836712002754211, 0.7535142302513123, 0.7034029364585876, 0.812899649143219, 0.8501055836677551];[-72.14942169189453, -45.7716178894043, -6.368442535400391, -5.2635722160339355, -5.435138702392578, -5.843549728393555, -4.039628505706787, -4.871983528137207, -3.8875582218170166, -3.8087804317474365, -3.4206371307373047, -3.3234565258026123, -3.2767860889434814, -3.8507187366485596, -4.276376247406006, -3.9999608993530273, -4.836751461029053, -4.715273857116699, -4.381555557250977, -5.2161030769348145, -5.617022514343262]
1100;[16.353046417236328, 11.578128814697266, 11.387109756469727, 11.338109016418457, 5.428303241729736, 5.770809173583984, 5.423311710357666, 5.38620138168335, 4.70828104019165, 3.6064889430999756, 3.5166211128234863, 3.710503339767456, 3.329949140548706, 3.170971393585205, 3.1122219562530518, 2.982558250427246, 2.8686578273773193, 2.7970447540283203, 2.7222297191619873, 2.7203574180603027, 2.8678011894226074];[1.3981329202651978, 1.6529812812805176, 1.5485010147094727, 1.4859672784805298, 1.1830378770828247, 1.2845555543899536, 1.2040256261825562, 1.1978354454040527, 1.0729724168777466, 0.7850176095962524, 0.7525507211685181, 0.8225939869880676, 0.6947406530380249, 0.6287691593170166, 0.6059057116508484, 0.5561019778251648, 0.5012704730033875, 0.47499191761016846, 0.4455021917819977, 0.4411017596721649, 0.5074961185455322];[-71.51570129394531, -37.588436126708984, -43.55815505981445, -46.8525390625, -9.383583068847656, -10.667061805725098, -9.863612174987793, -9.882834434509277, -7.578264236450195, -4.680613040924072, -4.516168594360352, -5.016944408416748, -4.159130096435547, -3.853525161743164, -3.7509641647338867, -3.514657974243164, -3.293245792388916, -3.162876605987549, -3.046926498413086, -3.064375638961792, -3.3168342113494873]
1150;[16.3749942779541, 8.739860534667969, 7.2840495109558105, 7.2283172607421875, 7.147741794586182, 4.565176010131836, 4.547436237335205, 4.694169044494629, 4.6155619621276855, 4.5017828941345215, 4.454671382904053, 3.2853405475616455, 3.6010210514068604, 3.1650562286376953, 3.0175232887268066, 3.020627498626709, 3.4279515743255615, 3.0177626609802246, 2.7828869819641113, 3.004343271255493, 3.1595821380615234];[1.3949111700057983, 1.5049535036087036, 1.2155346870422363, 1.2182575464248657, 1.1968531608581543, 0.9012513160705566, 0.9087669253349304, 0.9513945579528809, 0.9372186064720154, 0.9032399654388428, 0.8851621150970459, 0.6079809665679932, 0.7373173236846924, 0.5973644852638245, 0.5467728972434998, 0.5508411526679993, 0.6895008087158203, 0.5552884340286255, 0.46136870980262756, 0.561623752117157, 0.6242631673812866];[-71.01026916503906, -19.86624526977539, -18.319536209106445, -18.746994018554688, -19.363927841186523, -7.8153791427612305, -7.863358974456787, -8.139775276184082, -8.255576133728027, -8.06466293334961, -8.017860412597656, -4.495451927185059, -5.125368118286133, -4.025228500366211, -3.6929450035095215, -3.6931276321411133, -4.713836193084717, -3.7305610179901123, -3.213643789291382, -3.5978381633758545, -3.945019006729126]
1200;[16.371870040893555, 8.163418769836426, 8.092864036560059, 3.476414680480957, 3.19181489944458, 2.790034294128418, 2.704136848449707, 2.6026296615600586, 2.5293145179748535, 3.0578296184539795, 2.8976047039031982, 2.805636405944824, 3.1267690658569336, 2.944795608520508, 2.7269537448883057, 2.7673392295837402, 2.696033239364624, 2.5225751399993896, 2.407650947570801, 2.326272487640381, 2.2964675426483154];[1.3951202630996704, 1.4070075750350952, 1.3709701299667358, 0.6756939888000488, 0.5862295031547546, 0.43251144886016846, 0.4047991633415222, 0.3642767071723938, 0.33703935146331787, 0.5644566416740417, 0.5029588341712952, 0.465518981218338, 0.5876790881156921, 0.5255202651023865, 0.4415329098701477, 0.4591691493988037, 0.4236562252044678, 0.3525451719760895, 0.29992401599884033, 0.2652391493320465, 0.2505844831466675];[-70.61595916748047, -18.30111312866211, -20.482925415039062, -3.9279565811157227, -3.6081347465515137, -2.944321393966675, -2.8531765937805176, -2.7222530841827393, -2.622610569000244, -3.5759246349334717, -3.2908706665039062, -3.173724412918091, -3.8458266258239746, -3.4670989513397217, -3.0783374309539795, -3.1617138385772705, -3.008077621459961, -2.7167530059814453, -2.515929698944092, -2.413452386856079, -2.365459680557251]
1250;[16.39104652404785, 8.688042640686035, 8.302687644958496, 8.295548439025879, 8.2991361618042, 4.835546016693115, 4.602404594421387, 4.357805252075195, 4.252345085144043, 3.9887640476226807, 3.5172481536865234, 3.3412539958953857, 3.302574396133423, 2.9707016944885254, 2.880932569503784, 2.926825523376465, 2.5600802898406982, 2.5885510444641113, 2.6195132732391357, 2.5608410835266113, 2.465991735458374];[1.3973263502120972, 1.5344173908233643, 1.5538748502731323, 1.576529860496521, 1.5600671768188477, 1.1141129732131958, 1.0511174201965332, 0.955161988735199, 0.9436754584312439, 0.8480204939842224, 0.7190154194831848, 0.6542361378669739, 0.6381444334983826, 0.5241662263870239, 0.48997971415519714, 0.511568546295166, 0.3633275330066681, 0.3763152062892914, 0.39599061012268066, 0.3683006763458252, 0.32846900820732117];[-71.88424682617188, -19.239347457885742, -18.595705032348633, -19.76718521118164, -21.1940975189209, -7.458788871765137, -7.091439723968506, -6.650854587554932, -6.468457221984863, -5.961587905883789, -4.707160472869873, -4.336258888244629, -4.378699779510498, -3.598618984222412, -3.4652135372161865, -3.5963966846466064, -2.836432456970215, -2.868983507156372, -2.913013219833374, -2.8010613918304443, -2.6433749198913574]
1300;[16.366605758666992, 8.272809028625488, 4.675361633300781, 3.962244987487793, 3.52567195892334, 4.080196857452393, 3.607656478881836, 3.422445297241211, 3.1284637451171875, 3.314540386199951, 3.316612482070923, 3.0689330101013184, 2.9166159629821777, 2.7469396591186523, 3.0543630123138428, 2.9408884048461914, 2.9165759086608887, 2.9252655506134033, 2.797640800476074, 2.8103227615356445, 2.870074510574341];[1.3973984718322754, 1.4501228332519531, 1.0091943740844727, 0.8505273461341858, 0.7173306941986084, 0.8906641602516174, 0.760028064250946, 0.6961694359779358, 0.5998066067695618, 0.6677441596984863, 0.6762406229972839, 0.5800172090530396, 0.5184504985809326, 0.44234633445739746, 0.5670592188835144, 0.5213559865951538, 0.5107791423797607, 0.5150525569915771, 0.4664285182952881, 0.4716584086418152, 0.501228928565979];[-73.70648193359375, -17.920930862426758, -6.335599899291992, -4.859140396118164, -4.204329013824463, -5.688949108123779, -4.543588638305664, -4.140367031097412, -3.6560614109039307, -4.001432418823242, -4.092672824859619, -3.6182000637054443, -3.352259635925293, -3.1025571823120117, -3.761828899383545, -3.5456387996673584, -3.5123705863952637, -3.5419952869415283, -3.2729744911193848, -3.276219367980957, -3.431333541870117]
1350;[16.371929168701172, 8.17452621459961, 6.270007133483887, 5.967627048492432, 6.006453990936279, 3.823099374771118, 4.160279750823975, 3.7236642837524414, 3.3904473781585693, 3.743994951248169, 3.6940646171569824, 3.4392457008361816, 4.123606204986572, 3.919039011001587, 3.7240068912506104, 3.897637367248535, 3.972404718399048, 3.6868932247161865, 4.094991683959961, 3.928187608718872, 4.081818580627441];[1.397181749343872, 1.290940523147583, 1.206311821937561, 1.1411265134811401, 1.1611764430999756, 0.7811276912689209, 0.8810672163963318, 0.7741820812225342, 0.6799578070640564, 0.7954393029212952, 0.7846275568008423, 0.7044405341148376, 0.9617404341697693, 0.8953067660331726, 0.8379828929901123, 0.8912015557289124, 0.9133772253990173, 0.8298451900482178, 0.9687780737876892, 0.9179307818412781, 0.9647479057312012];[-71.98412322998047, -20.628175735473633, -11.823095321655273, -12.170202255249023, -12.661223411560059, -5.138058662414551, -6.318582534790039, -5.122051239013672, -4.310376167297363, -5.233261585235596, -5.068410873413086, -4.463046073913574, -6.0240559577941895, -5.580246448516846, -5.085447788238525, -5.564136505126953, -5.739781379699707, -5.052104949951172, -6.095779895782471, -5.677250862121582, -6.104946136474609]
1400;[16.372169494628906, 8.574363708496094, 6.429221153259277, 6.260624408721924, 4.439262866973877, 4.467121601104736, 3.73945689201355, 3.3286142349243164, 3.3500311374664307, 3.1264331340789795, 3.168001413345337, 3.1853437423706055, 3.5221495628356934, 3.461444616317749, 3.7684011459350586, 3.8749663829803467, 3.635929584503174, 3.56787109375, 3.929145097732544, 3.8749468326568604, 3.8240227699279785];[1.3955820798873901, 1.5524455308914185, 1.1676645278930664, 1.1516615152359009, 0.9046127796173096, 0.9254100918769836, 0.7605989575386047, 0.6425173878669739, 0.6590985059738159, 0.5866163372993469, 0.6096026301383972, 0.6142093539237976, 0.7252119183540344, 0.7155801653862, 0.8334305286407471, 0.8700517416000366, 0.7979339361190796, 0.7729094624519348, 0.9074674844741821, 0.8906111121177673, 0.876477837562561];[-71.54533386230469, -18.06109046936035, -13.337464332580566, -13.691420555114746, -6.8652801513671875, -7.09930419921875, -5.128103733062744, -4.134843349456787, -4.186513900756836, -3.7609949111938477, -3.881106376647949, -3.926887273788452, -4.707684516906738, -4.608372688293457, -5.268458366394043, -5.584245681762695, -5.008623123168945, -4.818856239318848, -5.6882853507995605, -5.560550689697266, -5.439261436462402]
1450;[16.357162475585938, 8.42735767364502, 8.232097625732422, 4.353433132171631, 4.197138786315918, 3.720121145248413, 3.1868927478790283, 2.867659568786621, 2.6078553199768066, 2.811836004257202, 2.7954723834991455, 3.0330328941345215, 3.1173572540283203, 2.977797269821167, 2.8768317699432373, 2.7637298107147217, 2.684516668319702, 2.914649724960327, 2.861630916595459, 2.557706594467163, 2.870076894760132];[1.3948125839233398, 1.5512770414352417, 1.4989374876022339, 0.9419926404953003, 0.9113303422927856, 0.7345921993255615, 0.5848276019096375, 0.46954190731048584, 0.370199978351593, 0.46615850925445557, 0.454581081867218, 0.5555412769317627, 0.6018010377883911, 0.5328733325004578, 0.4935567080974579, 0.4506658613681793, 0.4170680344104767, 0.5201828479766846, 0.49877506494522095, 0.36988434195518494, 0.5109586715698242];[-71.82520294189453, -17.08994483947754, -19.737987518310547, -5.804143905639648, -5.733630180358887, -5.002886772155762, -3.79233455657959, -3.2218918800354004, -2.7685561180114746, -3.0897347927093506, -3.0987038612365723, -3.5790963172912598, -3.802727699279785, -3.5592916011810303, -3.384692668914795, -3.187530517578125, -3.0586438179016113, -3.4279837608337402, -3.350292444229126, -2.786720037460327, -3.336090087890625]
1500;[16.37167739868164, 11.444846153259277, 11.4002685546875, 11.300009727478027, 11.360617637634277, 11.391471862792969, 6.608906269073486, 6.384362697601318, 4.492595672607422, 4.952393531799316, 4.872806549072266, 4.219746112823486, 3.962003469467163, 3.8028295040130615, 3.6887693405151367, 3.282944440841675, 3.184088706970215, 3.164196491241455, 2.8115150928497314, 3.039710283279419, 2.8777260780334473];[1.3984867334365845, 1.4339053630828857, 1.5054762363433838, 1.462041974067688, 1.5365160703659058, 1.5695136785507202, 1.392143726348877, 1.3493858575820923, 1.0456089973449707, 1.1509543657302856, 1.132591724395752, 0.9885720014572144, 0.8985604047775269, 0.8403878211975098, 0.7970672845840454, 0.6679309606552124, 0.6258050203323364, 0.6158692240715027, 0.48160111904144287, 0.5730708837509155, 0.5083807706832886];[-70.15998840332031, -44.746761322021484, -45.6109504699707, -47.66728591918945, -47.409080505371094, -46.4833869934082, -14.294916152954102, -13.905622482299805, -6.861679553985596, -8.271283149719238, -8.287394523620605, -6.329038619995117, -5.748835563659668, -5.3997955322265625, -5.185409069061279, -4.181931972503662, -4.0085768699646, -3.9965980052948, -3.249861478805542, -3.7189455032348633, -3.3964242935180664]
50;[16.571611404418945, 1.8453651666641235, 1.792763113975525, 1.2637214660644531, 1.252394199371338, 1.2383530139923096, 1.2181679010391235, 1.2264524698257446, 1.211883783340454, 1.2239009141921997, 1.3574594259262085, 1.3659778833389282, 1.3000853061676025, 1.3268110752105713, 1.3103138208389282, 1.287655234336853, 1.265140175819397, 1.3658764362335205, 1.3702342510223389, 1.503707766532898, 1.458579421043396];[1.5432969331741333, 0.286324143409729, 0.3052174150943756, 0.02712247334420681, 0.025683218613266945, 0.02333708293735981, 0.022829027846455574, 0.031155971810221672, 0.022076470777392387, 0.03288264572620392, 0.1215672418475151, 0.12615962326526642, 0.08733458817005157, 0.10500570386648178, 0.09663596004247665, 0.08230835199356079, 0.06984202563762665, 0.13744573295116425, 0.1378706693649292, 0.22953158617019653, 0.20029042661190033];[-133.6049346923828, -1.990283489227295, -2.126004934310913, -1.271408200263977, -1.2712043523788452, -1.2568960189819336, -1.2572559118270874, -1.2788289785385132, -1.2599400281906128, -1.2879087924957275, -1.5256400108337402, -1.5562416315078735, -1.4409048557281494, -1.4987300634384155, -1.47021484375, -1.4237858057022095, -1.396156907081604, -1.5884536504745483, -1.5936322212219238, -1.8845281600952148, -1.796457052230835]
100;[16.5886287689209, 3.2701220512390137, 2.5315189361572266, 2.6005547046661377, 2.589634895324707, 1.5826948881149292, 1.533374309539795, 1.4658514261245728, 1.4924777746200562, 1.4418531656265259, 1.3773666620254517, 1.523242473602295, 1.7713204622268677, 2.0507144927978516, 2.0578861236572266, 2.036123752593994, 1.835685133934021, 1.7670221328735352, 1.6490578651428223, 1.724022626876831, 1.6437523365020752];[1.5458124876022339, 0.8383020758628845, 0.6736630201339722, 0.7542043328285217, 0.7483950853347778, 0.24380424618721008, 0.21657110750675201, 0.1837911158800125, 0.20430032908916473, 0.18111471831798553, 0.1333196610212326, 0.22956806421279907, 0.40172818303108215, 0.5748563408851624, 0.5755516290664673, 0.5652146935462952, 0.4476776123046875, 0.4030517637729645, 0.330678790807724, 0.3814738392829895, 0.3260429799556732];[-137.48666381835938, -5.551218032836914, -3.9640259742736816, -4.7028937339782715, -4.834913730621338, -1.9023938179016113, -1.832768201828003, -1.716141939163208, -1.8012635707855225, -1.7175326347351074, -1.575558066368103, -1.872078537940979, -2.5328497886657715, -3.38460111618042, -3.3963046073913574, -3.3096981048583984, -2.719691514968872, -2.5749497413635254, -2.252885580062866, -2.4668939113616943, -2.2466421127319336]
150;[16.579248428344727, 1.7115063667297363, 1.6532278060913086, 1.5696585178375244, 1.6804168224334717, 1.6676766872406006, 1.64875066280365, 1.6512877941131592, 3.297849178314209, 3.178542375564575, 3.531627893447876, 2.8853766918182373, 2.964444637298584, 2.654414176940918, 2.9090170860290527, 2.856205940246582, 2.662398338317871, 2.450265407562256, 2.3445966243743896, 2.267357110977173, 2.176687717437744];[1.5444332361221313, 0.20836007595062256, 0.23497478663921356, 0.219160258769989, 0.2969372868537903, 0.29264703392982483, 0.286368191242218, 0.29445186257362366, 1.0088058710098267, 0.9784295558929443, 1.153377652168274, 0.9720512628555298, 0.9974563121795654, 0.8906081914901733, 1.021094560623169, 1.0100339651107788, 0.9297032356262207, 0.8275007605552673, 0.7650808691978455, 0.7314727902412415, 0.671854555606842];[-133.5854034423828, -1.7243493795394897, -1.817667841911316, -1.8067519664764404, -2.181652545928955, -2.1580584049224854, -2.151007652282715, -2.2028543949127197, -8.901844024658203, -8.278338432312012, -9.689858436584473, -6.3678717613220215, -6.8727827072143555, -5.4501800537109375, -6.39082145690918, -6.193396091461182, -5.402464389801025, -4.6335320472717285, -4.263988494873047, -4.0168585777282715, -3.7155492305755615]
200;[16.581144332885742, 1.7004992961883545, 1.4829972982406616, 1.6058725118637085, 1.6081255674362183, 1.617557168006897, 1.6297720670700073, 1.408789873123169, 1.414976954460144, 1.2891162633895874, 1.2095444202423096, 1.2264517545700073, 1.2747693061828613, 1.4657269716262817, 1.75350022315979, 1.7263212203979492, 1.6088873147964478, 1.6610978841781616, 1.5992653369903564, 1.531562089920044, 1.6196588277816772];[1.5422495603561401, 0.2035999298095703, 0.12056324630975723, 0.22620448470115662, 0.2475050687789917, 0.2646545171737671, 0.28110384941101074, 0.14612124860286713, 0.15590162575244904, 0.0736023411154747, 0.02839658223092556, 0.03877220302820206, 0.07119295746088028, 0.19971895217895508, 0.38941463828086853, 0.3750661611557007, 0.29875412583351135, 0.33304253220558167, 0.29383745789527893, 0.2504010796546936, 0.31257766485214233];[-123.97220611572266, -1.7055164575576782, -1.5143183469772339, -1.849098801612854, -1.9523369073867798, -2.0399937629699707, -2.1246252059936523, -1.618064284324646, -1.6452771425247192, -1.4050334692001343, -1.272077202796936, -1.3040032386779785, -1.3977817296981812, -1.8043529987335205, -2.571744441986084, -2.508272171020508, -2.1714606285095215, -2.316575527191162, -2.163397789001465, -2.002089500427246, -2.1881868839263916]
250;[16.586626052856445, 5.269411563873291, 5.063652515411377, 5.051016330718994, 1.3025752305984497, 1.3013960123062134, 1.1967077255249023, 1.1975007057189941, 1.198255181312561, 1.1869205236434937, 1.1731235980987549, 1.1676397323608398, 1.3723301887512207, 1.5880122184753418, 1.6435215473175049, 1.6592117547988892, 1.731862187385559, 1.8591662645339966, 2.0649523735046387, 2.160503625869751, 2.1448357105255127];[1.543653964996338, 1.1304090023040771, 1.164638638496399, 1.1789727210998535, 0.056026771664619446, 0.06631173938512802, 0.00954439677298069, 0.0105977738276124, 0.013236384838819504, 0.010631502605974674, 0.0026666128542274237, 0.0041483324021101, 0.1324521005153656, 0.28202229738235474, 0.3144237995147705, 0.3316914737224579, 0.3783124089241028, 0.4594656229019165, 0.5958905816078186, 0.6543750762939453, 0.649677038192749];[-136.0319366455078, -19.699195861816406, -19.989831924438477, -21.319692611694336, -1.3474105596542358, -1.3781161308288574, -1.2245770692825317, -1.2260730266571045, -1.2305467128753662, -1.2283518314361572, -1.2054709196090698, -1.2072678804397583, -1.5922755002975464, -2.130028247833252, -2.262266159057617, -2.2952284812927246, -2.48966121673584, -2.8725736141204834, -3.4088823795318604, -3.7103545665740967, -3.631363868713379]
300;[16.568906784057617, 5.032468318939209, 1.6209874153137207, 1.488724708557129, 1.4246383905410767, 1.3563541173934937, 1.232596516609192, 1.2986716032028198, 1.2938711643218994, 1.2691328525543213, 1.581714153289795, 1.7306218147277832, 1.7048683166503906, 1.7207427024841309, 1.7286803722381592, 1.5708189010620117, 1.6523243188858032, 1.5525413751602173, 1.5736839771270752, 1.5010287761688232, 1.4499354362487793];[1.5443774461746216, 1.1766574382781982, 0.2185501903295517, 0.15972281992435455, 0.1390395611524582, 0.0979664996266365, 0.030778124928474426, 0.07625290006399155, 0.07274053990840912, 0.06192801147699356, 0.2707669138908386, 0.36117324233055115, 0.3485674262046814, 0.36153578758239746, 0.3694104254245758, 0.2731502056121826, 0.32830092310905457, 0.2603547275066376, 0.27537116408348083, 0.22930975258350372, 0.19807222485542297];[-131.40127563476562, -16.774938583374023, -1.7808030843734741, -1.609273076057434, -1.5633827447891235, -1.4751324653625488, -1.2783608436584473, -1.4052934646606445, -1.3979885578155518, -1.3632785081863403, -2.099404811859131, -2.531816005706787, -2.455902099609375, -2.523003578186035, -2.575458288192749, -2.1107113361358643, -2.310746431350708, -2.0507328510284424, -2.115079164505005, -1.9282941818237305, -1.802733302116394]
350;[16.575395584106445, 1.7289402484893799, 1.6834263801574707, 1.469570279121399, 1.6349200010299683, 1.5375665426254272, 2.1717302799224854, 2.0391557216644287, 2.2189955711364746, 2.404020071029663, 2.4364211559295654, 2.4566915035247803, 2.5324888229370117, 2.481889009475708, 2.3406784534454346, 2.160295248031616, 2.1262290477752686, 2.1174302101135254, 1.956410527229309, 1.8317267894744873, 1.7094577550888062];[1.5439980030059814, 0.21954235434532166, 0.2425694465637207, 0.14544038474559784, 0.26812469959259033, 0.21713612973690033, 0.6291782259941101, 0.5552135109901428, 0.6581195592880249, 0.7604796886444092, 0.7830770611763, 0.7882936000823975, 0.8434878587722778, 0.8091651201248169, 0.7412154674530029, 0.6556500792503357, 0.6357955932617188, 0.6267604827880859, 0.5323021411895752, 0.45070943236351013, 0.3738647699356079];[-134.50381469726562, -1.7408287525177002, -1.8628909587860107, -1.5834510326385498, -2.0252108573913574, -1.8382214307785034, -3.36038875579834, -3.0442559719085693, -3.6592187881469727, -4.373650074005127, -4.477725028991699, -4.635677337646484, -4.890993118286133, -4.7784953117370605, -4.2549214363098145, -3.597599983215332, -3.544264316558838, -3.536297559738159, -3.0455353260040283, -2.727639675140381, -2.3939924240112305]
400;[16.581676483154297, 5.444536209106445, 1.4043217897415161, 1.2991149425506592, 1.3648256063461304, 1.4316375255584717, 1.563503384590149, 1.4534547328948975, 1.8594298362731934, 1.6379823684692383, 1.565129280090332, 1.4980952739715576, 1.7453608512878418, 1.6685364246368408, 1.6194583177566528, 1.6037591695785522, 1.6095277070999146, 1.6422728300094604, 1.7006300687789917, 1.6366828680038452, 1.5455933809280396];[1.5451970100402832, 1.1460292339324951, 0.08734533190727234, 0.044741902500391006, 0.09829140454530716, 0.14384149014949799, 0.23863515257835388, 0.17656593024730682, 0.42915499210357666, 0.30222487449645996, 0.25807318091392517, 0.21920515596866608, 0.375305712223053, 0.33023393154144287, 0.3037507236003876, 0.29327628016471863, 0.30021047592163086, 0.32353249192237854, 0.3605373799800873, 0.3192293345928192, 0.25767746567726135];[-130.53082275390625, -20.741605758666992, -1.428780198097229, -1.3211859464645386, -1.4507983922958374, -1.6107980012893677, -1.8722244501113892, -1.7041047811508179, -2.809126853942871, -2.191652536392212, -2.0246152877807617, -1.8777875900268555, -2.5482852458953857, -2.3220832347869873, -2.226548433303833, -2.204562187194824, -2.208646059036255, -2.2887966632843018, -2.4263627529144287, -2.266540288925171, -2.061654806137085]
450;[16.57622718811035, 2.052690267562866, 2.166698932647705, 1.7642731666564941, 1.734697699546814, 1.727220892906189, 1.400681972503662, 1.314406394958496, 1.2018542289733887, 1.5410690307617188, 1.5568747520446777, 1.7643978595733643, 1.6581432819366455, 1.51621675491333, 1.7864264249801636, 1.895045518875122, 1.8001313209533691, 1.91741144657135, 2.003612756729126, 2.1382336616516113, 2.318478584289551];[1.5458897352218628, 0.3822998106479645, 0.5174562931060791, 0.33790042996406555, 0.32535499334335327, 0.3333558142185211, 0.13466525077819824, 0.08539328724145889, 0.01845325529575348, 0.24057911336421967, 0.25556859374046326, 0.3949587643146515, 0.3296962082386017, 0.2319866120815277, 0.41443562507629395, 0.4843813180923462, 0.4261399209499359, 0.5042016506195068, 0.5600833892822266, 0.6501641869544983, 0.7615206837654114];[-133.1857147216797, -2.365485906600952, -2.9919838905334473, -2.225215196609497, -2.2170803546905518, -2.2749648094177246, -1.5778387784957886, -1.4364159107208252, -1.2478190660476685, -1.891709566116333, -1.9450145959854126, -2.4338138103485107, -2.187291145324707, -1.8738386631011963, -2.5374605655670166, -2.8537168502807617, -2.593475580215454, -2.949812412261963, -3.191333532333374, -3.6196107864379883, -4.192804336547852]
500;[16.589872360229492, 1.5799429416656494, 1.3777642250061035, 1.7495366334915161, 1.788621187210083, 1.7977298498153687, 1.6518689393997192, 1.7307075262069702, 1.5951675176620483, 1.6161704063415527, 1.667483925819397, 1.9271669387817383, 1.8708081245422363, 2.086271286010742, 1.878318190574646, 1.8773585557937622, 2.024975538253784, 1.7673485279083252, 1.744544506072998, 1.738133192062378, 1.6591367721557617];[1.5451890230178833, 0.1282006800174713, 0.06333113461732864, 0.31783631443977356, 0.3518129587173462, 0.37195250391960144, 0.2995632588863373, 0.35038837790489197, 0.27022212743759155, 0.28704747557640076, 0.3232482075691223, 0.4796712398529053, 0.4544079601764679, 0.5914525389671326, 0.47304287552833557, 0.47744449973106384, 0.5734336972236633, 0.40809717774391174, 0.39466848969459534, 0.38725584745407104, 0.3386354446411133];[-125.60166931152344, -1.5313607454299927, -1.3649699687957764, -2.2239584922790527, -2.3806943893432617, -2.4442052841186523, -2.1608240604400635, -2.3426172733306885, -2.065976619720459, -2.1289865970611572, -2.2661125659942627, -3.025053024291992, -2.8863940238952637, -3.4362549781799316, -2.824831247329712, -2.833911418914795, -3.2573747634887695, -2.4956676959991455, -2.448025941848755, -2.4472737312316895, -2.259889602661133]
550;[16.56916046142578, 5.163624286651611, 5.121455192565918, 5.037946701049805, 1.9698076248168945, 1.9607852697372437, 1.4977409839630127, 1.4280853271484375, 1.4207916259765625, 1.2748011350631714, 1.2792108058929443, 1.192110300064087, 1.1964763402938843, 1.1770939826965332, 1.185685396194458, 1.1895244121551514, 1.1784255504608154, 1.1934361457824707, 1.174208641052246, 1.1796660423278809, 1.186718225479126];[1.5452324151992798, 1.1301571130752563, 1.1997556686401367, 1.1986101865768433, 0.45848941802978516, 0.4641144275665283, 0.193789541721344, 0.1616681069135666, 0.15851949155330658, 0.06592988222837448, 0.06959263980388641, 0.018679985776543617, 0.020552612841129303, 0.011812820099294186, 0.01898089237511158, 0.018549196422100067, 0.01669926941394806, 0.02712026983499527, 0.016621608287096024, 0.01569700799882412, 0.023570256307721138];[-129.8190460205078, -17.822542190551758, -20.290821075439453, -20.886550903320312, -2.880434274673462, -2.942594528198242, -1.767311453819275, -1.6885461807250977, -1.6754406690597534, -1.3841482400894165, -1.391077995300293, -1.2444709539413452, -1.2565125226974487, -1.2315491437911987, -1.2504204511642456, -1.2529799938201904, -1.241574764251709, -1.2695128917694092, -1.240236520767212, -1.2445310354232788, -1.2613617181777954]
600;[16.570796966552734, 5.066765785217285, 4.974456310272217, 4.849958419799805, 4.847063064575195, 5.180664539337158, 1.4522662162780762, 1.486487627029419, 1.7348541021347046, 1.9248257875442505, 1.8078378438949585, 1.8017661571502686, 2.11079478263855, 2.182190179824829, 2.026803970336914, 2.246089220046997, 2.1225500106811523, 2.021329402923584, 2.021049976348877, 1.9457076787948608, 1.8643410205841064];[1.5424233675003052, 1.161158800125122, 1.245863914489746, 1.1479086875915527, 1.1622620820999146, 1.1716701984405518, 0.17231667041778564, 0.1951480358839035, 0.36273232102394104, 0.4984915256500244, 0.4178842306137085, 0.4224596917629242, 0.6158067584037781, 0.6689417958259583, 0.5747045874595642, 0.709737241268158, 0.6363371014595032, 0.5796290040016174, 0.5726670622825623, 0.5341557860374451, 0.47780686616897583];[-136.28038024902344, -16.90784454345703, -17.50229263305664, -19.6348934173584, -19.916297912597656, -24.743427276611328, -1.7093744277954102, -1.791135311126709, -2.363001585006714, -2.8343570232391357, -2.55426025390625, -2.5749459266662598, -3.3566854000091553, -3.6573069095611572, -3.212766170501709, -3.8557345867156982, -3.4877395629882812, -3.2375741004943848, -3.233564853668213, -3.0217108726501465, -2.7849626541137695]
