Seed;RMSE History;MMD History;Log-Likelihood History
1050;[16.375225067138672, 13.339201927185059, 11.751811981201172, 11.320086479187012, 11.260685920715332, 10.991403579711914, 10.847801208496094, 10.79232406616211, 10.63803482055664, 10.577988624572754, 10.4116849899292, 10.305344581604004, 10.160820007324219, 9.981366157531738, 9.975037574768066, 9.983940124511719, 9.909512519836426, 9.802523612976074, 9.704056739807129, 9.584349632263184, 9.465706825256348];[1.395277976989746, 1.3090342283248901, 1.296849012374878, 1.3443036079406738, 1.3663784265518188, 1.3908779621124268, 1.4366916418075562, 1.4114480018615723, 1.4131944179534912, 1.4077481031417847, 1.3991175889968872, 1.3885000944137573, 1.3791519403457642, 1.3721890449523926, 1.3513134717941284, 1.33994460105896, 1.3410130739212036, 1.345829725265503, 1.3609528541564941, 1.3699465990066528, 1.3769279718399048];[-72.14942169189453, -52.346031188964844, -44.264366149902344, -50.33262634277344, -49.6799201965332, -46.4576416015625, -44.83884811401367, -46.61087417602539, -44.23306655883789, -44.37446212768555, -43.1672248840332, -42.62641906738281, -41.302433013916016, -39.72518539428711, -41.12248229980469, -41.04804992675781, -41.251461029052734, -39.886165618896484, -38.936805725097656, -37.76720428466797, -36.77877426147461]
1100;[16.353046417236328, 13.735097885131836, 12.283256530761719, 11.690241813659668, 11.387882232666016, 11.302746772766113, 11.194389343261719, 11.184823036193848, 11.257831573486328, 11.102956771850586, 11.185258865356445, 11.068547248840332, 10.96194076538086, 11.032517433166504, 11.009842872619629, 10.84212875366211, 10.778101921081543, 10.596680641174316, 10.6047945022583, 10.450064659118652, 10.31639289855957];[1.3981329202651978, 1.3312938213348389, 1.2968045473098755, 1.306512475013733, 1.3090548515319824, 1.318585991859436, 1.331184983253479, 1.3548873662948608, 1.3507819175720215, 1.3542462587356567, 1.349134087562561, 1.3403897285461426, 1.351670503616333, 1.3494958877563477, 1.3298710584640503, 1.3392853736877441, 1.3279287815093994, 1.325242519378662, 1.320745825767517, 1.3189691305160522, 1.3121404647827148];[-71.51570129394531, -60.039913177490234, -53.40513610839844, -54.518585205078125, -52.562744140625, -51.075965881347656, -52.25908660888672, -51.686668395996094, -53.616939544677734, -52.058509826660156, -53.71794891357422, -53.08900833129883, -51.45134735107422, -52.7874641418457, -53.34706115722656, -51.68659210205078, -51.271175384521484, -49.31661605834961, -50.04270553588867, -48.4031982421875, -47.24324035644531]
1150;[16.3749942779541, 13.402399063110352, 11.351794242858887, 11.001385688781738, 11.073376655578613, 11.048347473144531, 10.895916938781738, 10.779091835021973, 10.610831260681152, 10.504737854003906, 10.276471138000488, 10.171625137329102, 10.107949256896973, 9.964045524597168, 9.764893531799316, 9.599623680114746, 9.434395790100098, 9.313953399658203, 9.224560737609863, 8.911328315734863, 8.743481636047363];[1.3949111700057983, 1.3078527450561523, 1.2693006992340088, 1.3347656726837158, 1.3921524286270142, 1.392041802406311, 1.379624843597412, 1.383793830871582, 1.3587024211883545, 1.3699558973312378, 1.348851203918457, 1.3562290668487549, 1.358691692352295, 1.3536388874053955, 1.3485416173934937, 1.3342546224594116, 1.3376072645187378, 1.333285927772522, 1.3315210342407227, 1.3026107549667358, 1.3163105249404907];[-71.01026916503906, -47.91783142089844, -40.01393127441406, -42.58574676513672, -47.07871627807617, -47.9635124206543, -47.088436126708984, -45.394775390625, -45.862342834472656, -44.39509201049805, -43.505409240722656, -42.7225456237793, -42.46397018432617, -41.198707580566406, -39.16157150268555, -38.26453399658203, -37.19187927246094, -36.5424919128418, -35.167510986328125, -33.42463302612305, -32.08760070800781]
1200;[16.371870040893555, 13.321554183959961, 11.447284698486328, 10.552543640136719, 10.218500137329102, 10.549338340759277, 10.753151893615723, 10.739428520202637, 10.886438369750977, 10.688567161560059, 10.501140594482422, 10.320369720458984, 10.173852920532227, 9.992376327514648, 9.760169982910156, 9.499368667602539, 9.467761993408203, 9.454989433288574, 9.27580738067627, 9.151468276977539, 8.901535987854004];[1.3951202630996704, 1.3082081079483032, 1.2687267065048218, 1.3131047487258911, 1.3596925735473633, 1.338971734046936, 1.4100455045700073, 1.3670573234558105, 1.4083731174468994, 1.3759385347366333, 1.3792674541473389, 1.3746944665908813, 1.3779563903808594, 1.3647464513778687, 1.364815354347229, 1.3434770107269287, 1.3496522903442383, 1.328244686126709, 1.324113368988037, 1.3227624893188477, 1.309325098991394];[-70.61595916748047, -52.116912841796875, -39.3660888671875, -35.6410026550293, -36.3046760559082, -42.66255187988281, -44.57127380371094, -46.697635650634766, -48.234474182128906, -47.13251876831055, -45.3842887878418, -43.636688232421875, -41.98271179199219, -41.00334548950195, -38.902523040771484, -36.76454162597656, -36.678443908691406, -37.05085754394531, -35.773685455322266, -34.82221984863281, -33.12925720214844]
1250;[16.39104652404785, 13.691814422607422, 11.434012413024902, 9.74415111541748, 8.909683227539062, 8.466468811035156, 7.463693618774414, 7.474315166473389, 7.506218910217285, 7.142547607421875, 7.017828941345215, 6.803326606750488, 6.756374359130859, 6.47622537612915, 6.386292934417725, 6.161192417144775, 6.060699462890625, 5.8634490966796875, 5.735022068023682, 5.644958019256592, 5.609595775604248];[1.3973263502120972, 1.3179670572280884, 1.2275891304016113, 1.2115392684936523, 1.3500288724899292, 1.4655418395996094, 1.4227285385131836, 1.399072289466858, 1.3247333765029907, 1.2857730388641357, 1.2923184633255005, 1.262616753578186, 1.2630925178527832, 1.221639633178711, 1.2075567245483398, 1.1774638891220093, 1.1628847122192383, 1.1446017026901245, 1.1144907474517822, 1.1036350727081299, 1.0976800918579102];[-71.88424682617188, -50.381778717041016, -32.91405487060547, -23.09130859375, -16.775144577026367, -13.411971092224121, -12.226134300231934, -14.373210906982422, -18.16788101196289, -19.057653427124023, -18.490501403808594, -17.542131423950195, -17.117374420166016, -15.89538860321045, -15.754572868347168, -14.627869606018066, -14.43404769897461, -13.433493614196777, -13.034424781799316, -12.793322563171387, -12.726544380187988]
1300;[16.366605758666992, 13.676898956298828, 11.720908164978027, 10.252333641052246, 9.18755054473877, 10.30885124206543, 10.54970932006836, 10.613134384155273, 10.564291000366211, 10.437347412109375, 10.307984352111816, 9.971729278564453, 9.639701843261719, 9.489927291870117, 9.253705978393555, 9.0082368850708, 8.824457168579102, 8.667628288269043, 8.529977798461914, 8.337060928344727, 8.14660930633545];[1.3973984718322754, 1.317214012145996, 1.2463066577911377, 1.2035561800003052, 1.3009508848190308, 1.3747198581695557, 1.370119571685791, 1.3859848976135254, 1.3649691343307495, 1.3723939657211304, 1.3637679815292358, 1.3438442945480347, 1.319994330406189, 1.31736159324646, 1.307728886604309, 1.3049780130386353, 1.2919620275497437, 1.2747043371200562, 1.2678382396697998, 1.251355767250061, 1.248274326324463];[-73.70648193359375, -49.95680618286133, -36.37017059326172, -25.273853302001953, -27.372947692871094, -40.54545211791992, -42.643341064453125, -44.27632141113281, -45.01066970825195, -43.96213912963867, -42.87433624267578, -40.379859924316406, -38.262413024902344, -36.918128967285156, -35.056068420410156, -33.303287506103516, -32.060699462890625, -31.511512756347656, -30.396032333374023, -29.0435848236084, -27.86762237548828]
1350;[16.371929168701172, 15.225830078125, 12.374347686767578, 11.28836441040039, 10.903816223144531, 10.835919380187988, 10.860342979431152, 10.608680725097656, 10.507355690002441, 10.312621116638184, 10.055785179138184, 10.031122207641602, 9.742658615112305, 9.607025146484375, 9.668476104736328, 9.742734909057617, 9.85260009765625, 9.675015449523926, 9.529723167419434, 9.348206520080566, 9.178107261657715];[1.397181749343872, 1.3596158027648926, 1.2831594944000244, 1.3013736009597778, 1.3434112071990967, 1.3348228931427002, 1.3621798753738403, 1.3617408275604248, 1.3733733892440796, 1.3910006284713745, 1.3652234077453613, 1.385865330696106, 1.3742728233337402, 1.348585844039917, 1.3368539810180664, 1.3288377523422241, 1.3393847942352295, 1.3202712535858154, 1.3064786195755005, 1.3157734870910645, 1.3062154054641724];[-71.98412322998047, -60.29514694213867, -45.17333984375, -44.73215866088867, -44.28163528442383, -45.396278381347656, -45.95351028442383, -43.924232482910156, -42.396785736083984, -40.461727142333984, -38.93899917602539, -37.78791809082031, -36.17010498046875, -36.72993469238281, -37.75163269042969, -39.497989654541016, -40.38943099975586, -39.486656188964844, -38.736324310302734, -36.510318756103516, -35.469261169433594]
1400;[16.372169494628906, 13.617466926574707, 11.823281288146973, 10.234234809875488, 10.238897323608398, 10.799450874328613, 10.74316692352295, 10.851648330688477, 10.753105163574219, 10.621922492980957, 10.569924354553223, 10.518837928771973, 10.341907501220703, 10.130389213562012, 9.99493408203125, 9.697061538696289, 9.578697204589844, 9.485825538635254, 9.5471773147583, 9.403301239013672, 9.313464164733887];[1.3955820798873901, 1.3176759481430054, 1.245742917060852, 1.2881476879119873, 1.3182671070098877, 1.3020334243774414, 1.3182549476623535, 1.3381658792495728, 1.3231256008148193, 1.3236830234527588, 1.3186529874801636, 1.3172428607940674, 1.3162541389465332, 1.3098876476287842, 1.300252079963684, 1.2985789775848389, 1.295005202293396, 1.2921239137649536, 1.2987604141235352, 1.2907847166061401, 1.2920368909835815];[-71.54533386230469, -48.91535186767578, -35.851932525634766, -30.664649963378906, -40.09195327758789, -43.83274841308594, -46.42939376831055, -48.70405578613281, -47.7554817199707, -46.7871208190918, -47.905269622802734, -46.906402587890625, -44.57911682128906, -43.186885833740234, -41.93601608276367, -39.871578216552734, -38.518592834472656, -38.63597106933594, -39.05080032348633, -37.94309997558594, -37.31528854370117]
1450;[16.357162475585938, 14.572032928466797, 12.073142051696777, 11.198960304260254, 11.011362075805664, 11.103205680847168, 10.958745002746582, 10.908677101135254, 10.898100852966309, 10.879781723022461, 10.77835464477539, 10.602703094482422, 10.424477577209473, 10.291454315185547, 10.259234428405762, 10.158184051513672, 10.016876220703125, 9.989152908325195, 9.890637397766113, 9.735760688781738, 9.660828590393066];[1.3948125839233398, 1.3479890823364258, 1.2738078832626343, 1.3324365615844727, 1.4071922302246094, 1.3960789442062378, 1.3934543132781982, 1.3751524686813354, 1.358107328414917, 1.3503097295761108, 1.36298406124115, 1.347771167755127, 1.3424253463745117, 1.3577264547348022, 1.3502094745635986, 1.3500193357467651, 1.3260247707366943, 1.3327689170837402, 1.3370087146759033, 1.3256683349609375, 1.3346706628799438];[-71.82520294189453, -55.34003829956055, -42.39458084106445, -39.62234115600586, -45.345340728759766, -48.33757019042969, -46.22483825683594, -48.014461517333984, -49.34516525268555, -49.98250961303711, -48.970863342285156, -47.94029235839844, -46.07343673706055, -44.417415618896484, -44.304203033447266, -43.1053352355957, -43.18429183959961, -42.38534164428711, -42.013038635253906, -40.800209045410156, -40.28102493286133]
1500;[16.37167739868164, 13.603280067443848, 12.661120414733887, 13.153508186340332, 12.864975929260254, 12.471405029296875, 11.581825256347656, 10.755544662475586, 10.372564315795898, 10.510732650756836, 10.651313781738281, 10.606283187866211, 10.458606719970703, 10.319622039794922, 10.153621673583984, 10.174605369567871, 10.061380386352539, 10.009578704833984, 9.924083709716797, 9.742494583129883, 9.551010131835938];[1.3984867334365845, 1.3108636140823364, 1.342799425125122, 1.352036476135254, 1.3505618572235107, 1.3342711925506592, 1.3052215576171875, 1.2676445245742798, 1.2831616401672363, 1.4285045862197876, 1.425796627998352, 1.427931785583496, 1.4299410581588745, 1.4290449619293213, 1.4019747972488403, 1.4309643507003784, 1.4108887910842896, 1.403842806816101, 1.4102522134780884, 1.3964271545410156, 1.4040597677230835];[-70.15998840332031, -47.86067199707031, -59.259647369384766, -64.15657806396484, -62.67680740356445, -58.882625579833984, -49.982688903808594, -42.414852142333984, -39.0027961730957, -40.5733757019043, -46.358497619628906, -45.776893615722656, -44.40961837768555, -42.53215408325195, -42.21719741821289, -42.445770263671875, -41.4505729675293, -41.28358840942383, -40.82072830200195, -39.051719665527344, -37.284542083740234]
50;[16.571611404418945, 7.629510402679443, 3.8854711055755615, 2.699110746383667, 2.5015861988067627, 2.135042905807495, 1.5688691139221191, 1.2555336952209473, 1.245357871055603, 1.2273197174072266, 1.198536992073059, 1.1971955299377441, 1.2010654211044312, 1.182314395904541, 1.2004237174987793, 1.1660324335098267, 1.1687393188476562, 1.1607203483581543, 1.1579362154006958, 1.1549392938613892, 1.154977560043335];[1.5432969331741333, 1.2408952713012695, 0.8309784531593323, 0.7320930361747742, 0.6863933801651001, 0.5462676882743835, 0.2547193467617035, 0.055989742279052734, 0.05347556248307228, 0.04581455886363983, 0.032086003571748734, 0.030705837532877922, 0.03372209519147873, 0.025034932419657707, 0.03362486511468887, 0.013726148754358292, 0.016822082921862602, 0.011112307198345661, 0.008985511027276516, 0.011046216823160648, 0.006948062684386969];[-133.6049346923828, -19.471345901489258, -6.513552188873291, -5.552770614624023, -5.344687461853027, -3.796180486679077, -2.0360934734344482, -1.350966215133667, -1.3472354412078857, -1.3266267776489258, -1.2807937860488892, -1.2786623239517212, -1.2897230386734009, -1.265815258026123, -1.2946405410766602, -1.2354403734207153, -1.2401866912841797, -1.224108338356018, -1.222286581993103, -1.2247323989868164, -1.2168716192245483]
100;[16.5886287689209, 7.4804301261901855, 2.869182825088501, 1.6084507703781128, 1.1902774572372437, 1.1826732158660889, 1.2173676490783691, 1.1961613893508911, 1.1925840377807617, 1.2489393949508667, 1.2268648147583008, 1.1953374147415161, 1.1780418157577515, 1.1566212177276611, 1.1528643369674683, 1.1543858051300049, 1.1699808835983276, 1.1508373022079468, 1.1576411724090576, 1.1505424976348877, 1.1494901180267334];[1.5458124876022339, 1.2150237560272217, 0.52641761302948, 0.20265580713748932, 0.004315327387303114, 0.009969372302293777, 0.03350628912448883, 0.026097066700458527, 0.02471814677119255, 0.06433871388435364, 0.05241119861602783, 0.033337853848934174, 0.018936488777399063, 0.0070943040773272514, 0.00793869886547327, 0.005756910890340805, 0.016206542029976845, 0.00467053335160017, 0.009711158461868763, 0.005431799683719873, 0.002741956152021885];[-137.48666381835938, -17.692611694335938, -2.75518798828125, -1.7290008068084717, -1.2097313404083252, -1.2235844135284424, -1.289851427078247, -1.271916389465332, -1.2677273750305176, -1.3713111877441406, -1.3446229696273804, -1.2887365818023682, -1.247580885887146, -1.2139980792999268, -1.2177485227584839, -1.2129814624786377, -1.2428462505340576, -1.2125244140625, -1.2230042219161987, -1.208113431930542, -1.2060619592666626]
150;[16.579248428344727, 8.482852935791016, 5.550345420837402, 3.9093751907348633, 2.9229531288146973, 2.1929543018341064, 1.421982765197754, 1.1780328750610352, 1.1856592893600464, 1.1607815027236938, 1.2293636798858643, 1.1878025531768799, 1.2395262718200684, 1.1845554113388062, 1.378839373588562, 1.1943063735961914, 1.3294607400894165, 1.1691241264343262, 1.2599003314971924, 1.1629327535629272, 1.2201733589172363];[1.5444332361221313, 1.2931890487670898, 1.102626919746399, 1.0427988767623901, 0.8841925859451294, 0.5905960202217102, 0.14722594618797302, 0.008558709174394608, 0.021115923300385475, 0.0075774346478283405, 0.05106990411877632, 0.02605222724378109, 0.060156144201755524, 0.029828226193785667, 0.1507139801979065, 0.03139525279402733, 0.12058992683887482, 0.017484188079833984, 0.07270267605781555, 0.012421170249581337, 0.04722385108470917];[-133.5854034423828, -33.2943000793457, -17.77831268310547, -10.01585865020752, -6.638480186462402, -3.612971544265747, -1.6060664653778076, -1.2232599258422852, -1.2545944452285767, -1.2188798189163208, -1.341049313545227, -1.2659571170806885, -1.366988182067871, -1.274763822555542, -1.6367868185043335, -1.2846832275390625, -1.5431115627288818, -1.2390691041946411, -1.4067976474761963, -1.2365771532058716, -1.33257257938385]
200;[16.581144332885742, 8.4666109085083, 4.009636878967285, 2.122539758682251, 1.3468613624572754, 1.181913137435913, 1.234753966331482, 1.1721525192260742, 1.1762124300003052, 1.1686495542526245, 1.167198657989502, 1.1750224828720093, 1.217011570930481, 1.197756290435791, 1.1915987730026245, 1.1733543872833252, 1.154873013496399, 1.153576374053955, 1.1558403968811035, 1.14870285987854, 1.1396476030349731];[1.5422495603561401, 1.2823632955551147, 0.8523678779602051, 0.47937026619911194, 0.08620499819517136, 0.00892846379429102, 0.046176742762327194, 0.010992643423378468, 0.016538294032216072, 0.01032833568751812, 0.012442681938409805, 0.015154412016272545, 0.0445987842977047, 0.03222556412220001, 0.03284379467368126, 0.020291879773139954, 0.0083333570510149, 0.008604280650615692, 0.010339062660932541, 0.0037554181180894375, 0.0023636133410036564];[-123.97220611572266, -30.846555709838867, -6.505975246429443, -2.8202507495880127, -1.426034688949585, -1.2224396467208862, -1.3254804611206055, -1.225492000579834, -1.2422467470169067, -1.2274010181427002, -1.2312228679656982, -1.239926815032959, -1.3187439441680908, -1.2871747016906738, -1.2869911193847656, -1.2510279417037964, -1.2213306427001953, -1.2233201265335083, -1.2238081693649292, -1.2079159021377563, -1.2020343542099]
250;[16.586626052856445, 8.535738945007324, 5.447861194610596, 3.6817798614501953, 2.784053325653076, 2.268815517425537, 1.7132818698883057, 1.4205318689346313, 1.3491134643554688, 1.2507762908935547, 1.2499970197677612, 1.2150267362594604, 1.2446167469024658, 1.1895384788513184, 1.1704607009887695, 1.166805624961853, 1.1570993661880493, 1.1385955810546875, 1.1450791358947754, 1.1440547704696655, 1.1466550827026367];[1.543653964996338, 1.2899833917617798, 1.0958584547042847, 0.999184787273407, 0.7868862152099609, 0.6250333786010742, 0.3420127034187317, 0.17021708190441132, 0.12185678631067276, 0.06164657697081566, 0.05910778045654297, 0.042811550199985504, 0.058080412447452545, 0.027190465480089188, 0.0145192202180624, 0.013834679499268532, 0.005950503516942263, 0.00037341416464187205, 0.0017602950101718307, 0.001993684098124504, 0.004005780443549156];[-136.0319366455078, -31.084943771362305, -17.73015022277832, -9.810126304626465, -5.861567497253418, -4.013362884521484, -2.2619986534118652, -1.6785279512405396, -1.5282659530639648, -1.3706666231155396, -1.363767385482788, -1.3199440240859985, -1.3651090860366821, -1.2685216665267944, -1.2350411415100098, -1.2350664138793945, -1.2133169174194336, -1.1947838068008423, -1.1997287273406982, -1.2031201124191284, -1.205530047416687]
300;[16.568906784057617, 7.788461685180664, 3.5612640380859375, 2.5852103233337402, 2.1270649433135986, 1.6931949853897095, 1.3653271198272705, 1.3484599590301514, 1.268691062927246, 1.1730574369430542, 1.1611496210098267, 1.1601099967956543, 1.1552904844284058, 1.1745940446853638, 1.1543611288070679, 1.151953935623169, 1.1465067863464355, 1.1469398736953735, 1.1471630334854126, 1.1412477493286133, 1.1414982080459595];[1.5443774461746216, 1.24419367313385, 0.7785670757293701, 0.7004545331001282, 0.5236653685569763, 0.3163025975227356, 0.12756051123142242, 0.12640614807605743, 0.07215038686990738, 0.013540741987526417, 0.00875313300639391, 0.009861700236797333, 0.004357736557722092, 0.018815448507666588, 0.006577737163752317, 0.006057479418814182, 0.0025011878460645676, 0.0025272006168961525, 0.004886043723672628, 0.0008035493083298206, 0.0001253014779649675];[-131.40127563476562, -19.460105895996094, -5.57589864730835, -5.383775234222412, -3.5646910667419434, -2.267446517944336, -1.5709129571914673, -1.5604444742202759, -1.4019157886505127, -1.2311347723007202, -1.220970630645752, -1.2243831157684326, -1.212913155555725, -1.2480968236923218, -1.2144719362258911, -1.2129435539245605, -1.200423002243042, -1.2065058946609497, -1.208940863609314, -1.1973598003387451, -1.1975358724594116]
350;[16.575395584106445, 7.616646766662598, 2.9082164764404297, 1.6478341817855835, 1.2259961366653442, 1.2202174663543701, 1.1649609804153442, 1.2039927244186401, 1.168243169784546, 1.1879931688308716, 1.172225832939148, 1.2010773420333862, 1.2004451751708984, 1.1787140369415283, 1.19545316696167, 1.1588563919067383, 1.2236202955245972, 1.1559184789657593, 1.2017267942428589, 1.1571524143218994, 1.2072875499725342];[1.5439980030059814, 1.2328996658325195, 0.5587487816810608, 0.19978073239326477, 0.0332864448428154, 0.04039212316274643, 0.008373191580176353, 0.03108454868197441, 0.01155586913228035, 0.026255596429109573, 0.017295626923441887, 0.03347351402044296, 0.03436196222901344, 0.020118465647101402, 0.031347937881946564, 0.013461423106491566, 0.05388028174638748, 0.009157969616353512, 0.0398171991109848, 0.010258655995130539, 0.043628402054309845];[-134.50381469726562, -19.243467330932617, -2.913924217224121, -1.7142127752304077, -1.2946295738220215, -1.3092623949050903, -1.2193479537963867, -1.2834820747375488, -1.229567527770996, -1.269182562828064, -1.2456765174865723, -1.2893933057785034, -1.2971361875534058, -1.2534750699996948, -1.2854626178741455, -1.2310630083084106, -1.3526556491851807, -1.2231022119522095, -1.3118793964385986, -1.225606918334961, -1.321874737739563]
400;[16.581676483154297, 7.318213939666748, 3.279416084289551, 2.0700788497924805, 1.3768255710601807, 1.3316442966461182, 1.3072723150253296, 1.2050769329071045, 1.2442562580108643, 1.172741413116455, 1.197656273841858, 1.161906361579895, 1.155371904373169, 1.161637306213379, 1.141491174697876, 1.1437366008758545, 1.1414711475372314, 1.1433252096176147, 1.1420068740844727, 1.14078950881958, 1.1349371671676636];[1.5451970100402832, 1.1994174718856812, 0.7221980094909668, 0.47849899530410767, 0.12538738548755646, 0.11427631974220276, 0.09486167877912521, 0.03412074223160744, 0.05743437260389328, 0.01396133191883564, 0.026595022529363632, 0.01068056095391512, 0.006966248620301485, 0.01242834609001875, 0.0006724417326040566, 0.001181022496894002, 0.0005125004099681973, 0.0012955092824995518, 0.0005103469011373818, 0.0006286543793976307, 7.795870624249801e-05];[-130.53082275390625, -15.85345458984375, -4.332875728607178, -2.580988883972168, -1.5445595979690552, -1.5385617017745972, -1.467679500579834, -1.289902925491333, -1.3536350727081299, -1.2346216440200806, -1.268688678741455, -1.2234160900115967, -1.2122212648391724, -1.229871392250061, -1.1994725465774536, -1.201786756515503, -1.1989728212356567, -1.1994621753692627, -1.1974544525146484, -1.196480393409729, -1.1938014030456543]
450;[16.57622718811035, 7.724173069000244, 3.651444911956787, 2.2185890674591064, 1.4804719686508179, 1.4247262477874756, 1.408119559288025, 1.5531744956970215, 1.4592127799987793, 1.4902944564819336, 1.4669957160949707, 1.435666799545288, 1.4515082836151123, 1.4249764680862427, 1.3235670328140259, 1.2708916664123535, 1.2465641498565674, 1.2272498607635498, 1.2031861543655396, 1.180258870124817, 1.1976354122161865];[1.5458897352218628, 1.2372993230819702, 0.7947055101394653, 0.5256190299987793, 0.177892804145813, 0.16989818215370178, 0.16162368655204773, 0.2613440454006195, 0.20021650195121765, 0.21928423643112183, 0.2100302129983902, 0.1898939162492752, 0.20041301846504211, 0.18843671679496765, 0.11413522064685822, 0.08288278430700302, 0.06355874240398407, 0.05310548469424248, 0.038829024881124496, 0.02401914820075035, 0.037239667028188705];[-133.1857147216797, -17.880477905273438, -5.549854278564453, -3.1624062061309814, -1.723984956741333, -1.7130846977233887, -1.702599287033081, -2.0279204845428467, -1.83612859249115, -1.9084590673446655, -1.8597105741500854, -1.8009002208709717, -1.8327445983886719, -1.772714376449585, -1.5352822542190552, -1.437280535697937, -1.3882615566253662, -1.3507330417633057, -1.3099910020828247, -1.2649043798446655, -1.2986379861831665]
500;[16.589872360229492, 8.552660942077637, 5.512081146240234, 3.9207546710968018, 3.8752245903015137, 3.3544416427612305, 2.534224271774292, 1.830653429031372, 1.2782665491104126, 1.1755669116973877, 1.1566276550292969, 1.182150959968567, 1.174782156944275, 1.1867812871932983, 1.1639220714569092, 1.1527714729309082, 1.1620696783065796, 1.157272219657898, 1.150990605354309, 1.153100609779358, 1.156674861907959];[1.5451890230178833, 1.2964450120925903, 1.1022230386734009, 1.021331548690796, 1.0814169645309448, 0.9677510261535645, 0.7309423685073853, 0.4132930338382721, 0.07615233212709427, 0.01714274473488331, 0.008471651934087276, 0.020244324579834938, 0.019761202856898308, 0.02619638666510582, 0.014186656102538109, 0.010149993002414703, 0.011896887794137001, 0.00963466614484787, 0.006721125915646553, 0.007091426756232977, 0.010854299180209637];[-125.60166931152344, -32.98115539550781, -18.232709884643555, -11.102294921875, -13.188885688781738, -9.712267875671387, -5.467846870422363, -2.835167169570923, -1.408280611038208, -1.243221402168274, -1.2195569276809692, -1.2582156658172607, -1.2551205158233643, -1.2729926109313965, -1.2292190790176392, -1.224045753479004, -1.232114315032959, -1.2224125862121582, -1.2153147459030151, -1.222773551940918, -1.2292405366897583]
550;[16.56916046142578, 8.081954002380371, 3.8382375240325928, 2.2394771575927734, 1.334072470664978, 1.2445085048675537, 1.2277312278747559, 1.1763839721679688, 1.1597737073898315, 1.1673085689544678, 1.1611106395721436, 1.1807609796524048, 1.1607145071029663, 1.1548062562942505, 1.157303810119629, 1.1524317264556885, 1.161431908607483, 1.1566460132598877, 1.1571513414382935, 1.1429764032363892, 1.1466615200042725];[1.5452324151992798, 1.2447353601455688, 0.8527083396911621, 0.532697319984436, 0.07847655564546585, 0.04680037871003151, 0.044357433915138245, 0.014279813505709171, 0.007921992801129818, 0.011755246669054031, 0.008639685809612274, 0.023464083671569824, 0.0122607396915555, 0.006941663566976786, 0.008611511439085007, 0.004020445980131626, 0.011127755977213383, 0.010702567175030708, 0.007703310810029507, 0.0022162680979818106, 0.0035300094168633223];[-129.8190460205078, -26.786806106567383, -6.570329189300537, -2.9663097858428955, -1.4044348001480103, -1.3261092901229858, -1.3192309141159058, -1.2355715036392212, -1.2165607213974, -1.228958249092102, -1.221909523010254, -1.2611514329910278, -1.2280936241149902, -1.2185314893722534, -1.2226372957229614, -1.211114764213562, -1.2262544631958008, -1.2273086309432983, -1.2171562910079956, -1.2012397050857544, -1.2048319578170776]
600;[16.570796966552734, 9.123919486999512, 5.731186389923096, 3.9429867267608643, 3.5043389797210693, 3.581622838973999, 3.8339264392852783, 3.200543165206909, 2.8369672298431396, 2.4054179191589355, 2.3192412853240967, 1.7657781839370728, 1.317233681678772, 1.2391034364700317, 1.215244174003601, 1.185836672782898, 1.155657410621643, 1.1451020240783691, 1.1440731287002563, 1.1444835662841797, 1.1619653701782227];[1.5424233675003052, 1.3179439306259155, 1.1078952550888062, 1.0240447521209717, 1.0513806343078613, 1.0748398303985596, 1.1389750242233276, 0.9899960160255432, 0.8764718770980835, 0.7208898067474365, 0.6965950131416321, 0.4030608832836151, 0.10511858761310577, 0.061068978160619736, 0.04494909942150116, 0.02575443685054779, 0.007464819122105837, 0.003483037929981947, 0.0026410853024572134, 0.001956714317202568, 0.014401140622794628];[-136.28038024902344, -35.73162841796875, -18.787391662597656, -9.686417579650879, -10.013014793395996, -10.95638656616211, -12.968393325805664, -8.843428611755371, -7.029064178466797, -4.998544216156006, -4.557903289794922, -2.6165196895599365, -1.5020190477371216, -1.361486792564392, -1.3186030387878418, -1.2694389820098877, -1.2170913219451904, -1.2082504034042358, -1.202466607093811, -1.1991512775421143, -1.2362996339797974]
650;[16.58536720275879, 7.303126335144043, 2.8476874828338623, 1.6371287107467651, 1.4863985776901245, 1.3501770496368408, 1.2695353031158447, 1.3429527282714844, 1.1917364597320557, 1.268089771270752, 1.263676404953003, 1.23516845703125, 1.2517467737197876, 1.2053412199020386, 1.2581791877746582, 1.1697577238082886, 1.1945431232452393, 1.1801927089691162, 1.188228726387024, 1.1577215194702148, 1.1538925170898438];[1.5464317798614502, 1.1872756481170654, 0.5377674698829651, 0.1786387860774994, 0.19745874404907227, 0.12172341346740723, 0.07125092297792435, 0.12235584855079651, 0.025813477113842964, 0.07557321339845657, 0.07083510607481003, 0.057487811893224716, 0.0662078931927681, 0.04001903533935547, 0.07244028151035309, 0.017702627927064896, 0.03211693465709686, 0.02271602302789688, 0.02932223305106163, 0.011920745484530926, 0.006684177555143833];[-133.75511169433594, -16.11790657043457, -2.8337900638580322, -1.664915919303894, -1.7923980951309204, -1.5543830394744873, -1.3991013765335083, -1.5761455297470093, -1.2719402313232422, -1.4150418043136597, -1.4024845361709595, -1.3648697137832642, -1.3888685703277588, -1.3062782287597656, -1.4058970212936401, -1.2464979887008667, -1.2885785102844238, -1.2639241218566895, -1.281896710395813, -1.2285956144332886, -1.2185205221176147]
