Seed;RMSE History;MMD History;Log-Likelihood History
1050;[16.375225067138672, 11.699206352233887, 8.100325584411621, 5.726977348327637, 4.84599494934082, 4.238649368286133, 3.444150447845459, 3.5614964962005615, 3.141339063644409, 2.9686203002929688, 2.721968412399292, 2.638446092605591, 2.5977673530578613, 2.7686307430267334, 2.9658658504486084, 2.9131128787994385, 3.029322862625122, 3.0282375812530518, 2.9251575469970703, 3.044970750808716, 3.262430191040039];[1.395277976989746, 1.2989585399627686, 1.3527898788452148, 1.079457402229309, 0.9574542045593262, 0.8566951155662537, 0.6631655693054199, 0.7337138652801514, 0.5912015438079834, 0.533064603805542, 0.4348302483558655, 0.3955641984939575, 0.3807908594608307, 0.45585212111473083, 0.550246000289917, 0.5242468118667603, 0.5700936317443848, 0.5679892897605896, 0.5263813734054565, 0.5713056325912476, 0.6498851180076599];[-72.14942169189453, -45.363525390625, -19.721237182617188, -11.430851936340332, -8.693061828613281, -6.848287582397461, -4.628735542297363, -4.7694010734558105, -3.7443835735321045, -3.4566681385040283, -3.0091352462768555, -2.869389057159424, -2.8037068843841553, -3.097987174987793, -3.4832587242126465, -3.3751330375671387, -3.6417148113250732, -3.6907355785369873, -3.5014877319335938, -3.7545926570892334, -4.310150623321533]
1100;[16.353046417236328, 9.60279369354248, 8.35915756225586, 4.990222930908203, 3.96427845954895, 4.709949493408203, 4.259711265563965, 4.076138496398926, 3.8769619464874268, 3.509547233581543, 3.3486766815185547, 3.438891887664795, 3.2695484161376953, 3.0775949954986572, 2.9746060371398926, 2.8142457008361816, 2.649014472961426, 2.5313773155212402, 2.421987533569336, 2.3942480087280273, 2.411797046661377];[1.3981329202651978, 1.2409197092056274, 1.5371525287628174, 1.0814018249511719, 0.824695885181427, 1.0939900875091553, 0.9677777290344238, 0.9069051146507263, 0.8471922278404236, 0.7420855164527893, 0.682911217212677, 0.7169283032417297, 0.6626529097557068, 0.5826940536499023, 0.5420381426811218, 0.481301873922348, 0.4051313102245331, 0.35728636384010315, 0.3116835057735443, 0.2951428294181824, 0.30424341559410095];[-71.51570129394531, -23.840927124023438, -16.437515258789062, -7.686164379119873, -5.487791538238525, -7.315178394317627, -6.25981330871582, -5.907689094543457, -5.425806045532227, -4.573958873748779, -4.268149375915527, -4.522488594055176, -4.124001502990723, -3.7693963050842285, -3.5833301544189453, -3.2665910720825195, -2.939444065093994, -2.733780860900879, -2.5615170001983643, -2.528555393218994, -2.550018072128296]
1150;[16.3749942779541, 9.738946914672852, 7.536740303039551, 6.985148906707764, 6.850977897644043, 5.650883197784424, 5.448528289794922, 5.582153797149658, 5.54875373840332, 5.481497287750244, 5.487138271331787, 4.7364583015441895, 4.621501445770264, 3.9137439727783203, 3.1797778606414795, 2.7734038829803467, 2.8541135787963867, 2.635878562927246, 2.347926139831543, 2.2407941818237305, 2.2577974796295166];[1.3949111700057983, 1.2298120260238647, 1.2151896953582764, 1.198102593421936, 1.1769031286239624, 1.057987093925476, 1.046988844871521, 1.0854463577270508, 1.0799362659454346, 1.0547611713409424, 1.0460964441299438, 0.9331378936767578, 0.9371916055679321, 0.7903033494949341, 0.5882043242454529, 0.4491466283798218, 0.48048704862594604, 0.39882606267929077, 0.27359145879745483, 0.22503431141376495, 0.23465892672538757];[-71.01026916503906, -25.31311798095703, -20.211036682128906, -18.15338897705078, -18.376190185546875, -12.509971618652344, -11.760296821594238, -11.983283996582031, -12.344064712524414, -12.343958854675293, -12.528820991516113, -9.455263137817383, -8.79098129272461, -6.309667587280273, -4.220562934875488, -3.269399404525757, -3.4669036865234375, -3.016134738922119, -2.4696130752563477, -2.287213087081909, -2.2994699478149414]
1200;[16.371870040893555, 11.787192344665527, 8.019515037536621, 5.9027180671691895, 5.016792297363281, 3.277125358581543, 2.76142954826355, 2.3729913234710693, 2.2819101810455322, 2.519378662109375, 2.4222023487091064, 2.330263614654541, 2.577465534210205, 2.5234436988830566, 2.3836052417755127, 2.3490004539489746, 2.2937347888946533, 2.218038558959961, 2.0908350944519043, 1.9715170860290527, 1.932921290397644];[1.3951202630996704, 1.2910141944885254, 1.2920674085617065, 1.0896024703979492, 1.0033366680145264, 0.6100150942802429, 0.4330208897590637, 0.2711420953273773, 0.2343398928642273, 0.3367527425289154, 0.2995719611644745, 0.2614067792892456, 0.36956363916397095, 0.35035476088523865, 0.2933524549007416, 0.2776813507080078, 0.2498805969953537, 0.21858561038970947, 0.1602121740579605, 0.10929454863071442, 0.08999347686767578];[-70.61595916748047, -45.857940673828125, -20.460067749023438, -12.211865425109863, -9.287609100341797, -4.038308620452881, -3.0710086822509766, -2.4201698303222656, -2.2932703495025635, -2.654651165008545, -2.507622003555298, -2.3949785232543945, -2.803934097290039, -2.7130205631256104, -2.526150941848755, -2.469205141067505, -2.365927219390869, -2.2682316303253174, -2.0686118602752686, -1.918439507484436, -1.8589931726455688]
1250;[16.39104652404785, 9.785594940185547, 8.476341247558594, 8.329096794128418, 8.360854148864746, 5.352170944213867, 4.563763618469238, 4.393387317657471, 4.391904830932617, 4.1855878829956055, 3.8354294300079346, 3.529898166656494, 3.414918899536133, 3.1074633598327637, 2.8776092529296875, 2.8464395999908447, 2.5872421264648438, 2.4658255577087402, 2.4095563888549805, 2.312160015106201, 2.1853058338165283];[1.3973263502120972, 1.2352017164230347, 1.5435311794281006, 1.5898898839950562, 1.5800764560699463, 1.2369585037231445, 1.0365116596221924, 0.9569789171218872, 0.970275342464447, 0.8940495848655701, 0.80838942527771, 0.7126756906509399, 0.673035204410553, 0.5736904740333557, 0.4894648790359497, 0.48241984844207764, 0.37673598527908325, 0.3255877196788788, 0.30528536438941956, 0.25891026854515076, 0.20318050682544708];[-71.88424682617188, -25.488218307495117, -16.76703643798828, -20.224225997924805, -21.511974334716797, -8.945146560668945, -7.160103797912598, -6.976690769195557, -7.11237907409668, -6.713050365447998, -5.665301322937012, -4.905192852020264, -4.747341156005859, -3.9691994190216064, -3.5103259086608887, -3.465466022491455, -2.917856216430664, -2.6719603538513184, -2.5694098472595215, -2.4001481533050537, -2.208820343017578]
1300;[16.366605758666992, 9.660646438598633, 6.86653995513916, 5.388802528381348, 3.607508659362793, 3.7198116779327393, 3.4225263595581055, 3.1509768962860107, 2.8054676055908203, 3.075860023498535, 3.2667014598846436, 3.193634033203125, 3.085343599319458, 2.8361282348632812, 2.8649237155914307, 2.6859707832336426, 2.6548006534576416, 2.5745489597320557, 2.4571986198425293, 2.4129395484924316, 2.4842004776000977];[1.3973984718322754, 1.2311614751815796, 1.2245869636535645, 1.0724616050720215, 0.7287281155586243, 0.8119300603866577, 0.699309766292572, 0.5972973108291626, 0.4654069244861603, 0.5672313570976257, 0.6525037288665771, 0.6269805431365967, 0.5856209397315979, 0.486260324716568, 0.5043951272964478, 0.42635902762413025, 0.41162338852882385, 0.3771475553512573, 0.3245118260383606, 0.3034035861492157, 0.34152117371559143];[-73.70648193359375, -22.280241012573242, -15.190912246704102, -9.596968650817871, -4.541115760803223, -4.761369228363037, -4.2328877449035645, -3.66823673248291, -3.1493027210235596, -3.6869101524353027, -4.104354381561279, -3.990669012069702, -3.784653902053833, -3.2650187015533447, -3.311830520629883, -2.9788012504577637, -2.925736904144287, -2.8010504245758057, -2.609903573989868, -2.532966375350952, -2.656528949737549]
1350;[16.371929168701172, 9.546279907226562, 8.43896484375, 5.759947299957275, 4.592989444732666, 4.041077613830566, 4.2746171951293945, 3.8575072288513184, 3.431093215942383, 3.6131675243377686, 3.702981948852539, 3.484273672103882, 3.6659891605377197, 3.516505718231201, 3.3135552406311035, 3.3444061279296875, 3.434056282043457, 3.3053696155548096, 3.461682081222534, 3.3535547256469727, 3.4143121242523193];[1.397181749343872, 1.2405693531036377, 1.5456252098083496, 1.2764854431152344, 1.0080618858337402, 0.8188621401786804, 0.8769986629486084, 0.7851909399032593, 0.6753050088882446, 0.7358452677726746, 0.7723994255065918, 0.7085059285163879, 0.7663953304290771, 0.7195298075675964, 0.6603270173072815, 0.6717498302459717, 0.7005228996276855, 0.6628944873809814, 0.73594069480896, 0.7036065459251404, 0.7247401475906372];[-71.98412322998047, -21.16327667236328, -16.788808822631836, -9.530706405639648, -6.945605278015137, -5.9864501953125, -7.071406364440918, -5.793421745300293, -4.614001274108887, -5.102071762084961, -5.266812801361084, -4.701745510101318, -5.204565048217773, -4.875345706939697, -4.341978073120117, -4.431815147399902, -4.634800910949707, -4.346055030822754, -4.619039535522461, -4.335656642913818, -4.484584808349609]
1400;[16.372169494628906, 9.640192031860352, 7.07628059387207, 5.074930191040039, 4.0163798332214355, 3.7207727432250977, 3.2958788871765137, 2.994260787963867, 2.9311068058013916, 2.8124589920043945, 2.9979419708251953, 2.9544827938079834, 3.1976325511932373, 3.0775933265686035, 3.2144665718078613, 3.458566904067993, 3.3260693550109863, 3.1653082370758057, 3.2855091094970703, 3.231337785720825, 3.1665844917297363];[1.3955820798873901, 1.2335313558578491, 1.1904735565185547, 1.025261640548706, 0.8397805094718933, 0.7750163078308105, 0.645975649356842, 0.5336616039276123, 0.5152974128723145, 0.47329339385032654, 0.5588653683662415, 0.5383851528167725, 0.6348232626914978, 0.5951981544494629, 0.6489604115486145, 0.7478806376457214, 0.6987184882164001, 0.6338431239128113, 0.6816937327384949, 0.6610116362571716, 0.6355665922164917];[-71.54533386230469, -23.807310104370117, -17.01073455810547, -8.409234046936035, -5.487086772918701, -4.947912693023682, -4.032444000244141, -3.4299259185791016, -3.325644016265869, -3.1528186798095703, -3.5119712352752686, -3.437019109725952, -3.8822100162506104, -3.680910587310791, -3.963357925415039, -4.512726306915283, -4.252040863037109, -3.8888421058654785, -4.170196056365967, -4.059027671813965, -3.9321341514587402]
1450;[16.357162475585938, 9.577878952026367, 7.102108001708984, 5.6907782554626465, 5.460792064666748, 5.091401100158691, 3.9544243812561035, 3.11763072013855, 2.9197046756744385, 3.0514354705810547, 3.0964083671569824, 3.395340919494629, 3.6072957515716553, 3.590327739715576, 3.5582544803619385, 3.238687038421631, 3.081536293029785, 3.2870473861694336, 3.3413987159729004, 3.1296651363372803, 3.1735286712646484];[1.3948125839233398, 1.2413783073425293, 1.258437991142273, 1.0889619588851929, 1.1083379983901978, 1.0031731128692627, 0.7956804633140564, 0.5596484541893005, 0.49421387910842896, 0.5564625263214111, 0.5700424909591675, 0.6703740954399109, 0.7505591511726379, 0.7270777225494385, 0.7181276679039001, 0.6216748356819153, 0.563406229019165, 0.6328726410865784, 0.6521708965301514, 0.5809342861175537, 0.6036024689674377];[-71.82520294189453, -23.140522003173828, -15.852008819580078, -11.341483116149902, -10.613056182861328, -9.940885543823242, -5.97158670425415, -3.8912463188171387, -3.518098831176758, -3.727937698364258, -3.85552978515625, -4.606043815612793, -5.188760280609131, -5.22935676574707, -5.171436786651611, -4.362385272979736, -4.026183605194092, -4.513245582580566, -4.680752754211426, -4.1669487953186035, -4.230597972869873]
1500;[16.37167739868164, 9.603275299072266, 7.457683563232422, 5.486993312835693, 5.397335052490234, 5.512889862060547, 5.299398422241211, 4.954779624938965, 4.244460582733154, 4.594749927520752, 4.558295249938965, 4.364195346832275, 4.178491592407227, 3.7956347465515137, 3.5601119995117188, 3.2212750911712646, 3.0019290447235107, 2.9015326499938965, 2.6545636653900146, 2.7292556762695312, 2.627340078353882];[1.3984867334365845, 1.2472832202911377, 1.4146075248718262, 1.1558737754821777, 1.2107800245285034, 1.256126880645752, 1.2354779243469238, 1.1607682704925537, 0.9894163608551025, 1.0846039056777954, 1.073058843612671, 1.016295075416565, 0.9483310580253601, 0.8424938321113586, 0.7602323293685913, 0.646211564540863, 0.5570849776268005, 0.5139754414558411, 0.4143434762954712, 0.44529056549072266, 0.4017060101032257];[-70.15998840332031, -22.19251251220703, -15.640207290649414, -9.60659408569336, -9.361392974853516, -9.721595764160156, -9.2371244430542, -8.35058879852295, -6.24301290512085, -7.243008613586426, -7.362411975860596, -6.9135637283325195, -6.506821155548096, -5.409533500671387, -4.883113384246826, -4.075110912322998, -3.640061140060425, -3.4643478393554688, -2.9810280799865723, -3.1206119060516357, -2.9379425048828125]
50;[16.571611404418945, 2.3210761547088623, 1.5376100540161133, 1.3080836534500122, 1.2250478267669678, 1.20442795753479, 1.1932488679885864, 1.2637099027633667, 1.2517133951187134, 1.2657701969146729, 1.3904765844345093, 1.394208550453186, 1.3051316738128662, 1.330888032913208, 1.3088018894195557, 1.2795969247817993, 1.259299874305725, 1.3312110900878906, 1.3393996953964233, 1.4345765113830566, 1.4180024862289429];[1.5432969331741333, 0.3553183078765869, 0.21555258333683014, 0.08954348415136337, 0.04121899977326393, 0.02962314337491989, 0.028338193893432617, 0.07619544118642807, 0.0664696991443634, 0.07601486891508102, 0.16186484694480896, 0.1608687788248062, 0.10387620329856873, 0.12204506993293762, 0.109266497194767, 0.08839437365531921, 0.07584179192781448, 0.12491772323846817, 0.12895923852920532, 0.19386647641658783, 0.18259960412979126];[-133.6049346923828, -2.1413583755493164, -1.8169686794281006, -1.446029543876648, -1.3145911693572998, -1.2764283418655396, -1.2735131978988647, -1.4112662076950073, -1.3903459310531616, -1.4188557863235474, -1.6587961912155151, -1.6754509210586548, -1.4967044591903687, -1.5578151941299438, -1.5136570930480957, -1.4464704990386963, -1.4164156913757324, -1.5581010580062866, -1.5766677856445312, -1.7770427465438843, -1.7495564222335815]
100;[16.5886287689209, 2.0302603244781494, 2.533212184906006, 2.1858863830566406, 2.212132692337036, 1.6533074378967285, 1.3851311206817627, 1.3831868171691895, 1.3923211097717285, 1.3175382614135742, 1.287809133529663, 1.4119861125946045, 1.5483547449111938, 1.7935035228729248, 1.8239355087280273, 1.776362657546997, 1.6765778064727783, 1.5075644254684448, 1.4040441513061523, 1.4711799621582031, 1.4403479099273682];[1.5458124876022339, 0.20046767592430115, 0.7015371918678284, 0.6145415306091309, 0.6278932094573975, 0.326074481010437, 0.14749538898468018, 0.15222099423408508, 0.15847225487232208, 0.11432817578315735, 0.0913437008857727, 0.17226344347000122, 0.2700388729572296, 0.4427582621574402, 0.45652472972869873, 0.4255249798297882, 0.3591925799846649, 0.24289578199386597, 0.17633791267871857, 0.22203248739242554, 0.198817640542984];[-137.48666381835938, -1.727718710899353, -4.9252519607543945, -3.846442222595215, -4.062055587768555, -2.2774152755737305, -1.6329755783081055, -1.6368169784545898, -1.6669189929962158, -1.5193783044815063, -1.4582425355911255, -1.7112152576446533, -2.0375094413757324, -2.6475391387939453, -2.732163667678833, -2.596421003341675, -2.341663122177124, -1.9349801540374756, -1.7135658264160156, -1.8570141792297363, -1.7923468351364136]
150;[16.579248428344727, 5.619085311889648, 1.2508548498153687, 1.162154197692871, 1.3281493186950684, 1.3109527826309204, 1.3311084508895874, 1.2991302013397217, 1.4657586812973022, 1.9050999879837036, 2.2092485427856445, 2.1856720447540283, 2.4274344444274902, 2.3286044597625732, 2.55875301361084, 2.586679697036743, 2.4401044845581055, 2.2347607612609863, 2.0635712146759033, 1.9738502502441406, 1.8279392719268799];[1.5444332361221313, 1.1006770133972168, 0.026579463854432106, 0.0006870829965919256, 0.11166668683290482, 0.10004527866840363, 0.11517271399497986, 0.09477836638689041, 0.21203583478927612, 0.5065125823020935, 0.6985052227973938, 0.6827402710914612, 0.82391756772995, 0.7747496962547302, 0.8882535696029663, 0.9076719880104065, 0.8351901173591614, 0.7228984832763672, 0.6149376034736633, 0.5641657114028931, 0.46355724334716797];[-133.5854034423828, -18.454856872558594, -1.2718336582183838, -1.2002997398376465, -1.5133875608444214, -1.4820562601089478, -1.5288277864456177, -1.471052646636963, -1.8561532497406006, -2.9051122665405273, -3.8636467456817627, -3.83793568611145, -4.6502203941345215, -4.3116841316223145, -5.190527439117432, -5.312511444091797, -4.746578216552734, -4.0233259201049805, -3.4475350379943848, -3.190061569213867, -2.758639335632324]
200;[16.581144332885742, 5.664819240570068, 4.950796604156494, 2.1379544734954834, 2.8858089447021484, 1.9343364238739014, 1.759524941444397, 1.7330116033554077, 1.7706948518753052, 1.4038358926773071, 1.2078689336776733, 1.1515501737594604, 1.191839575767517, 1.2965331077575684, 1.5053913593292236, 1.5910463333129883, 1.512306809425354, 1.5125759840011597, 1.4493354558944702, 1.3652899265289307, 1.4151959419250488];[1.5422495603561401, 1.100697636604309, 1.2281732559204102, 0.567055344581604, 0.8652801513671875, 0.48388463258743286, 0.3888085186481476, 0.3756653666496277, 0.4061778783798218, 0.167922705411911, 0.04173703119158745, 0.005610204767435789, 0.031292106956243515, 0.09756309539079666, 0.24295513331890106, 0.30315476655960083, 0.24702495336532593, 0.24722951650619507, 0.20433826744556427, 0.14824536442756653, 0.1844317764043808];[-123.97220611572266, -17.827730178833008, -21.183879852294922, -3.666800022125244, -7.295336723327637, -3.2155611515045166, -2.7086005210876465, -2.615471601486206, -2.705833673477173, -1.71728515625, -1.3112661838531494, -1.2118208408355713, -1.2874321937561035, -1.4795167446136475, -1.9548572301864624, -2.1864500045776367, -1.971371054649353, -1.9723424911499023, -1.8290467262268066, -1.6433039903640747, -1.7638663053512573]
250;[16.586626052856445, 5.759144306182861, 1.3813726902008057, 1.292424201965332, 1.2405508756637573, 1.1747691631317139, 1.1649701595306396, 1.1594264507293701, 1.1686114072799683, 1.161638855934143, 1.1747045516967773, 1.1764237880706787, 1.1877498626708984, 1.284652590751648, 1.360274076461792, 1.3993688821792603, 1.4468683004379272, 1.5513719320297241, 1.7097076177597046, 1.8383069038391113, 1.8660216331481934];[1.543653964996338, 1.121482253074646, 0.10370975732803345, 0.07738229632377625, 0.04929159954190254, 0.014207485131919384, 0.010331403464078903, 0.00767493387684226, 0.012564890086650848, 0.009969339706003666, 0.018674485385417938, 0.022467007860541344, 0.02560143731534481, 0.09372340887784958, 0.14139418303966522, 0.1717716008424759, 0.20013630390167236, 0.2755507528781891, 0.3841854929924011, 0.47038567066192627, 0.4908827841281891];[-136.0319366455078, -19.295032501220703, -1.4804683923721313, -1.4071940183639526, -1.3378126621246338, -1.2316807508468628, -1.224530816078186, -1.2179248332977295, -1.2299131155014038, -1.2247588634490967, -1.2473654747009277, -1.2559739351272583, -1.2721760272979736, -1.456140398979187, -1.6029011011123657, -1.7021756172180176, -1.8094048500061035, -2.044059991836548, -2.427727460861206, -2.7952468395233154, -2.8599255084991455]
300;[16.568906784057617, 2.9708380699157715, 1.548304557800293, 1.5339043140411377, 1.5282799005508423, 1.25177800655365, 1.2353473901748657, 1.2753913402557373, 1.2711361646652222, 1.2772448062896729, 1.3792880773544312, 1.499927043914795, 1.4340662956237793, 1.4154462814331055, 1.3722988367080688, 1.329838752746582, 1.3581891059875488, 1.3362791538238525, 1.2836250066757202, 1.267311453819275, 1.2672359943389893];[1.5443774461746216, 0.6016742587089539, 0.2256738692522049, 0.2403232753276825, 0.24512769281864166, 0.06067318841814995, 0.05659795179963112, 0.08314269036054611, 0.07874450087547302, 0.08463729918003082, 0.15428446233272552, 0.2339349240064621, 0.19137439131736755, 0.17842163145542145, 0.1501927673816681, 0.12365760654211044, 0.14316734671592712, 0.12550413608551025, 0.09026432037353516, 0.08259482681751251, 0.08188986033201218];[-131.40127563476562, -3.2988088130950928, -1.8403085470199585, -1.9002487659454346, -1.9390580654144287, -1.3742483854293823, -1.3543686866760254, -1.4316128492355347, -1.4218511581420898, -1.4366471767425537, -1.6434787511825562, -1.9051433801651, -1.7702654600143433, -1.7284939289093018, -1.6474727392196655, -1.5577181577682495, -1.6103345155715942, -1.5719902515411377, -1.4614953994750977, -1.435094952583313, -1.4304972887039185]
350;[16.575395584106445, 2.7945516109466553, 1.6965703964233398, 1.258023738861084, 1.7967252731323242, 1.6177688837051392, 2.1580240726470947, 2.0753610134124756, 2.184598922729492, 2.340075969696045, 2.409850835800171, 2.426884651184082, 2.399348735809326, 2.333090305328369, 2.221754789352417, 2.0747666358947754, 2.057727575302124, 2.0361435413360596, 1.9128003120422363, 1.7622921466827393, 1.6634948253631592];[1.5439980030059814, 0.5197527408599854, 0.3036637604236603, 0.053613435477018356, 0.41897377371788025, 0.30848798155784607, 0.654609739780426, 0.601158618927002, 0.6573271155357361, 0.7386084794998169, 0.7814796566963196, 0.7849003672599792, 0.778480052947998, 0.7372279167175293, 0.6779199242591858, 0.6098155975341797, 0.5988248586654663, 0.5821122527122498, 0.5099135041236877, 0.41713425517082214, 0.3523423373699188];[-134.50381469726562, -2.7172882556915283, -2.17457914352417, -1.3456345796585083, -2.586088180541992, -2.1350502967834473, -3.6438634395599365, -3.4676504135131836, -3.8950304985046387, -4.53395938873291, -4.752004623413086, -4.8842878341674805, -4.7602996826171875, -4.5563554763793945, -4.156202793121338, -3.577691078186035, -3.5324106216430664, -3.4939160346984863, -3.1009888648986816, -2.6344516277313232, -2.3784849643707275]
400;[16.581676483154297, 5.868839263916016, 1.3124345541000366, 1.176479697227478, 1.1974128484725952, 1.636603593826294, 1.9614185094833374, 1.8960074186325073, 2.110330581665039, 2.0600745677948, 1.8235137462615967, 1.5883444547653198, 1.8538579940795898, 1.9063223600387573, 1.8497767448425293, 1.8496098518371582, 1.815885066986084, 1.7967405319213867, 1.8794935941696167, 1.7748122215270996, 1.630670189857483];[1.5451970100402832, 1.129514455795288, 0.06545936316251755, 0.005032617598772049, 0.026751909404993057, 0.30695000290870667, 0.5152308940887451, 0.47380349040031433, 0.6072565317153931, 0.5782137513160706, 0.4437330961227417, 0.29711174964904785, 0.46470317244529724, 0.4965084195137024, 0.4629189372062683, 0.4619941711425781, 0.444915771484375, 0.4356826841831207, 0.4855253994464874, 0.4196191728115082, 0.3265295922756195];[-130.53082275390625, -20.466400146484375, -1.371992826461792, -1.2108588218688965, -1.2682161331176758, -2.3020682334899902, -3.2065224647521973, -3.121429681777954, -3.737471342086792, -3.601181745529175, -2.8263967037200928, -2.1570301055908203, -2.9200780391693115, -3.101296901702881, -2.9573426246643066, -2.977159023284912, -2.844944715499878, -2.7759487628936768, -3.0309460163116455, -2.7168641090393066, -2.2906782627105713]
450;[16.57622718811035, 3.232100248336792, 1.8920714855194092, 1.5938096046447754, 1.5438710451126099, 1.3391289710998535, 1.2368206977844238, 1.2002041339874268, 1.3731715679168701, 1.729102373123169, 1.908640742301941, 2.131190538406372, 2.1558420658111572, 2.1749777793884277, 2.297445297241211, 2.32059383392334, 2.133549451828003, 2.1602535247802734, 2.1465790271759033, 2.2588703632354736, 2.4066240787506104];[1.5458897352218628, 0.6795046329498291, 0.4387397766113281, 0.2807433605194092, 0.2512509226799011, 0.1174667477607727, 0.052443914115428925, 0.03378366306424141, 0.15049394965171814, 0.37608763575553894, 0.4782548248767853, 0.5862970948219299, 0.5987949967384338, 0.6026461124420166, 0.6712215542793274, 0.6827592253684998, 0.5994396209716797, 0.6287696957588196, 0.6175905466079712, 0.6860705614089966, 0.7747939825057983];[-133.1857147216797, -3.7079474925994873, -2.692336082458496, -2.074967861175537, -1.9971518516540527, -1.5355180501937866, -1.3449538946151733, -1.291393756866455, -1.6592910289764404, -2.653177499771118, -3.2564780712127686, -4.133225917816162, -4.2601823806762695, -4.3702826499938965, -4.796019077301025, -4.867643356323242, -4.088985443115234, -4.109678745269775, -4.085371494293213, -4.450485706329346, -4.936594009399414]
500;[16.589872360229492, 5.761033535003662, 5.033454418182373, 1.9985023736953735, 2.7440237998962402, 2.001603841781616, 1.7544342279434204, 1.6681076288223267, 1.4197872877120972, 1.3597400188446045, 1.4715466499328613, 1.700533151626587, 1.6228320598602295, 1.7501624822616577, 1.6461288928985596, 1.5597519874572754, 1.6945379972457886, 1.5619049072265625, 1.5428951978683472, 1.5028252601623535, 1.4298102855682373];[1.5451890230178833, 1.1271735429763794, 1.1967774629592896, 0.520672619342804, 0.8695915341377258, 0.539705753326416, 0.4008219242095947, 0.34156012535095215, 0.1786872297525406, 0.13779766857624054, 0.21545124053955078, 0.3708834946155548, 0.32154950499534607, 0.4066198766231537, 0.33876362442970276, 0.28194963932037354, 0.37252339720726013, 0.2799331545829773, 0.2684462070465088, 0.2374841719865799, 0.19270643591880798];[-125.60166931152344, -20.226831436157227, -22.76178741455078, -3.079461097717285, -6.172175884246826, -3.283627510070801, -2.5403554439544678, -2.312501907348633, -1.7229667901992798, -1.5927679538726807, -1.8446977138519287, -2.41064453125, -2.2347066402435303, -2.5393500328063965, -2.2668938636779785, -2.0545406341552734, -2.4072794914245605, -2.058455467224121, -2.0227479934692383, -1.9354690313339233, -1.7798337936401367]
550;[16.56916046142578, 5.525693416595459, 4.967475414276123, 4.93120813369751, 1.7539925575256348, 1.6579943895339966, 1.679777979850769, 1.602635383605957, 1.5860943794250488, 1.2340967655181885, 1.2421478033065796, 1.2372016906738281, 1.2559257745742798, 1.2387233972549438, 1.2445985078811646, 1.2154275178909302, 1.2104679346084595, 1.2037265300750732, 1.1823158264160156, 1.1887680292129517, 1.193120002746582];[1.5452324151992798, 1.0828273296356201, 1.2539657354354858, 1.2366492748260498, 0.3810795843601227, 0.32894861698150635, 0.3433471918106079, 0.2989748418331146, 0.2879399359226227, 0.05714833736419678, 0.06189490854740143, 0.060286130756139755, 0.07347384840250015, 0.06142713874578476, 0.06755620241165161, 0.04551742970943451, 0.04706031456589699, 0.041991401463747025, 0.0296341460198164, 0.030509795993566513, 0.0355539470911026];[-129.8190460205078, -16.591136932373047, -21.337783813476562, -22.262157440185547, -2.5671257972717285, -2.339235782623291, -2.4088551998138428, -2.277358293533325, -2.2311785221099854, -1.3663339614868164, -1.3737359046936035, -1.3690241575241089, -1.40962553024292, -1.377902865409851, -1.393863320350647, -1.3292232751846313, -1.3286340236663818, -1.315522313117981, -1.2787129878997803, -1.2873568534851074, -1.2973430156707764]
600;[16.570796966552734, 5.501494884490967, 4.986086368560791, 4.362705707550049, 1.1998357772827148, 2.022038221359253, 1.7940573692321777, 1.8961923122406006, 1.9874473810195923, 2.12929630279541, 2.0322134494781494, 2.0023157596588135, 2.1896567344665527, 2.278669834136963, 2.0338494777679443, 2.2368319034576416, 2.185183048248291, 2.0084972381591797, 1.9429452419281006, 1.8417226076126099, 1.73760986328125];[1.5424233675003052, 1.0900449752807617, 1.3259433507919312, 1.1348180770874023, 0.02234562672674656, 0.5492721796035767, 0.4219980537891388, 0.4907226860523224, 0.5520370006561279, 0.6481246948242188, 0.583160936832428, 0.5683335065841675, 0.6818055510520935, 0.7419753074645996, 0.5992338061332703, 0.7207731604576111, 0.6868929266929626, 0.5857105255126953, 0.53877854347229, 0.47871920466423035, 0.4043574035167694];[-136.28038024902344, -16.702373504638672, -19.870086669921875, -17.471691131591797, -1.258679986000061, -3.3467559814453125, -2.6875076293945312, -2.929935932159424, -3.2107291221618652, -3.666513681411743, -3.3637044429779053, -3.311814069747925, -3.8287477493286133, -4.166885852813721, -3.347963571548462, -3.9966118335723877, -3.8476781845092773, -3.291883945465088, -3.0868747234344482, -2.810270309448242, -2.5019609928131104]
