Seed;RMSE History;MMD History;Log-Likelihood History
1050;[16.460067749023438, 11.965190887451172, 8.146915435791016, 6.228626251220703, 5.209174156188965, 4.826051235198975, 4.574779987335205, 3.191513776779175, 2.642873764038086, 2.3378515243530273, 2.2857067584991455, 2.24061918258667, 2.269176959991455, 2.232424736022949, 2.1974432468414307, 2.144763708114624, 2.117551326751709, 2.164928436279297, 2.1643929481506348, 2.138068437576294, 2.1330983638763428];[1.3678568601608276, 1.2707916498184204, 1.1924257278442383, 1.052284598350525, 0.9023385047912598, 0.8599307537078857, 0.8188338279724121, 0.44507351517677307, 0.2421598881483078, 0.10531415045261383, 0.08514302968978882, 0.06969496607780457, 0.08209054172039032, 0.06403040140867233, 0.050285425037145615, 0.026071052998304367, 0.01572299376130104, 0.03015509992837906, 0.037414923310279846, 0.02263486385345459, 0.02103274315595627];[-72.63299560546875, -49.08004379272461, -21.45911407470703, -13.19178581237793, -9.83722972869873, -8.48699951171875, -7.691789627075195, -3.8902580738067627, -2.8389666080474854, -2.363363265991211, -2.3106112480163574, -2.250112533569336, -2.2984256744384766, -2.2536282539367676, -2.2043018341064453, -2.137211561203003, -2.105648994445801, -2.1688387393951416, -2.169492721557617, -2.1358888149261475, -2.125354766845703]
1100;[16.413972854614258, 9.636144638061523, 6.908968925476074, 5.481330394744873, 4.810673713684082, 4.547964572906494, 3.3828983306884766, 3.0334360599517822, 2.908027410507202, 2.599571466445923, 2.4417660236358643, 2.461179256439209, 2.565699577331543, 2.5524191856384277, 2.7070608139038086, 2.723067045211792, 2.7465436458587646, 2.6557140350341797, 2.6475837230682373, 2.6276841163635254, 2.5270633697509766];[1.3666386604309082, 1.1815654039382935, 1.1320981979370117, 0.9776342511177063, 0.883090615272522, 0.844938337802887, 0.5245686173439026, 0.4067251682281494, 0.35190364718437195, 0.2252536416053772, 0.15639327466487885, 0.16736158728599548, 0.21748952567577362, 0.2088659405708313, 0.27534183859825134, 0.29013481736183167, 0.2920251488685608, 0.26208212971687317, 0.2583364248275757, 0.24883133172988892, 0.20393148064613342];[-71.88027954101562, -22.104745864868164, -14.791086196899414, -9.94552993774414, -8.018779754638672, -7.270281791687012, -4.168436050415039, -3.534444570541382, -3.313612461090088, -2.7799482345581055, -2.5327749252319336, -2.590796709060669, -2.7801120281219482, -2.7663958072662354, -3.0479061603546143, -3.1203079223632812, -3.13686466217041, -2.9868359565734863, -2.9711556434631348, -2.933746337890625, -2.741873264312744]
1150;[16.45362091064453, 9.62443733215332, 7.1378092765808105, 5.40009880065918, 5.0187225341796875, 3.5443670749664307, 2.8477485179901123, 2.6165859699249268, 2.3297629356384277, 2.390873432159424, 2.4549977779388428, 2.458233118057251, 2.328026056289673, 2.307598829269409, 2.291405439376831, 2.3334827423095703, 2.273127794265747, 2.2000651359558105, 2.1701409816741943, 2.1305904388427734, 2.1280434131622314];[1.366358757019043, 1.1764402389526367, 1.2125073671340942, 0.9691056609153748, 0.9556724429130554, 0.5863355994224548, 0.31900686025619507, 0.22386209666728973, 0.10395601391792297, 0.12360335141420364, 0.16072195768356323, 0.16631866991519928, 0.10563565045595169, 0.09912391006946564, 0.09044595062732697, 0.11112888157367706, 0.08491217344999313, 0.052772585302591324, 0.04150134697556496, 0.021642234176397324, 0.020125670358538628];[-71.40580749511719, -21.715587615966797, -15.064706802368164, -9.682193756103516, -8.22134017944336, -4.35462760925293, -3.1110153198242188, -2.7450249195098877, -2.343733549118042, -2.433776617050171, -2.5498745441436768, -2.578875780105591, -2.3784689903259277, -2.3662455081939697, -2.3506555557250977, -2.4118802547454834, -2.322542190551758, -2.2245535850524902, -2.1830155849456787, -2.1313509941101074, -2.121346950531006]
1200;[16.45563507080078, 12.080806732177734, 8.346187591552734, 4.709482192993164, 2.9738376140594482, 2.4230399131774902, 2.227001667022705, 2.2433817386627197, 2.187767744064331, 2.1670732498168945, 2.1763081550598145, 2.144456386566162, 2.147500514984131, 2.1247332096099854, 2.1375062465667725, 2.121157646179199, 2.134037733078003, 2.1042723655700684, 2.129657506942749, 2.1236014366149902, 2.110262393951416];[1.367951512336731, 1.2653493881225586, 1.193151593208313, 0.8071274757385254, 0.34235432744026184, 0.12866167724132538, 0.04518921673297882, 0.05217409133911133, 0.033234577625989914, 0.031221460551023483, 0.028008699417114258, 0.02555476687848568, 0.026429763063788414, 0.014869480393826962, 0.020726244896650314, 0.016370197758078575, 0.01658780500292778, 0.010666098445653915, 0.019111393019557, 0.015134787186980247, 0.011395091190934181];[-71.06095123291016, -50.925323486328125, -23.028535842895508, -6.787598133087158, -3.1351423263549805, -2.410572052001953, -2.1452226638793945, -2.185049533843994, -2.1330153942108154, -2.125227689743042, -2.138943672180176, -2.11987566947937, -2.121908187866211, -2.0964972972869873, -2.116007089614868, -2.107586145401001, -2.1113157272338867, -2.087354898452759, -2.109208583831787, -2.1077756881713867, -2.0932741165161133]
1250;[16.462003707885742, 9.65860652923584, 8.351729393005371, 4.155080318450928, 2.844043016433716, 2.3853774070739746, 2.3130877017974854, 2.2364580631256104, 2.243694543838501, 2.2760367393493652, 2.3235974311828613, 2.3013265132904053, 2.298804759979248, 2.2714929580688477, 2.2707700729370117, 2.2013673782348633, 2.179802894592285, 2.156423330307007, 2.1028716564178467, 2.1376919746398926, 2.143493413925171];[1.3668652772903442, 1.177606463432312, 1.33642578125, 0.7278743982315063, 0.3010409474372864, 0.11350579559803009, 0.08583098649978638, 0.05564628541469574, 0.0665258914232254, 0.07573941349983215, 0.0990074947476387, 0.09572811424732208, 0.09679916501045227, 0.08039604127407074, 0.08035677671432495, 0.052413105964660645, 0.040042582899332047, 0.030355190858244896, 0.010118059813976288, 0.020029745995998383, 0.03054729662835598];[-72.24419403076172, -21.353107452392578, -16.131620407104492, -5.223331451416016, -2.9854736328125, -2.362571954727173, -2.2917754650115967, -2.206886053085327, -2.2335431575775146, -2.288980722427368, -2.362319231033325, -2.357245445251465, -2.3580214977264404, -2.304361581802368, -2.312959671020508, -2.2216672897338867, -2.187201738357544, -2.1562747955322266, -2.0913193225860596, -2.128113031387329, -2.14342999458313]
1300;[16.44805908203125, 9.744780540466309, 8.402685165405273, 4.363369464874268, 2.91011381149292, 2.570005416870117, 2.3920023441314697, 2.4445180892944336, 2.3521087169647217, 2.3310790061950684, 2.302513837814331, 2.266209840774536, 2.1871321201324463, 2.2075676918029785, 2.193929672241211, 2.2079689502716064, 2.1748452186584473, 2.159163236618042, 2.1489477157592773, 2.1334609985351562, 2.1524863243103027];[1.3689144849777222, 1.1856043338775635, 1.366634488105774, 0.8010326623916626, 0.3243075907230377, 0.19075500965118408, 0.12535244226455688, 0.15176106989383698, 0.11517353355884552, 0.10422986000776291, 0.08787611871957779, 0.07461193203926086, 0.042946793138980865, 0.05901619791984558, 0.052694763988256454, 0.05482706427574158, 0.037556152790784836, 0.035451196134090424, 0.02522759698331356, 0.024170756340026855, 0.033624839037656784];[-74.16789245605469, -21.70764923095703, -16.024982452392578, -5.862329006195068, -3.102168560028076, -2.6193935871124268, -2.4123423099517822, -2.504598379135132, -2.3910763263702393, -2.373922824859619, -2.32167387008667, -2.2937705516815186, -2.1724705696105957, -2.221709966659546, -2.2069783210754395, -2.220736026763916, -2.182828426361084, -2.1581380367279053, -2.144106388092041, -2.140984296798706, -2.166093349456787]
1350;[16.4641056060791, 9.671220779418945, 6.961064338684082, 4.0093159675598145, 2.8521337509155273, 2.7716891765594482, 2.268956422805786, 2.1752398014068604, 2.1768600940704346, 2.1618683338165283, 2.2644922733306885, 2.2448835372924805, 2.172642469406128, 2.1498403549194336, 2.1460304260253906, 2.12270450592041, 2.1088674068450928, 2.1102094650268555, 2.105123996734619, 2.0933640003204346, 2.11246919631958];[1.3701057434082031, 1.1850792169570923, 1.1151669025421143, 0.6694973707199097, 0.29009589552879333, 0.2682926654815674, 0.06300359964370728, 0.025977106764912605, 0.030143916606903076, 0.028775276616215706, 0.07021486014127731, 0.06900947540998459, 0.03713875263929367, 0.028244566172361374, 0.025237329304218292, 0.01149707566946745, 0.006973047740757465, 0.00600097794085741, 0.0066797141917049885, 0.006213210988789797, 0.007428082171827555];[-72.6022720336914, -19.391319274902344, -15.27072525024414, -4.733099937438965, -2.9945311546325684, -3.0338361263275146, -2.225855827331543, -2.1059906482696533, -2.138185977935791, -2.1330931186676025, -2.273023843765259, -2.2629411220550537, -2.1629903316497803, -2.1312084197998047, -2.127354860305786, -2.0901780128479004, -2.0772016048431396, -2.094431161880493, -2.0894575119018555, -2.0770580768585205, -2.0964770317077637]
1400;[16.449983596801758, 9.699618339538574, 8.383060455322266, 4.313805103302002, 3.457665205001831, 2.9476232528686523, 2.7629809379577637, 2.5016069412231445, 2.4634454250335693, 2.491117238998413, 2.52629017829895, 2.5217103958129883, 2.352630853652954, 2.3050506114959717, 2.3241288661956787, 2.223414182662964, 2.201869249343872, 2.192542552947998, 2.2416672706604004, 2.2722091674804688, 2.2411131858825684];[1.3669514656066895, 1.1776467561721802, 1.3332704305648804, 0.7569214105606079, 0.5397539734840393, 0.3616519570350647, 0.2853374481201172, 0.1738964021205902, 0.15934070944786072, 0.1820795238018036, 0.19815653562545776, 0.1887797862291336, 0.11165880411863327, 0.10541179776191711, 0.10498874634504318, 0.06011606752872467, 0.0514238104224205, 0.04924936220049858, 0.07252711057662964, 0.0842401534318924, 0.07143829017877579];[-71.95223999023438, -21.338706970214844, -16.93701934814453, -5.748941421508789, -4.1347432136535645, -3.2514984607696533, -2.9791953563690186, -2.5867855548858643, -2.569528102874756, -2.6366078853607178, -2.7037041187286377, -2.6864078044891357, -2.4108309745788574, -2.3696250915527344, -2.3856329917907715, -2.2599828243255615, -2.2250561714172363, -2.199573278427124, -2.2916812896728516, -2.324997663497925, -2.2897870540618896]
1450;[16.438304901123047, 9.680907249450684, 7.040433883666992, 5.471249580383301, 4.5717902183532715, 3.5550119876861572, 3.4534683227539062, 3.1828246116638184, 3.095487594604492, 3.125270128250122, 2.9139389991760254, 2.8726015090942383, 2.782505989074707, 2.776944875717163, 2.6029350757598877, 2.5564441680908203, 2.4030120372772217, 2.354034662246704, 2.297055721282959, 2.2762093544006348, 2.260056734085083];[1.3674240112304688, 1.1783530712127686, 1.171862006187439, 0.9866136312484741, 0.8036726117134094, 0.5498682856559753, 0.5446348786354065, 0.4493485987186432, 0.4241229295730591, 0.44454899430274963, 0.35345277190208435, 0.3433871567249298, 0.31501567363739014, 0.30733999609947205, 0.23180343210697174, 0.21565967798233032, 0.14558333158493042, 0.11849255859851837, 0.09711220115423203, 0.08681382983922958, 0.08097412437200546];[-72.32177734375, -21.057302474975586, -14.924817085266113, -9.736102104187012, -7.355880260467529, -4.616543769836426, -4.372833728790283, -3.8356411457061768, -3.752026319503784, -3.8089334964752197, -3.402834415435791, -3.348820209503174, -3.1999075412750244, -3.1841113567352295, -2.8536293506622314, -2.7786476612091064, -2.5293495655059814, -2.445502281188965, -2.36316180229187, -2.342176675796509, -2.3182597160339355]
1500;[16.44887924194336, 9.523850440979004, 8.282342910766602, 8.237078666687012, 8.228028297424316, 4.824483394622803, 2.8041698932647705, 2.704929828643799, 2.568546772003174, 2.467985153198242, 2.376831531524658, 2.444695472717285, 2.412659168243408, 2.3557615280151367, 2.3296189308166504, 2.2670464515686035, 2.2541940212249756, 2.2845892906188965, 2.279691219329834, 2.2585554122924805, 2.2669646739959717];[1.3688514232635498, 1.1692497730255127, 1.3176263570785522, 1.2019566297531128, 1.2487235069274902, 0.870842695236206, 0.2983548641204834, 0.26164233684539795, 0.20835508406162262, 0.16557949781417847, 0.12767502665519714, 0.16075046360492706, 0.14347678422927856, 0.12206928431987762, 0.10930722951889038, 0.07910501956939697, 0.0753878802061081, 0.08921601623296738, 0.0902586355805397, 0.07986816763877869, 0.08050255477428436];[-70.63523864746094, -19.611698150634766, -16.505952835083008, -24.67080307006836, -25.569475173950195, -8.430292129516602, -3.0461809635162354, -2.875897169113159, -2.701033353805542, -2.5677218437194824, -2.4512505531311035, -2.5661773681640625, -2.5213778018951416, -2.4399471282958984, -2.393988609313965, -2.30473256111145, -2.29583477973938, -2.338470697402954, -2.3340423107147217, -2.312230110168457, -2.3350751399993896]
50;[16.609350204467773, 2.6963632106781006, 1.4452115297317505, 1.4968372583389282, 1.4568105936050415, 1.4380766153335571, 1.4333176612854004, 1.4402306079864502, 1.4286720752716064, 1.4197888374328613, 1.4172064065933228, 1.4115475416183472, 1.4087454080581665, 1.417486310005188, 1.4402143955230713, 1.4546641111373901, 1.4268791675567627, 1.4078264236450195, 1.4521054029464722, 1.4607090950012207, 1.4481467008590698];[1.5205938816070557, 0.3927822411060333, 0.007683283649384975, 0.059412550181150436, 0.03446732833981514, 0.027545614168047905, 0.029547978192567825, 0.03361884504556656, 0.025091156363487244, 0.019715165719389915, 0.023987002670764923, 0.017823567613959312, 0.013562053442001343, 0.020457429811358452, 0.036386631429195404, 0.04930291324853897, 0.03212854638695717, 0.026194650679826736, 0.04973025247454643, 0.055792175233364105, 0.04364209994673729];[-134.05316162109375, -2.667661666870117, -1.6331409215927124, -1.808400273323059, -1.7460271120071411, -1.7270539999008179, -1.7346326112747192, -1.7601596117019653, -1.7445811033248901, -1.7191522121429443, -1.7203789949417114, -1.7161046266555786, -1.7116219997406006, -1.7330825328826904, -1.7860974073410034, -1.8103439807891846, -1.7711122035980225, -1.7269036769866943, -1.8180989027023315, -1.8308355808258057, -1.8109620809555054]
100;[16.629878997802734, 2.5955922603607178, 1.7596044540405273, 1.7245619297027588, 1.7201025485992432, 1.5673131942749023, 1.4586642980575562, 1.435173749923706, 1.4401341676712036, 1.4505746364593506, 1.4458987712860107, 1.4324742555618286, 1.4471179246902466, 1.4402698278427124, 1.3945728540420532, 1.3974608182907104, 1.3953262567520142, 1.3998876810073853, 1.3893321752548218, 1.3881970643997192, 1.3880375623703003];[1.5220543146133423, 0.33597588539123535, 0.21530576050281525, 0.20536674559116364, 0.22308650612831116, 0.11855315417051315, 0.04112628474831581, 0.031003976240754128, 0.03668106347322464, 0.04265327379107475, 0.043818149715662, 0.033881668001413345, 0.03900456801056862, 0.03303370624780655, 0.00768863083794713, 0.00798207987099886, 0.006382705178111792, 0.009509894996881485, 0.009405610151588917, 0.006001008674502373, 0.005941799376159906];[-138.01641845703125, -2.438422441482544, -2.2777838706970215, -2.2814104557037354, -2.364473581314087, -2.036050319671631, -1.7857304811477661, -1.7452402114868164, -1.7659759521484375, -1.795925259590149, -1.7986537218093872, -1.764986515045166, -1.797448754310608, -1.778098702430725, -1.6834851503372192, -1.6920629739761353, -1.6931641101837158, -1.6974694728851318, -1.6821917295455933, -1.6791671514511108, -1.6812329292297363]
150;[16.614818572998047, 5.715765476226807, 5.057717323303223, 5.028048515319824, 1.5264489650726318, 1.4492886066436768, 1.4573540687561035, 1.4417349100112915, 1.4064412117004395, 1.4132331609725952, 1.3943852186203003, 1.3936386108398438, 1.3900200128555298, 1.401411771774292, 1.3982691764831543, 1.3980647325515747, 1.4095802307128906, 1.4095714092254639, 1.4074021577835083, 1.412746787071228, 1.4123332500457764];[1.5220842361450195, 1.0335570573806763, 1.1496871709823608, 1.1329472064971924, 0.07824147492647171, 0.03554995730519295, 0.048602234572172165, 0.03365141525864601, 0.01031965296715498, 0.013211562298238277, 0.0052064633928239346, 0.00578673230484128, 0.00596562260761857, 0.008975015953183174, 0.010131900198757648, 0.012608611956238747, 0.016616567969322205, 0.022316401824355125, 0.022228268906474113, 0.017697421833872795, 0.016271324828267097];[-134.1251983642578, -18.155715942382812, -21.920146942138672, -23.2518310546875, -1.8862593173980713, -1.7529062032699585, -1.7911856174468994, -1.762274146080017, -1.6914955377578735, -1.7024562358856201, -1.677499532699585, -1.6767576932907104, -1.6708582639694214, -1.7000149488449097, -1.694785475730896, -1.702315330505371, -1.7216836214065552, -1.7253080606460571, -1.7226983308792114, -1.7254513502120972, -1.7254180908203125]
200;[16.62282371520996, 5.623271465301514, 5.093707084655762, 1.4851672649383545, 1.4334182739257812, 1.4129765033721924, 1.4003502130508423, 1.4025212526321411, 1.4039918184280396, 1.3982043266296387, 1.4579511880874634, 1.4743603467941284, 1.4538570642471313, 1.4562188386917114, 1.4559261798858643, 1.4493908882141113, 1.408493161201477, 1.4567444324493408, 1.4552754163742065, 1.461268663406372, 1.4311414957046509];[1.5194071531295776, 1.0415842533111572, 1.1540483236312866, 0.04862411320209503, 0.02490123361349106, 0.006659116130322218, 0.00792781449854374, 0.007672179490327835, 0.010198830626904964, 0.007063235156238079, 0.045747075229883194, 0.06066897511482239, 0.04851697385311127, 0.04748901352286339, 0.046756185591220856, 0.045891329646110535, 0.019693253561854362, 0.050677549093961716, 0.05382706597447395, 0.053905028849840164, 0.03149609640240669];[-124.47254180908203, -18.33824920654297, -22.354774475097656, -1.7596300840377808, -1.7024829387664795, -1.6777018308639526, -1.670074462890625, -1.6785496473312378, -1.6886818408966064, -1.6783331632614136, -1.8146318197250366, -1.8582446575164795, -1.8158906698226929, -1.8126472234725952, -1.8216372728347778, -1.8036677837371826, -1.7256321907043457, -1.8234044313430786, -1.8356389999389648, -1.8342725038528442, -1.7739689350128174]
250;[16.62435531616211, 5.419775485992432, 4.679218292236328, 4.6435370445251465, 4.889474391937256, 4.876444339752197, 4.862578868865967, 1.505778193473816, 1.4416509866714478, 1.4281229972839355, 1.430570363998413, 1.4433653354644775, 1.4210624694824219, 1.4115493297576904, 1.413903832435608, 1.4075877666473389, 1.4128620624542236, 1.3974711894989014, 1.4001224040985107, 1.391693115234375, 1.3933922052383423];[1.5228418111801147, 1.0130060911178589, 1.134300708770752, 1.1367735862731934, 1.1438889503479004, 1.136877417564392, 1.141442894935608, 0.08212416619062424, 0.03380461037158966, 0.029489142820239067, 0.030000053346157074, 0.04059980437159538, 0.020360173657536507, 0.023430023342370987, 0.021272940561175346, 0.018384050577878952, 0.01785961538553238, 0.009394104592502117, 0.007980819791555405, 0.009446360170841217, 0.009612701833248138];[-136.54148864746094, -15.046309471130371, -18.74997329711914, -18.50528907775879, -21.675275802612305, -22.273887634277344, -22.242036819458008, -1.9124261140823364, -1.759873628616333, -1.7385575771331787, -1.7537226676940918, -1.7861664295196533, -1.7360339164733887, -1.7245041131973267, -1.7270911931991577, -1.7110722064971924, -1.7315726280212402, -1.697858452796936, -1.6991103887557983, -1.6909303665161133, -1.7010635137557983]
300;[16.602642059326172, 3.113265037536621, 1.7212855815887451, 1.7153067588806152, 1.455649971961975, 1.4271645545959473, 1.4316527843475342, 1.432714581489563, 1.4272335767745972, 1.4230328798294067, 1.4185197353363037, 1.4323426485061646, 1.4393140077590942, 1.4191893339157104, 1.4138058423995972, 1.4168113470077515, 1.43584406375885, 1.4229211807250977, 1.4183300733566284, 1.4177451133728027, 1.426002025604248];[1.5207595825195312, 0.5192250609397888, 0.19974355399608612, 0.21157388389110565, 0.03918641060590744, 0.019513100385665894, 0.024714723229408264, 0.028265371918678284, 0.026529652997851372, 0.02283196896314621, 0.023993507027626038, 0.0305632296949625, 0.0373125895857811, 0.028859427198767662, 0.024536876007914543, 0.029158616438508034, 0.04234224930405617, 0.02922292798757553, 0.02433875948190689, 0.024696163833141327, 0.030796227976679802];[-131.8495635986328, -3.2698137760162354, -2.2170228958129883, -2.329181432723999, -1.7595124244689941, -1.7026374340057373, -1.7220566272735596, -1.7406119108200073, -1.7319858074188232, -1.7223223447799683, -1.7275810241699219, -1.7577558755874634, -1.7789524793624878, -1.7435818910598755, -1.733870267868042, -1.750959873199463, -1.7886207103729248, -1.7541494369506836, -1.7373560667037964, -1.7430391311645508, -1.7688817977905273]
350;[16.60399627685547, 2.5424234867095947, 1.600608229637146, 1.8244755268096924, 1.7999180555343628, 1.7372392416000366, 1.7114146947860718, 1.7636319398880005, 1.6471362113952637, 1.6782903671264648, 1.6770951747894287, 1.6239782571792603, 1.5838161706924438, 1.5475431680679321, 1.5563910007476807, 1.536043405532837, 1.5007586479187012, 1.5045617818832397, 1.479730248451233, 1.5145776271820068, 1.537065863609314];[1.5209743976593018, 0.32593604922294617, 0.1148727685213089, 0.27989301085472107, 0.2684883177280426, 0.23721416294574738, 0.21566055715084076, 0.25594469904899597, 0.1783372163772583, 0.19592991471290588, 0.20389693975448608, 0.16232086718082428, 0.13435761630535126, 0.11092594265937805, 0.11862656474113464, 0.10925868153572083, 0.08660676330327988, 0.08538760989904404, 0.06682072579860687, 0.0910254642367363, 0.10980431735515594];[-134.92481994628906, -2.409111738204956, -1.951198935508728, -2.571491003036499, -2.5515658855438232, -2.441370964050293, -2.3858437538146973, -2.5370066165924072, -2.2553696632385254, -2.3396925926208496, -2.350705623626709, -2.20719051361084, -2.1149938106536865, -2.0339560508728027, -2.055891990661621, -2.0145978927612305, -1.929479718208313, -1.9366204738616943, -1.8831894397735596, -1.9569696187973022, -2.0287344455718994]
400;[16.620105743408203, 5.832545280456543, 1.650009274482727, 1.448285698890686, 1.4105380773544312, 1.4254778623580933, 1.404025912284851, 1.4081261157989502, 1.3922886848449707, 1.3973770141601562, 1.3992419242858887, 1.4243906736373901, 1.4163928031921387, 1.4148250818252563, 1.4266159534454346, 1.4303991794586182, 1.4045920372009277, 1.4034901857376099, 1.4186921119689941, 1.3992763757705688, 1.3957247734069824];[1.5219348669052124, 1.066114902496338, 0.13447804749011993, 0.025490736588835716, 0.006300110369920731, 0.015679262578487396, 0.008406335487961769, 0.013336027041077614, 0.00546024926006794, 0.006076991558074951, 0.006790705490857363, 0.0244232639670372, 0.021809687837958336, 0.019105222076177597, 0.03218112140893936, 0.030129162594676018, 0.015279842540621758, 0.019194690510630608, 0.02378750964999199, 0.01324559934437275, 0.013445445336401463];[-130.9845733642578, -19.92969512939453, -1.9912364482879639, -1.7011840343475342, -1.6491327285766602, -1.6963531970977783, -1.6744636297225952, -1.692115306854248, -1.6689536571502686, -1.6801178455352783, -1.681066870689392, -1.7394955158233643, -1.723445177078247, -1.7176971435546875, -1.759546160697937, -1.7618272304534912, -1.7173255681991577, -1.7112399339675903, -1.7456661462783813, -1.710554599761963, -1.7024694681167603]
450;[16.62250518798828, 2.8692383766174316, 1.6000179052352905, 1.5820679664611816, 1.5319855213165283, 1.455755591392517, 1.4558008909225464, 1.4467695951461792, 1.4687902927398682, 1.4616484642028809, 1.463890552520752, 1.4465374946594238, 1.3901013135910034, 1.3943284749984741, 1.3856886625289917, 1.4132815599441528, 1.4066760540008545, 1.4046990871429443, 1.3967318534851074, 1.3955837488174438, 1.386588454246521];[1.5220826864242554, 0.4519416093826294, 0.11804276704788208, 0.11067468672990799, 0.08768399059772491, 0.04636027663946152, 0.04734212905168533, 0.04005918651819229, 0.05216545984148979, 0.050342217087745667, 0.057242002338171005, 0.044523801654577255, 0.009668647311627865, 0.007379431277513504, 0.005837928503751755, 0.02275051921606064, 0.014150908216834068, 0.01564411073923111, 0.012195859104394913, 0.006602590903639793, 0.005592437461018562];[-133.85484313964844, -2.9532151222229004, -1.9374524354934692, -1.9742920398712158, -1.9014875888824463, -1.7785362005233765, -1.7933480739593506, -1.7712903022766113, -1.818772792816162, -1.8123174905776978, -1.826194167137146, -1.7938792705535889, -1.6855076551437378, -1.6827986240386963, -1.668759822845459, -1.7297526597976685, -1.7099249362945557, -1.7143654823303223, -1.700678825378418, -1.6807990074157715, -1.6812161207199097]
500;[16.635107040405273, 5.592789173126221, 1.6478447914123535, 1.5019972324371338, 1.4574934244155884, 1.5268144607543945, 1.515927791595459, 1.5128347873687744, 1.471682071685791, 1.487165093421936, 1.4831699132919312, 1.531375527381897, 1.5933351516723633, 1.614534854888916, 1.5852766036987305, 1.583531141281128, 1.6720460653305054, 1.6716746091842651, 1.6412273645401, 1.6058950424194336, 1.6354562044143677];[1.5210199356079102, 1.025848388671875, 0.13166508078575134, 0.06498251110315323, 0.03668477386236191, 0.09318958222866058, 0.08037379384040833, 0.08663580566644669, 0.05805571377277374, 0.06793297082185745, 0.07054738700389862, 0.09950429946184158, 0.13839347660541534, 0.15957939624786377, 0.14303363859653473, 0.13930106163024902, 0.20097993314266205, 0.20128987729549408, 0.18225042521953583, 0.1574946790933609, 0.1778736561536789];[-126.2104721069336, -17.336410522460938, -1.9734926223754883, -1.8192200660705566, -1.7551840543746948, -1.9213100671768188, -1.9191168546676636, -1.9172767400741577, -1.8262275457382202, -1.8780516386032104, -1.8644987344741821, -1.983767032623291, -2.121898889541626, -2.178518533706665, -2.106088638305664, -2.118206024169922, -2.333583116531372, -2.3468270301818848, -2.2601158618927, -2.181075096130371, -2.2591753005981445]
550;[16.604957580566406, 5.638430595397949, 1.5429147481918335, 1.4391287565231323, 1.41597318649292, 1.4081774950027466, 1.4047019481658936, 1.4063583612442017, 1.4107017517089844, 1.395579218864441, 1.3957096338272095, 1.3946533203125, 1.3966474533081055, 1.396264672279358, 1.396386981010437, 1.396327257156372, 1.389083743095398, 1.3886991739273071, 1.3952195644378662, 1.3882771730422974, 1.3948451280593872];[1.5224231481552124, 1.0330455303192139, 0.06009849160909653, 0.018021797761321068, 0.016210583969950676, 0.009889669716358185, 0.004939130507409573, 0.007192965596914291, 0.01046536210924387, 0.00503919180482626, 0.0051961601711809635, 0.005764357279986143, 0.005729911383241415, 0.0053758337162435055, 0.009479927830398083, 0.0062800985760986805, 0.0060921828262507915, 0.006422936450690031, 0.006668326444923878, 0.006022167857736349, 0.006275771651417017];[-130.3035125732422, -18.303255081176758, -1.7666538953781128, -1.6900832653045654, -1.6765555143356323, -1.6811522245407104, -1.66959547996521, -1.670771598815918, -1.703039288520813, -1.667466163635254, -1.6760649681091309, -1.6799702644348145, -1.685227632522583, -1.6887881755828857, -1.6983323097229004, -1.6879925727844238, -1.6831496953964233, -1.6740461587905884, -1.6889795064926147, -1.6794558763504028, -1.6921029090881348]
600;[16.60857582092285, 5.7369065284729, 1.4779293537139893, 1.4821857213974, 1.4784284830093384, 1.5270538330078125, 1.5865038633346558, 1.5467321872711182, 1.588046908378601, 1.7088820934295654, 1.6159862279891968, 1.603888750076294, 1.6769299507141113, 1.6872493028640747, 1.6346461772918701, 1.620405912399292, 1.6064573526382446, 1.5507495403289795, 1.4975581169128418, 1.4728095531463623, 1.4474079608917236];[1.518184781074524, 1.0493611097335815, 0.019444450736045837, 0.05109509825706482, 0.05054407939314842, 0.08563609421253204, 0.13345512747764587, 0.10538342595100403, 0.1382932960987091, 0.22468301653862, 0.16005346179008484, 0.15368524193763733, 0.20449374616146088, 0.2225835770368576, 0.1812848299741745, 0.16473761200904846, 0.1550193428993225, 0.1154278814792633, 0.07950267940759659, 0.0639825165271759, 0.04819183424115181];[-136.7810516357422, -18.795879364013672, -1.6425957679748535, -1.7788519859313965, -1.7877380847930908, -1.9115791320800781, -2.0727922916412354, -1.9870638847351074, -2.0958476066589355, -2.412834882736206, -2.1749444007873535, -2.1442103385925293, -2.335602045059204, -2.3737964630126953, -2.2468149662017822, -2.2019002437591553, -2.167738437652588, -2.0395071506500244, -1.9162240028381348, -1.8547449111938477, -1.816077709197998]
