Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1350;[0.7678991556167603, 0.7743629217147827, 0.7762256860733032, 0.7778070569038391, 0.7785777449607849, 0.776446521282196, 0.7765704989433289, 0.7763693332672119, 0.7706447839736938, 0.7742843627929688, 0.7727239727973938, 0.7769901156425476, 0.7706009149551392, 0.7740407586097717, 0.7704641819000244, 0.7702253460884094, 0.7707242965698242, 0.7704929709434509, 0.7671350240707397, 0.7773679494857788, 0.7734065651893616, 0.7736293077468872, 0.7832363843917847, 0.7749058604240417, 0.7743469476699829, 0.7721818685531616, 0.7814034819602966, 0.7820531725883484, 0.7677320837974548, 0.775663435459137, 0.7852256894111633];[0.03227810189127922, 0.03746490925550461, 0.03695230931043625, 0.037479422986507416, 0.04031412675976753, 0.036327458918094635, 0.03473271057009697, 0.036468859761953354, 0.031600579619407654, 0.035385921597480774, 0.03479181230068207, 0.036892734467983246, 0.03192579001188278, 0.03450559079647064, 0.03278398886322975, 0.03092202916741371, 0.03190946951508522, 0.033280111849308014, 0.031201625242829323, 0.03813252970576286, 0.03433529660105705, 0.03901999443769455, 0.042231857776641846, 0.034403420984745026, 0.034333281219005585, 0.03429343178868294, 0.0392240509390831, 0.041020702570676804, 0.030863186344504356, 0.036559831351041794, 0.04179850593209267];[-0.8188521265983582, -0.832557737827301, -0.8316536545753479, -0.8325521349906921, -0.8436883687973022, -0.8319576382637024, -0.8283488154411316, -0.8273289203643799, -0.8193283081054688, -0.8247878551483154, -0.8291313648223877, -0.8276826739311218, -0.8176678419113159, -0.8269776701927185, -0.820425271987915, -0.8160063028335571, -0.8166590332984924, -0.8182499408721924, -0.8156768679618835, -0.8439266085624695, -0.8275715708732605, -0.8385521769523621, -0.8477283120155334, -0.8226950168609619, -0.8221558928489685, -0.8249953985214233, -0.8412438035011292, -0.8467864990234375, -0.8133633136749268, -0.8320258259773254, -0.8549845218658447];[0.022211622446775436, 0.022141724824905396, 0.026858225464820862, 0.027238281443715096, 0.0231875441968441, 0.022592589259147644, 0.02253521792590618, 0.022318197414278984, 0.03352339193224907, 0.026824617758393288, 0.027867885306477547, 0.024770261719822884, 0.024276593700051308, 0.026751704514026642, 0.023794151842594147, 0.021060379222035408, 0.019654406234622, 0.022201664745807648, 0.029233796522021294, 0.02036247029900551, 0.024868454784154892, 0.02243340015411377, 0.0268892552703619, 0.021743876859545708, 0.022762879729270935, 0.025861334055662155, 0.02193806879222393, 0.027933616191148758, 0.025429805740714073, 0.03325560688972473]
1400;[0.7739479541778564, 0.7670220732688904, 0.7755263447761536, 0.775198757648468, 0.7807877659797668, 0.7875358462333679, 0.7776176929473877, 0.7841524481773376, 0.7825325131416321, 0.7841092348098755, 0.7848407030105591, 0.7835270166397095, 0.7872162461280823, 0.79481440782547, 0.781808078289032, 0.7789793014526367, 0.7929204106330872, 0.7948541045188904, 0.7885559797286987, 0.7861760258674622, 0.7876884341239929, 0.7869257926940918, 0.7868577837944031, 0.7869658470153809, 0.7919668555259705, 0.7830843925476074, 0.7936952114105225, 0.7887804508209229, 0.7858289480209351, 0.7869147658348083, 0.7882217764854431];[0.03584079444408417, 0.03106938861310482, 0.03971921280026436, 0.04006005823612213, 0.04073268547654152, 0.04909401386976242, 0.03909562900662422, 0.04476979002356529, 0.04148690402507782, 0.04498087242245674, 0.04420137405395508, 0.043891388922929764, 0.04929383471608162, 0.054905965924263, 0.04222552105784416, 0.03948356583714485, 0.05144551768898964, 0.05349155142903328, 0.04904947802424431, 0.04593580216169357, 0.04608709737658501, 0.04638565331697464, 0.04788867384195328, 0.04803956672549248, 0.05018084496259689, 0.043366484344005585, 0.050721749663352966, 0.047876082360744476, 0.04567721486091614, 0.048478394746780396, 0.049357835203409195];[-0.834911048412323, -0.8121646046638489, -0.8412612080574036, -0.8423126935958862, -0.8421157598495483, -0.867497444152832, -0.8344379663467407, -0.8626382946968079, -0.8476064801216125, -0.8562097549438477, -0.8542931079864502, -0.8556236624717712, -0.8707510828971863, -0.8857461214065552, -0.8503795862197876, -0.8383135199546814, -0.874740481376648, -0.886640727519989, -0.8718299269676208, -0.856162965297699, -0.8579670190811157, -0.8625794053077698, -0.8671028017997742, -0.8696619272232056, -0.8804013729095459, -0.8535005450248718, -0.8774662017822266, -0.8723278641700745, -0.8555833101272583, -0.8647135496139526, -0.8656951785087585];[0.022895339876413345, 0.033344827592372894, 0.03374558314681053, 0.024596910923719406, 0.022009994834661484, 0.020792461931705475, 0.025954002514481544, 0.02294503152370453, 0.028560610488057137, 0.023769062012434006, 0.02891385555267334, 0.018714742735028267, 0.022829145193099976, 0.04506150260567665, 0.03017742745578289, 0.019236810505390167, 0.019757036119699478, 0.03608425706624985, 0.022605987265706062, 0.03714308515191078, 0.020831668749451637, 0.021045666188001633, 0.022612212225794792, 0.02707337774336338, 0.018880750983953476, 0.02586471475660801, 0.02148720622062683, 0.022571304813027382, 0.0220339372754097, 0.02805345691740513]
1450;[0.7742912769317627, 0.7687538862228394, 0.7755969762802124, 0.7755220532417297, 0.7718799710273743, 0.7698599100112915, 0.7710930109024048, 0.7718732357025146, 0.7695826888084412, 0.7692763209342957, 0.7666550874710083, 0.7753232717514038, 0.7855875492095947, 0.772584080696106, 0.7765084505081177, 0.7676052451133728, 0.7697364687919617, 0.7742048501968384, 0.7756633162498474, 0.7769865989685059, 0.7737228870391846, 0.7730970978736877, 0.7644192576408386, 0.7649585604667664, 0.7632361054420471, 0.7677485346794128, 0.7616530656814575, 0.7632688283920288, 0.767427384853363, 0.7654454708099365, 0.7629935145378113];[0.037088099867105484, 0.034887172281742096, 0.03692923113703728, 0.03688940033316612, 0.033719129860401154, 0.032391197979450226, 0.032247234135866165, 0.033000171184539795, 0.03216702118515968, 0.02953953854739666, 0.02828824706375599, 0.03355211392045021, 0.040070176124572754, 0.027128292247653008, 0.032891593873500824, 0.025969985872507095, 0.027668219059705734, 0.03072945773601532, 0.03298472613096237, 0.031235061585903168, 0.031052006408572197, 0.02770543470978737, 0.022671910002827644, 0.025537526234984398, 0.023612115532159805, 0.022930124774575233, 0.020030740648508072, 0.01969931833446026, 0.02371249720454216, 0.023585325106978416, 0.020765438675880432];[-0.8339441418647766, -0.8258333802223206, -0.8374000787734985, -0.8366779685020447, -0.821788489818573, -0.8174439072608948, -0.8208438158035278, -0.8233742713928223, -0.8188079595565796, -0.8089046478271484, -0.8102044463157654, -0.8238932490348816, -0.8515819907188416, -0.8042311668395996, -0.8214200735092163, -0.7981652617454529, -0.8062265515327454, -0.8139978647232056, -0.8220164775848389, -0.8116129636764526, -0.8152444958686829, -0.8214326500892639, -0.789158284664154, -0.7983518242835999, -0.791793942451477, -0.7942529320716858, -0.7863715887069702, -0.7811369299888611, -0.7951788306236267, -0.7909289002418518, -0.7858433127403259];[0.0250184815376997, 0.022074662148952484, 0.02241101861000061, 0.01837514527142048, 0.020276864990592003, 0.02684057131409645, 0.02165023423731327, 0.024102995172142982, 0.0337933674454689, 0.024734748527407646, 0.023111242800951004, 0.03038855455815792, 0.02167978696525097, 0.025945762172341347, 0.021566106006503105, 0.04535020515322685, 0.021889187395572662, 0.01898081973195076, 0.02989240176975727, 0.028158217668533325, 0.019965464249253273, 0.020488083362579346, 0.025881322100758553, 0.025580279529094696, 0.020999467000365257, 0.023149006068706512, 0.020331475883722305, 0.019133806228637695, 0.02189517207443714, 0.021537750959396362]
1500;[0.7787718772888184, 0.7712665796279907, 0.7755594253540039, 0.7694422602653503, 0.7735052108764648, 0.7766190767288208, 0.7656846642494202, 0.7726577520370483, 0.764779806137085, 0.7672927975654602, 0.7696211934089661, 0.7656164765357971, 0.7694328427314758, 0.7598972320556641, 0.7705134153366089, 0.7640904784202576, 0.767295777797699, 0.7646524906158447, 0.7702134847640991, 0.771388053894043, 0.770976722240448, 0.7613611817359924, 0.7609186768531799, 0.7658346891403198, 0.7643330097198486, 0.7622518539428711, 0.7732813954353333, 0.763720691204071, 0.7624748349189758, 0.7686966061592102, 0.7603209018707275];[0.03847665712237358, 0.03692479059100151, 0.036990221589803696, 0.033508311957120895, 0.03350173309445381, 0.037718337029218674, 0.02980784699320793, 0.033714789897203445, 0.02984442561864853, 0.030532704666256905, 0.030868982896208763, 0.030329978093504906, 0.030337847769260406, 0.02650132216513157, 0.03165891394019127, 0.02785729616880417, 0.03165101259946823, 0.02903292328119278, 0.03309326246380806, 0.030754653736948967, 0.033312611281871796, 0.026029732078313828, 0.026971502229571342, 0.029478296637535095, 0.02711638994514942, 0.02747501991689205, 0.0357111394405365, 0.029635513201355934, 0.02637450583279133, 0.03291120007634163, 0.024379273876547813];[-0.8343251347541809, -0.831535279750824, -0.8337129354476929, -0.8250346779823303, -0.8215790390968323, -0.8340688347816467, -0.8099659085273743, -0.823093056678772, -0.8087136149406433, -0.8141041398048401, -0.8537448644638062, -0.8138532638549805, -0.8143553733825684, -0.8011215925216675, -0.82140052318573, -0.8057065010070801, -0.8148213028907776, -0.8085999488830566, -0.8223346471786499, -0.8280543684959412, -0.8258947730064392, -0.8009508848190308, -0.8038454651832581, -0.8157027363777161, -0.8111291527748108, -0.8041054606437683, -0.8328179121017456, -0.816159725189209, -0.8007766604423523, -0.8203663229942322, -0.7966582775115967];[0.02562555857002735, 0.020479267463088036, 0.02089087665081024, 0.023366829380393028, 0.022962231189012527, 0.024410318583250046, 0.03416033834218979, 0.02137714996933937, 0.025961633771657944, 0.023102834820747375, 0.01943199522793293, 0.033348165452480316, 0.02340257726609707, 0.021329501643776894, 0.025129271671175957, 0.017900869250297546, 0.020730035379529, 0.017453936859965324, 0.02025615982711315, 0.0241040401160717, 0.025986457243561745, 0.021511584520339966, 0.0225401408970356, 0.02939937449991703, 0.026857707649469376, 0.02151167206466198, 0.04041196033358574, 0.04425479844212532, 0.04403718560934067, 0.025664156302809715]
1550;[0.7677679657936096, 0.7701725363731384, 0.7801716327667236, 0.7699186205863953, 0.7703442573547363, 0.7730375528335571, 0.7746697068214417, 0.7696731686592102, 0.7773689031600952, 0.7711226344108582, 0.7787439823150635, 0.7721621990203857, 0.780465841293335, 0.7749228477478027, 0.7726070880889893, 0.7775185704231262, 0.7765011191368103, 0.7761394381523132, 0.7732090950012207, 0.7758040428161621, 0.7781534790992737, 0.7815687656402588, 0.7742751836776733, 0.7751052379608154, 0.7777824997901917, 0.7945833802223206, 0.7749916911125183, 0.7777614593505859, 0.7742529511451721, 0.7787492275238037, 0.7811790704727173];[0.030608566477894783, 0.035051364451646805, 0.03609063848853111, 0.03276325389742851, 0.0328998900949955, 0.034864846616983414, 0.03536062687635422, 0.0294671431183815, 0.0360419899225235, 0.033190228044986725, 0.03831520304083824, 0.03302943706512451, 0.03954071179032326, 0.03693535923957825, 0.03255511820316315, 0.0374130941927433, 0.037336137145757675, 0.03360624238848686, 0.03319723531603813, 0.03518299758434296, 0.0343293659389019, 0.039201632142066956, 0.031867582350969315, 0.03333902731537819, 0.03672047331929207, 0.04787503555417061, 0.0333927720785141, 0.037710193544626236, 0.035036731511354446, 0.0362541563808918, 0.03957314416766167];[-0.8175908327102661, -0.8241063356399536, -0.8901039361953735, -0.8167001605033875, -0.8231668472290039, -0.841251790523529, -0.8313608169555664, -0.8146762251853943, -0.8237996697425842, -0.8211433291435242, -0.8358252048492432, -0.8199106454849243, -0.8511433601379395, -0.8323088884353638, -0.8198270201683044, -0.8351107239723206, -0.8360627293586731, -0.8259108662605286, -0.8215048909187317, -0.8312286734580994, -0.8228758573532104, -0.8383031487464905, -0.8159359097480774, -0.8208150863647461, -0.8314415216445923, -0.8827642798423767, -0.8237953782081604, -0.8315690755844116, -0.8251723051071167, -0.8287366628646851, -0.837257444858551];[0.018252478912472725, 0.02717442810535431, 0.02130036987364292, 0.021391119807958603, 0.024629544466733932, 0.02091982774436474, 0.023068450391292572, 0.022170238196849823, 0.022134672850370407, 0.019381418824195862, 0.024544663727283478, 0.01660955883562565, 0.019849155098199844, 0.03225601091980934, 0.02691519819200039, 0.02717979997396469, 0.02591240033507347, 0.020563362166285515, 0.01848023198544979, 0.02050376497209072, 0.02285817824304104, 0.02807687781751156, 0.02761012315750122, 0.019164396449923515, 0.02808901108801365, 0.025244122371077538, 0.017971351742744446, 0.02127974107861519, 0.0217598769813776, 0.019879814237356186]
1600;[0.7711772918701172, 0.7784469127655029, 0.777405321598053, 0.7788699269294739, 0.7740035653114319, 0.7731419801712036, 0.7778327465057373, 0.7780119776725769, 0.7765597105026245, 0.7774055004119873, 0.7752763032913208, 0.7761799097061157, 0.7763826847076416, 0.7839396595954895, 0.7758172750473022, 0.775101363658905, 0.7746430039405823, 0.7732264399528503, 0.7731990218162537, 0.7746126651763916, 0.7727842926979065, 0.7864299416542053, 0.7737876176834106, 0.7696762084960938, 0.774168848991394, 0.7799052596092224, 0.7850749492645264, 0.7780401706695557, 0.7732185125350952, 0.7859147787094116, 0.7789995074272156];[0.03391256928443909, 0.0389174185693264, 0.03914230316877365, 0.03925812244415283, 0.03595786169171333, 0.03666870668530464, 0.03805143013596535, 0.039716847240924835, 0.03859221562743187, 0.04070945829153061, 0.03664834424853325, 0.03674700856208801, 0.03981912508606911, 0.043904922902584076, 0.037478383630514145, 0.03383905813097954, 0.0351388156414032, 0.03555857017636299, 0.03333354368805885, 0.03649238497018814, 0.03462831676006317, 0.04677101969718933, 0.0349503718316555, 0.031896017491817474, 0.035805366933345795, 0.0399237722158432, 0.04392337426543236, 0.03599390760064125, 0.0357123427093029, 0.04272320494055748, 0.03868522867560387];[-0.8252195715904236, -0.8524581789970398, -0.84029221534729, -0.8516166806221008, -0.829297661781311, -0.8279247879981995, -0.8369998931884766, -0.8488895297050476, -0.8361532092094421, -0.839439332485199, -0.828854501247406, -0.8297438025474548, -0.8399821519851685, -0.851290225982666, -0.835820734500885, -0.8221985101699829, -0.8232499957084656, -0.8291956186294556, -0.8222910761833191, -0.8284141421318054, -0.8256410956382751, -0.8631259202957153, -0.8239444494247437, -0.8187951445579529, -0.8295162916183472, -0.8509148359298706, -0.8559408187866211, -0.8401581645011902, -0.8277828097343445, -0.8460692763328552, -0.8408072590827942];[0.025524528697133064, 0.023921027779579163, 0.021722257137298584, 0.027357446029782295, 0.02504889853298664, 0.036889251321554184, 0.020978817716240883, 0.024135274812579155, 0.021385233849287033, 0.021999595686793327, 0.021812940016388893, 0.02170536294579506, 0.02434108406305313, 0.020419593900442123, 0.030750541016459465, 0.023094523698091507, 0.03660403937101364, 0.025635523721575737, 0.024622423574328423, 0.022346027195453644, 0.02341471239924431, 0.020667940378189087, 0.025526707991957664, 0.020511534065008163, 0.02369975671172142, 0.022808440029621124, 0.02117246761918068, 0.02450736053287983, 0.019657008349895477, 0.020438048988580704]
1650;[0.7757501602172852, 0.7701380848884583, 0.7662999629974365, 0.7699456810951233, 0.7668535113334656, 0.7689685821533203, 0.7723190784454346, 0.7755798697471619, 0.7715541124343872, 0.7663649320602417, 0.7715667486190796, 0.7705856561660767, 0.773464024066925, 0.7697311043739319, 0.7679017782211304, 0.7685284614562988, 0.7592330574989319, 0.7687175869941711, 0.7690714001655579, 0.7677817940711975, 0.7743132710456848, 0.7713713049888611, 0.771061897277832, 0.7677627801895142, 0.7664274573326111, 0.7624375224113464, 0.76252681016922, 0.7683107852935791, 0.7743080854415894, 0.7741773724555969, 0.7777267694473267];[0.03510047122836113, 0.03250407427549362, 0.02896904945373535, 0.032604917883872986, 0.03056878224015236, 0.0305147934705019, 0.03369554877281189, 0.03585800155997276, 0.032902076840400696, 0.028085608035326004, 0.03197626769542694, 0.03148127719759941, 0.03342989459633827, 0.031121356412768364, 0.03026220016181469, 0.02989766374230385, 0.023160940036177635, 0.03205382451415062, 0.030188437551259995, 0.030234139412641525, 0.03358367830514908, 0.03323120251297951, 0.032275184988975525, 0.03375697508454323, 0.030762238427996635, 0.026248931884765625, 0.0268965233117342, 0.029042338952422142, 0.035923052579164505, 0.03449631854891777, 0.03953167796134949];[-0.8312815427780151, -0.819684624671936, -0.8102691173553467, -0.8178116679191589, -0.81587815284729, -0.8127321600914001, -0.8216221332550049, -0.8274411559104919, -0.8209990859031677, -0.8066554069519043, -0.8437233567237854, -0.8204250931739807, -0.8244583010673523, -0.8114984035491943, -0.8114920854568481, -0.8111200928688049, -0.7936130166053772, -0.8178810477256775, -0.8138359189033508, -0.8141176104545593, -0.822081983089447, -0.8259838223457336, -0.8164010643959045, -0.8217384815216064, -0.8106287121772766, -0.8002380728721619, -0.8022711277008057, -0.8143517971038818, -0.8421412706375122, -0.8278934955596924, -0.8504006266593933];[0.037653811275959015, 0.02204051800072193, 0.022008514031767845, 0.022483646869659424, 0.023788759484887123, 0.020543484017252922, 0.02239467203617096, 0.022514116019010544, 0.022435637190937996, 0.01863386109471321, 0.02541246823966503, 0.0204841997474432, 0.027379054576158524, 0.021454859524965286, 0.02323160134255886, 0.02282337285578251, 0.02987063303589821, 0.019989976659417152, 0.018574154004454613, 0.02467271313071251, 0.02462262287735939, 0.02657509781420231, 0.01963864453136921, 0.023536430671811104, 0.021046338602900505, 0.026853198185563087, 0.023287195712327957, 0.02036694623529911, 0.02381168119609356, 0.02919033169746399]
1700;[0.779885470867157, 0.7707380652427673, 0.7790791988372803, 0.7796967029571533, 0.7710375785827637, 0.771076500415802, 0.7763469815254211, 0.7749627232551575, 0.7821857929229736, 0.7755467891693115, 0.7748700380325317, 0.7810379266738892, 0.7853505611419678, 0.7836675047874451, 0.7783359289169312, 0.7758371233940125, 0.768343448638916, 0.7784915566444397, 0.7728310823440552, 0.7752273082733154, 0.7711251378059387, 0.7794980406761169, 0.7669780254364014, 0.7774413228034973, 0.7779662609100342, 0.7729732990264893, 0.7723445892333984, 0.7759058475494385, 0.7747762203216553, 0.7720902562141418, 0.7817277908325195];[0.04248794913291931, 0.033541664481163025, 0.04111534357070923, 0.04004782810807228, 0.034169699996709824, 0.033523935824632645, 0.033919937908649445, 0.034490205347537994, 0.042463310062885284, 0.03955116122961044, 0.03769081085920334, 0.04097487032413483, 0.0408734530210495, 0.04366818070411682, 0.0393553152680397, 0.03351040184497833, 0.03305332362651825, 0.042132146656513214, 0.0353572852909565, 0.03734006732702255, 0.03368321806192398, 0.039073340594768524, 0.03177011013031006, 0.0399637371301651, 0.03697027638554573, 0.029980983585119247, 0.029838072136044502, 0.03582543134689331, 0.03311111405491829, 0.03341832011938095, 0.0372132733464241];[-0.8475978374481201, -0.8250650763511658, -0.856920599937439, -0.8417385816574097, -0.8235132098197937, -0.8229033350944519, -0.827595591545105, -0.8601161241531372, -0.8481151461601257, -0.837092936038971, -0.833164632320404, -0.8421908020973206, -0.845578134059906, -0.8561993837356567, -0.8360501527786255, -0.8213752508163452, -0.8211338520050049, -0.8583519458770752, -0.8277556896209717, -0.8357157707214355, -0.8225497007369995, -0.8438238501548767, -0.8189509510993958, -0.8456317782402039, -0.8333612680435181, -0.8124315738677979, -0.8132087588310242, -0.8283761739730835, -0.820794939994812, -0.8212413191795349, -0.8376367092132568];[0.03085462376475334, 0.022657301276922226, 0.01845141127705574, 0.021327320486307144, 0.026838699355721474, 0.025224674493074417, 0.02534208633005619, 0.020373016595840454, 0.0250483937561512, 0.024511994794011116, 0.023110415786504745, 0.021610479801893234, 0.023612387478351593, 0.0244967732578516, 0.0337676927447319, 0.020709581673145294, 0.01962432637810707, 0.020746907219290733, 0.02713177725672722, 0.02109057456254959, 0.024095308035612106, 0.024398906156420708, 0.0229173731058836, 0.0227365642786026, 0.019324397668242455, 0.02498735673725605, 0.020131073892116547, 0.020895279943943024, 0.0243487898260355, 0.029535898938775063]
1750;[0.7730234861373901, 0.7781983613967896, 0.7739297747612, 0.7763487100601196, 0.7772827744483948, 0.7730995416641235, 0.7793150544166565, 0.7724273204803467, 0.7734701037406921, 0.7726766467094421, 0.7666440010070801, 0.7677611112594604, 0.7753005623817444, 0.7753874063491821, 0.7764538526535034, 0.7802056670188904, 0.7740921974182129, 0.771373987197876, 0.7654176354408264, 0.7779040932655334, 0.7733883261680603, 0.7756907343864441, 0.7713015079498291, 0.7751507759094238, 0.7788806557655334, 0.7704371809959412, 0.7716452479362488, 0.7857583165168762, 0.7789850831031799, 0.7913100719451904, 0.7785789966583252];[0.03697793930768967, 0.039529599249362946, 0.03679128363728523, 0.03878315910696983, 0.039477478712797165, 0.03436793386936188, 0.041892342269420624, 0.033938877284526825, 0.03428183123469353, 0.03210745379328728, 0.030137164518237114, 0.033575743436813354, 0.036901697516441345, 0.039276670664548874, 0.03954415023326874, 0.04080274701118469, 0.03701644018292427, 0.032966867089271545, 0.02889292500913143, 0.03897394612431526, 0.03640829399228096, 0.037834253162145615, 0.03547931835055351, 0.036950644105672836, 0.04028278589248657, 0.0359368696808815, 0.03497261554002762, 0.04618363827466965, 0.04082320258021355, 0.05149572715163231, 0.03833480179309845];[-0.8309073448181152, -0.8389059901237488, -0.8338685631752014, -0.8389730453491211, -0.837629497051239, -0.8250546455383301, -0.8507125973701477, -0.8240514397621155, -0.825292706489563, -0.8191325664520264, -0.8107272386550903, -0.8217784762382507, -0.8339524865150452, -0.8489015698432922, -0.8495352268218994, -0.8573638796806335, -0.8287706971168518, -0.8169521689414978, -0.8091388940811157, -0.8420881628990173, -0.8337985873222351, -0.8346123695373535, -0.8271429538726807, -0.8322826623916626, -0.8405422568321228, -0.8331324458122253, -0.8294533491134644, -0.8707674741744995, -0.8487295508384705, -0.8748572468757629, -0.8342607617378235];[0.024973267689347267, 0.024702947586774826, 0.02266029827296734, 0.023519232869148254, 0.017668016254901886, 0.026321016252040863, 0.022854501381516457, 0.02338501252233982, 0.023386606946587563, 0.023044338449835777, 0.023955686017870903, 0.021581416949629784, 0.028147948905825615, 0.03253741189837456, 0.02016744576394558, 0.03735300526022911, 0.027462102472782135, 0.01796567440032959, 0.027845650911331177, 0.01875484175980091, 0.0276980921626091, 0.022632505744695663, 0.025267861783504486, 0.020172476768493652, 0.022232772782444954, 0.02284390479326248, 0.027247458696365356, 0.019820651039481163, 0.02196386270225048, 0.02103337086737156]
1800;[0.7821429967880249, 0.7676829695701599, 0.7707247138023376, 0.7769098281860352, 0.7758991718292236, 0.7682989835739136, 0.7780759334564209, 0.7814507484436035, 0.7726421356201172, 0.7706584334373474, 0.7712832689285278, 0.7760561108589172, 0.7824631333351135, 0.7752923369407654, 0.7826728224754333, 0.7837396860122681, 0.7852321863174438, 0.7703173160552979, 0.7889280915260315, 0.7773402333259583, 0.7799857258796692, 0.772329568862915, 0.785423219203949, 0.7865447402000427, 0.7752071022987366, 0.7722179293632507, 0.7908836007118225, 0.7859614491462708, 0.7821999192237854, 0.7714133262634277, 0.7785660624504089];[0.04342906177043915, 0.03205111622810364, 0.03295904025435448, 0.03646153211593628, 0.03622112795710564, 0.03161164000630379, 0.036618657410144806, 0.039293475449085236, 0.034181609749794006, 0.029537996277213097, 0.030977098271250725, 0.03489281237125397, 0.03765770420432091, 0.03261971101164818, 0.037338849157094955, 0.040054500102996826, 0.039929162710905075, 0.029594220221042633, 0.04377606511116028, 0.032538920640945435, 0.03457064926624298, 0.02772083878517151, 0.03882356360554695, 0.037501510232686996, 0.030428025871515274, 0.030010266229510307, 0.04298903048038483, 0.03889992833137512, 0.03287702053785324, 0.026803545653820038, 0.029436582699418068];[-0.8736435174942017, -0.8173828125, -0.8203073143959045, -0.8283817172050476, -0.828051745891571, -0.8210505843162537, -0.8321051001548767, -0.8430832028388977, -0.8248535990715027, -0.8106071352958679, -0.8169236183166504, -0.8267588019371033, -0.8373194932937622, -0.8183200359344482, -0.8317861557006836, -0.8433762192726135, -0.8397100567817688, -0.8111757040023804, -0.8546621799468994, -0.8165287971496582, -0.8215565085411072, -0.8045313358306885, -0.8390463590621948, -0.8454837203025818, -0.8117685317993164, -0.8104376196861267, -0.8482139706611633, -0.8373148441314697, -0.8285897374153137, -0.8054572939872742, -0.8118544220924377];[0.02306263893842697, 0.021407343447208405, 0.021992536261677742, 0.023667670786380768, 0.024387452751398087, 0.028937391936779022, 0.03131943941116333, 0.026356356218457222, 0.028176799416542053, 0.03412914648652077, 0.03110574744641781, 0.02418343909084797, 0.021313892677426338, 0.025060471147298813, 0.022639192640781403, 0.019285663962364197, 0.039000365883111954, 0.01749378815293312, 0.02469383366405964, 0.019440198317170143, 0.02233908511698246, 0.023663057014346123, 0.019239166751503944, 0.021372107788920403, 0.02251773327589035, 0.02255619503557682, 0.024280719459056854, 0.022258678451180458, 0.023173853754997253, 0.021417222917079926]
1850;[0.7757498025894165, 0.7694138288497925, 0.7804538607597351, 0.7731558680534363, 0.7780289053916931, 0.77530837059021, 0.7707453966140747, 0.7746593952178955, 0.7733890414237976, 0.777316153049469, 0.7719640135765076, 0.7708582878112793, 0.7793102860450745, 0.7755082845687866, 0.7743602395057678, 0.7767075300216675, 0.776384174823761, 0.7735384106636047, 0.7736054062843323, 0.7715637683868408, 0.7732236981391907, 0.7822458148002625, 0.7771336436271667, 0.7700948715209961, 0.776236355304718, 0.7733440399169922, 0.7723894119262695, 0.7763578295707703, 0.7798306345939636, 0.7842286229133606, 0.7826012372970581];[0.03700700029730797, 0.03622033819556236, 0.041748493909835815, 0.03813456371426582, 0.04029107838869095, 0.03975909948348999, 0.03509833663702011, 0.035957977175712585, 0.03697159141302109, 0.03767262399196625, 0.03389519453048706, 0.03374006971716881, 0.03756823018193245, 0.03705499693751335, 0.03807459771633148, 0.04041210189461708, 0.04214905574917793, 0.03739898279309273, 0.03493354842066765, 0.03453945741057396, 0.036872658878564835, 0.04158260300755501, 0.036936067044734955, 0.031686294823884964, 0.03475188463926315, 0.035257477313280106, 0.03249383345246315, 0.035158149898052216, 0.04052232950925827, 0.04361827298998833, 0.04143206775188446];[-0.8342115879058838, -0.833129346370697, -0.8444832563400269, -0.8337885737419128, -0.8446364402770996, -0.8402508497238159, -0.8247300982475281, -0.8294816613197327, -0.8344927430152893, -0.8360135555267334, -0.8213856816291809, -0.8214393258094788, -0.8373047113418579, -0.8309441804885864, -0.833708643913269, -0.8439526557922363, -0.8458446860313416, -0.8330267071723938, -0.827308714389801, -0.8242399096488953, -0.8329697251319885, -0.8480249643325806, -0.8373813033103943, -0.818140983581543, -0.8290213346481323, -0.8273892998695374, -0.8190456628799438, -0.8276031613349915, -0.8437507152557373, -0.8574351072311401, -0.8454973101615906];[0.024494536221027374, 0.02347133308649063, 0.02185322716832161, 0.021862385794520378, 0.02382812835276127, 0.021815015003085136, 0.028622180223464966, 0.024981947615742683, 0.021265599876642227, 0.027773942798376083, 0.023268353193998337, 0.023749060928821564, 0.023465318605303764, 0.023514768108725548, 0.02439253032207489, 0.0202347319573164, 0.019127197563648224, 0.022019729018211365, 0.022793350741267204, 0.030598053708672523, 0.02267848141491413, 0.020016822963953018, 0.02490871399641037, 0.01889592967927456, 0.026829794049263, 0.02143443003296852, 0.021999366581439972, 0.022816099226474762, 0.01762910559773445, 0.022761402651667595]
