Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1000;[0.7706597447395325, 0.770581841468811, 0.8134909868240356, 0.8365930318832397, 0.8583093881607056, 0.8758508563041687, 0.9044402837753296, 0.9203702807426453, 0.9097921848297119, 0.9570167660713196, 0.9604660272598267, 0.9699358344078064, 0.9980517625808716, 0.9926532506942749, 0.9795045852661133, 0.997003436088562, 1.0179704427719116, 0.9942889213562012, 1.014207124710083, 1.0048928260803223, 1.00107741355896, 1.0067851543426514, 1.0136611461639404, 0.9854516386985779, 1.0287771224975586, 1.037887692451477, 1.0148210525512695, 1.0109702348709106, 1.0103527307510376, 1.022133231163025, 1.0080677270889282];[0.034670133143663406, 0.034543007612228394, 0.07706167548894882, 0.1029537096619606, 0.12101064622402191, 0.14588861167430878, 0.1844312846660614, 0.20881876349449158, 0.2022952288389206, 0.2517333924770355, 0.2595357298851013, 0.27371492981910706, 0.30096203088760376, 0.29443129897117615, 0.2793401777744293, 0.30217811465263367, 0.32207486033439636, 0.3021003305912018, 0.31899693608283997, 0.31008249521255493, 0.30582401156425476, 0.3099846839904785, 0.32086455821990967, 0.29258376359939575, 0.33416327834129333, 0.3409435451030731, 0.3231784999370575, 0.31949400901794434, 0.31836041808128357, 0.327731728553772, 0.31676000356674194];[-0.8294352293014526, -0.8258917927742004, -0.9612614512443542, -1.0647374391555786, -1.1441419124603271, -1.2294703722000122, -1.3576452732086182, -1.4478129148483276, -1.4067530632019043, -1.6274794340133667, -1.6497446298599243, -1.6912286281585693, -1.8362091779708862, -1.8244479894638062, -1.7906384468078613, -1.8286824226379395, -1.9314374923706055, -1.7992148399353027, -1.9069178104400635, -1.8684598207473755, -1.855723261833191, -1.8807356357574463, -1.8974575996398926, -1.7698252201080322, -2.007843255996704, -2.050372362136841, -1.8997853994369507, -1.8828754425048828, -1.8678172826766968, -1.967663049697876, -1.8774627447128296];[0.4151111841201782, 0.44252386689186096, 0.4420616626739502, 0.42763057351112366, 0.38068047165870667, 0.30822116136550903, 0.2788912057876587, 0.21661530435085297, 0.1760835349559784, 0.11532904207706451, 0.08595843613147736, 0.050058264285326004, 0.036757104098796844, 0.029320064932107925, 0.019410381093621254, 0.016486145555973053, 0.013355395756661892, 0.012576143257319927, 0.008298343978822231, 0.008587178774178028, 0.005631050560623407, 0.004900459200143814, 0.004125287756323814, 0.003736334154382348, 0.0030153763946145773, 0.002565381582826376, 0.002279960550367832, 0.0035726402420550585, 0.0022097022738307714, 0.002505216049030423]
1050;[0.7767015695571899, 0.7730223536491394, 0.7945187091827393, 0.8004812598228455, 0.8108816742897034, 0.8023647665977478, 0.827517569065094, 0.8285208940505981, 0.8304897546768188, 0.8833104372024536, 0.8859906792640686, 0.9055088758468628, 0.9264220595359802, 0.9433881640434265, 0.9347203373908997, 0.9319164156913757, 0.9504228234291077, 0.9553143382072449, 0.9347144365310669, 0.9386134743690491, 0.9559555053710938, 0.9512322545051575, 0.9598862528800964, 0.9671132564544678, 0.954658031463623, 0.9520517587661743, 0.9455533623695374, 0.9605945944786072, 0.9804962277412415, 0.9452974796295166, 0.9519637227058411];[0.03815692290663719, 0.0359702929854393, 0.043086834251880646, 0.047491464763879776, 0.05665872246026993, 0.04647747054696083, 0.07772313058376312, 0.08750660717487335, 0.09305866062641144, 0.16373616456985474, 0.1714833378791809, 0.19226913154125214, 0.2147706001996994, 0.23239070177078247, 0.22944693267345428, 0.23267921805381775, 0.25039374828338623, 0.25767067074775696, 0.23855966329574585, 0.24203483760356903, 0.25566455721855164, 0.2538597583770752, 0.2620038390159607, 0.2624392509460449, 0.2581089735031128, 0.25839918851852417, 0.2487201988697052, 0.2642514705657959, 0.2777068614959717, 0.24740856885910034, 0.25295355916023254];[-0.8371472954750061, -0.828201413154602, -0.8539913892745972, -0.8645949959754944, -0.9168156385421753, -0.8599153161048889, -0.954303503036499, -0.9886685013771057, -1.0168259143829346, -1.252609372138977, -1.2952831983566284, -1.418069839477539, -1.559173583984375, -1.6397244930267334, -1.606816053390503, -1.5654659271240234, -1.6451760530471802, -1.656077265739441, -1.5622488260269165, -1.572510004043579, -1.6866129636764526, -1.6391785144805908, -1.6818093061447144, -1.7558588981628418, -1.650465488433838, -1.6241849660873413, -1.6094416379928589, -1.6796091794967651, -1.8203709125518799, -1.6198921203613281, -1.6715527772903442];[0.4303419888019562, 0.4324410557746887, 0.39992108941078186, 0.3613503873348236, 0.36092525720596313, 0.3460177183151245, 0.29488545656204224, 0.24383752048015594, 0.24811215698719025, 0.2245572805404663, 0.16306135058403015, 0.1502804011106491, 0.12002209573984146, 0.09483403712511063, 0.0720660388469696, 0.05403826758265495, 0.037618789821863174, 0.029861345887184143, 0.02670155093073845, 0.028256122022867203, 0.02177484519779682, 0.018956460058689117, 0.017480989918112755, 0.014311477541923523, 0.01378144882619381, 0.012013089843094349, 0.011896106414496899, 0.01270026434212923, 0.011469204910099506, 0.012373700737953186]
1100;[0.767893373966217, 0.7831783294677734, 0.7932979464530945, 0.7973593473434448, 0.7959418892860413, 0.7978515625, 0.8115796446800232, 0.8255061507225037, 0.8530790209770203, 0.8411500453948975, 0.8302594423294067, 0.8403573036193848, 0.8539475202560425, 0.8358790874481201, 0.8394041657447815, 0.8540601134300232, 0.8656923174858093, 0.8618873953819275, 0.8670477867126465, 0.8615908026695251, 0.8597255349159241, 0.8582624197006226, 0.8584604859352112, 0.8700230121612549, 0.8502118587493896, 0.8590693473815918, 0.8666045665740967, 0.8833698034286499, 0.8759587407112122, 0.8755735158920288, 0.8817045092582703];[0.035056453198194504, 0.04434598237276077, 0.05195830762386322, 0.05486004799604416, 0.05051789805293083, 0.04698938503861427, 0.061316534876823425, 0.08348288387060165, 0.11651046574115753, 0.10861092805862427, 0.09816905856132507, 0.11040045320987701, 0.1252533197402954, 0.11276211589574814, 0.1147230863571167, 0.12651057541370392, 0.14645875990390778, 0.1432524472475052, 0.1495921015739441, 0.14451730251312256, 0.14496399462223053, 0.14193782210350037, 0.14676520228385925, 0.15489532053470612, 0.14138837158679962, 0.1501924991607666, 0.1621127426624298, 0.17271184921264648, 0.1684270203113556, 0.1713963747024536, 0.17812345921993256];[-0.8261896967887878, -0.8515353202819824, -0.8763411641120911, -0.8782069683074951, -0.869950532913208, -0.8620049357414246, -0.8974649310112, -0.9709416031837463, -1.0871033668518066, -1.065401554107666, -1.0266550779342651, -1.0642720460891724, -1.1576460599899292, -1.0672852993011475, -1.0717687606811523, -1.1448038816452026, -1.2136778831481934, -1.1920517683029175, -1.2043122053146362, -1.1939762830734253, -1.1953582763671875, -1.2295799255371094, -1.2050578594207764, -1.3085592985153198, -1.1996867656707764, -1.2648853063583374, -1.2678343057632446, -1.4312793016433716, -1.3592883348464966, -1.3224773406982422, -1.3434231281280518];[0.4383199214935303, 0.4259391725063324, 0.42836543917655945, 0.4584806561470032, 0.42193081974983215, 0.4135265052318573, 0.39495301246643066, 0.3472670018672943, 0.331342488527298, 0.3026331067085266, 0.3477354347705841, 0.32746171951293945, 0.34671685099601746, 0.275984525680542, 0.2603779435157776, 0.2324933558702469, 0.18754200637340546, 0.17349186539649963, 0.16329196095466614, 0.17854540050029755, 0.19515608251094818, 0.21146701276302338, 0.21490991115570068, 0.17399154603481293, 0.1671174168586731, 0.1202276349067688, 0.10460877418518066, 0.09148059040307999, 0.07963450998067856, 0.07063236832618713]
1150;[0.7852113246917725, 0.7682425379753113, 0.7740036845207214, 0.777911901473999, 0.7819004654884338, 0.7810035347938538, 0.7827565670013428, 0.7670149207115173, 0.7680113315582275, 0.76847243309021, 0.7643879055976868, 0.7597202658653259, 0.7647541761398315, 0.787054181098938, 0.8065645098686218, 0.8043161630630493, 0.8302603960037231, 0.8395821452140808, 0.855800986289978, 0.8455462455749512, 0.868786096572876, 0.8644343614578247, 0.8680950999259949, 0.8640831708908081, 0.8905494809150696, 0.8699876666069031, 0.8841072916984558, 0.884309709072113, 0.8905742168426514, 0.8965546488761902, 0.915377676486969];[0.04333550110459328, 0.028947696089744568, 0.029010728001594543, 0.029440876096487045, 0.03521311655640602, 0.033858101814985275, 0.03383607044816017, 0.023953352123498917, 0.02579866535961628, 0.028810035437345505, 0.03045574575662613, 0.02863001823425293, 0.03318426012992859, 0.05219622701406479, 0.07338593155145645, 0.07694622129201889, 0.10931374132633209, 0.11827503144741058, 0.14436472952365875, 0.1349024921655655, 0.16327060759067535, 0.16064932942390442, 0.16414301097393036, 0.1611216515302658, 0.18871751427650452, 0.16734585165977478, 0.18217360973358154, 0.17883804440498352, 0.1831749528646469, 0.19178125262260437, 0.2100324183702469];[-0.8496584892272949, -0.8140258193016052, -0.8087467551231384, -0.8136093020439148, -0.8278383612632751, -0.8258348703384399, -0.8304390907287598, -0.7949458956718445, -0.8006551265716553, -0.809113085269928, -0.8181946873664856, -0.8078509569168091, -0.8310830593109131, -0.8817970156669617, -0.9509427547454834, -0.9487901926040649, -1.0859729051589966, -1.1257822513580322, -1.1990060806274414, -1.1803185939788818, -1.287442684173584, -1.278416633605957, -1.3262332677841187, -1.277086615562439, -1.405307650566101, -1.3201045989990234, -1.3711568117141724, -1.3954945802688599, -1.4395623207092285, -1.4387409687042236, -1.5160340070724487];[0.41387519240379333, 0.44644448161125183, 0.4160240590572357, 0.38221126794815063, 0.3970020115375519, 0.3843421936035156, 0.40673914551734924, 0.3893575370311737, 0.41791796684265137, 0.461544930934906, 0.4887886345386505, 0.5347113013267517, 0.5739517211914062, 0.5229421854019165, 0.5486130714416504, 0.6168187260627747, 0.5462474822998047, 0.4517500102519989, 0.4291751980781555, 0.25282686948776245, 0.21559184789657593, 0.1796083152294159, 0.1461058408021927, 0.11557335406541824, 0.08652886748313904, 0.0808074101805687, 0.05916012451052666, 0.056046269834041595, 0.05904099717736244, 0.05756073445081711]
1200;[0.7727193832397461, 0.773289680480957, 0.7784467339515686, 0.7915736436843872, 0.8065145015716553, 0.79547119140625, 0.7839004397392273, 0.8001386523246765, 0.8073294162750244, 0.8147043585777283, 0.8265504240989685, 0.8277787566184998, 0.8338308930397034, 0.8230082988739014, 0.8405223488807678, 0.8478448390960693, 0.8539945483207703, 0.8646725416183472, 0.8551036715507507, 0.8765117526054382, 0.8899526000022888, 0.9029470086097717, 0.9187302589416504, 0.9284434914588928, 0.9147607684135437, 0.9380429983139038, 0.9513088464736938, 0.9684346914291382, 0.9502289295196533, 0.9544247984886169, 0.934512197971344];[0.03595331311225891, 0.03284458816051483, 0.030829137191176414, 0.03750082477927208, 0.050295304507017136, 0.042097099125385284, 0.0360683910548687, 0.052032820880413055, 0.05922207236289978, 0.0734376534819603, 0.08789818733930588, 0.0892358049750328, 0.09874314814805984, 0.09096508473157883, 0.11271040886640549, 0.12225319445133209, 0.12448250502347946, 0.14091113209724426, 0.1383591592311859, 0.16141261160373688, 0.18567103147506714, 0.19943970441818237, 0.21925564110279083, 0.22770069539546967, 0.21623975038528442, 0.23908984661102295, 0.24899351596832275, 0.2710192799568176, 0.25098365545272827, 0.2575901448726654, 0.23870016634464264];[-0.827035129070282, -0.8205850720405579, -0.8152040243148804, -0.8398644924163818, -0.8761008977890015, -0.8466920256614685, -0.8303749561309814, -0.876349687576294, -0.8978248834609985, -0.9689098000526428, -1.0144370794296265, -1.0286839008331299, -1.052612066268921, -1.0161144733428955, -1.111407995223999, -1.1590778827667236, -1.1701555252075195, -1.2212111949920654, -1.1886699199676514, -1.3174854516983032, -1.3632076978683472, -1.4611337184906006, -1.5180096626281738, -1.574982762336731, -1.4944251775741577, -1.6071488857269287, -1.6921558380126953, -1.7365213632583618, -1.6681294441223145, -1.6522670984268188, -1.55281400680542];[0.42660799622535706, 0.4253847599029541, 0.3997834324836731, 0.3584583103656769, 0.3632209897041321, 0.36192867159843445, 0.4117811918258667, 0.40972188115119934, 0.4754543900489807, 0.5089321732521057, 0.49431586265563965, 0.5103682279586792, 0.5242726802825928, 0.46775996685028076, 0.4097136855125427, 0.3654326796531677, 0.3149072527885437, 0.27877870202064514, 0.2598167359828949, 0.2110435515642166, 0.1573398858308792, 0.10176115483045578, 0.07836119085550308, 0.07478529959917068, 0.05629972368478775, 0.04497107118368149, 0.042766038328409195, 0.048590999096632004, 0.019040698185563087, 0.011564306914806366]
1250;[0.770042359828949, 0.7668277025222778, 0.7988652586936951, 0.8402127623558044, 0.8682423233985901, 0.8666151165962219, 0.9008690714836121, 0.9339872598648071, 0.95450758934021, 0.9767194986343384, 0.9763237833976746, 0.9881314635276794, 1.0112780332565308, 1.0092874765396118, 0.9852852821350098, 1.0032535791397095, 1.0061780214309692, 0.9916884303092957, 1.0039057731628418, 1.001852035522461, 0.9979068040847778, 1.0165483951568604, 0.9999271035194397, 1.0062261819839478, 1.0154566764831543, 0.9901666641235352, 1.0071381330490112, 1.0001978874206543, 1.0170373916625977, 1.012967586517334, 1.018410325050354];[0.03240371495485306, 0.026265965774655342, 0.05237710103392601, 0.0983196273446083, 0.13792020082473755, 0.1492103934288025, 0.18931728601455688, 0.2308499813079834, 0.25648021697998047, 0.27892833948135376, 0.2790616750717163, 0.2913970649242401, 0.31577804684638977, 0.31193843483924866, 0.29216304421424866, 0.30830618739128113, 0.31123578548431396, 0.30164027214050293, 0.31161534786224365, 0.3077235221862793, 0.30303052067756653, 0.3210461139678955, 0.3075321614742279, 0.31027930974960327, 0.3218703866004944, 0.2981692850589752, 0.3132716119289398, 0.30859023332595825, 0.32284167408943176, 0.3183116614818573, 0.3255409598350525];[-0.8209971189498901, -0.8021709322929382, -0.8803526163101196, -1.0655837059020996, -1.2496143579483032, -1.2196440696716309, -1.407907247543335, -1.532360315322876, -1.6226844787597656, -1.7301725149154663, -1.7422904968261719, -1.800646185874939, -1.8968058824539185, -1.9101076126098633, -1.7632228136062622, -1.863510251045227, -1.8881144523620605, -1.7883827686309814, -1.8759371042251587, -1.8691154718399048, -1.8346318006515503, -1.9554566144943237, -1.8562676906585693, -1.904287576675415, -1.9169375896453857, -1.7891134023666382, -1.8793044090270996, -1.823706030845642, -1.9333946704864502, -1.9301304817199707, -1.9351701736450195];[0.43978598713874817, 0.4177744686603546, 0.37386947870254517, 0.36236628890037537, 0.3074319362640381, 0.3112865686416626, 0.16147248446941376, 0.08658625185489655, 0.05967092886567116, 0.04097956791520119, 0.029814837500452995, 0.020385965704917908, 0.01630663126707077, 0.010171826928853989, 0.007392126601189375, 0.010369721800088882, 0.005699825007468462, 0.009381216019392014, 0.004439039621502161, 0.0029810883570462465, 0.002444471698254347, 0.005210115574300289, 0.0015702261589467525, 0.0012026785407215357, 0.001652908744290471, 0.0023418376222252846, 0.0008620958542451262, 0.0011221179738640785, 0.0005796941695734859, 0.0006381768034771085]
1300;[0.7769807577133179, 0.7680067420005798, 0.8058374524116516, 0.8346248269081116, 0.8734830617904663, 0.9003828763961792, 0.915412962436676, 0.9456995129585266, 0.9487981200218201, 0.9530157446861267, 0.9313803911209106, 0.9328675270080566, 0.9323592185974121, 0.9569337964057922, 0.9692994952201843, 0.970528781414032, 0.9786024689674377, 0.9883354306221008, 0.9925280809402466, 0.9963183403015137, 1.0042349100112915, 0.9990376830101013, 1.0160140991210938, 0.9978026151657104, 0.9915483593940735, 1.0002530813217163, 0.9939833283424377, 0.9987863898277283, 1.0107520818710327, 1.0143306255340576, 1.0082210302352905];[0.03946933150291443, 0.025929471477866173, 0.0648789331316948, 0.11586400121450424, 0.1689826101064682, 0.2007799595594406, 0.22009918093681335, 0.24250254034996033, 0.2481553703546524, 0.25825536251068115, 0.2349693775177002, 0.2394946664571762, 0.23801790177822113, 0.26154637336730957, 0.27359911799430847, 0.27579933404922485, 0.2816322147846222, 0.29107192158699036, 0.2982163727283478, 0.30054351687431335, 0.3060394525527954, 0.3052515685558319, 0.3198912441730499, 0.30283835530281067, 0.2982637286186218, 0.30406591296195984, 0.3025527894496918, 0.3040430545806885, 0.3172973096370697, 0.31735748052597046, 0.3138008713722229];[-0.8411913514137268, -0.8151500821113586, -0.9598138332366943, -1.1021556854248047, -1.2863914966583252, -1.4106770753860474, -1.4742584228515625, -1.6946972608566284, -1.6664553880691528, -1.6501015424728394, -1.5524331331253052, -1.5482984781265259, -1.545911431312561, -1.657230019569397, -1.7216182947158813, -1.7125316858291626, -1.769293189048767, -1.8284639120101929, -1.8264100551605225, -1.8380199670791626, -1.9029757976531982, -1.8362606763839722, -1.9505584239959717, -1.840283989906311, -1.8188607692718506, -1.8761423826217651, -1.7983200550079346, -1.8534259796142578, -1.9104965925216675, -1.9458309412002563, -1.8932980298995972];[0.42677029967308044, 0.42686527967453003, 0.4350910186767578, 0.4646919369697571, 0.3551546037197113, 0.10861358791589737, 0.03152243420481682, 0.019904909655451775, 0.011700590141117573, 0.008530884981155396, 0.006470862776041031, 0.005505815148353577, 0.004804393742233515, 0.004127667285501957, 0.00335242529399693, 0.002420748583972454, 0.002152801491320133, 0.0014922823756933212, 0.0014666495844721794, 0.0014173637609928846, 0.0014406436821445823, 0.0015925836050882936, 0.0011732092825695872, 0.0009984967764467, 0.0010702621657401323, 0.0011648701038211584, 0.0007663643336854875, 0.0007066615507937968, 0.000516035477630794, 0.0006148815737105906]
1350;[0.7678991556167603, 0.7781981825828552, 0.782246470451355, 0.7857560515403748, 0.8121219277381897, 0.8162118196487427, 0.8215645551681519, 0.8285807967185974, 0.8201714754104614, 0.8218359351158142, 0.8231621384620667, 0.8332683444023132, 0.8394337892532349, 0.8673384785652161, 0.8859187364578247, 0.8840601444244385, 0.8879883289337158, 0.917775571346283, 0.9247182011604309, 0.9570748805999756, 0.9484285712242126, 0.9670938849449158, 0.9846500754356384, 0.9801862835884094, 0.9731128215789795, 0.9850144982337952, 1.0121437311172485, 1.0081639289855957, 0.9788291454315186, 1.011283278465271, 1.0203300714492798];[0.03227810189127922, 0.03178318589925766, 0.03116813860833645, 0.032025087624788284, 0.06137934699654579, 0.07022705674171448, 0.0747266411781311, 0.08817613124847412, 0.07967189699411392, 0.07913284748792648, 0.0849296823143959, 0.09656353294849396, 0.1079404354095459, 0.13959760963916779, 0.16682438552379608, 0.16819623112678528, 0.1724361628293991, 0.21043813228607178, 0.22134463489055634, 0.25340941548347473, 0.2486485242843628, 0.2670728862285614, 0.2846938669681549, 0.2870769798755646, 0.27728796005249023, 0.29070359468460083, 0.31632012128829956, 0.3091428279876709, 0.2868485152721405, 0.316131591796875, 0.3192442059516907];[-0.8188521265983582, -0.8151859641075134, -0.8097881078720093, -0.8170250058174133, -0.8996952176094055, -0.9278393387794495, -0.9278608560562134, -0.9715943336486816, -0.9426743388175964, -0.9398645758628845, -0.9612694382667542, -0.9985897541046143, -1.0425676107406616, -1.1763625144958496, -1.2607969045639038, -1.2617639303207397, -1.2843596935272217, -1.4107710123062134, -1.4604178667068481, -1.6423894166946411, -1.5920988321304321, -1.711130142211914, -1.7829080820083618, -1.7275400161743164, -1.7008624076843262, -1.7704691886901855, -1.9017084836959839, -1.9220420122146606, -1.735995888710022, -1.924234390258789, -2.0172667503356934];[0.4448031187057495, 0.4273897111415863, 0.36893343925476074, 0.3651520311832428, 0.3165505528450012, 0.28509166836738586, 0.28365662693977356, 0.24958939850330353, 0.24603348970413208, 0.26080313324928284, 0.2086685746908188, 0.19769199192523956, 0.1552024483680725, 0.15472497045993805, 0.1351018249988556, 0.12089496105909348, 0.10165007412433624, 0.07240668684244156, 0.049190789461135864, 0.033446453511714935, 0.028243670240044594, 0.02323882095515728, 0.01837989129126072, 0.017837615683674812, 0.01434275321662426, 0.015992527827620506, 0.00937179010361433, 0.011697260662913322, 0.008841199800372124, 0.009156212210655212]
1400;[0.7739479541778564, 0.7735663652420044, 0.7910566329956055, 0.8055536150932312, 0.8217631578445435, 0.845215380191803, 0.8310774564743042, 0.8614386320114136, 0.8683405518531799, 0.8845819234848022, 0.9080920815467834, 0.929652750492096, 0.939447820186615, 0.9734743237495422, 0.954503059387207, 0.960716962814331, 0.9760478734970093, 0.9906377792358398, 0.9949840307235718, 0.9809750318527222, 0.9968252778053284, 1.0030837059020996, 1.0009899139404297, 1.0091971158981323, 0.9995548129081726, 0.9969888925552368, 1.024657130241394, 1.006763219833374, 1.0071219205856323, 0.9999620914459229, 1.0095009803771973];[0.03584079444408417, 0.03117298148572445, 0.044828299432992935, 0.05714234337210655, 0.07377931475639343, 0.10338166356086731, 0.09220371395349503, 0.1285201758146286, 0.14156626164913177, 0.1592147797346115, 0.1920589804649353, 0.21908530592918396, 0.2342928797006607, 0.2688921093940735, 0.25584477186203003, 0.260692298412323, 0.2791246175765991, 0.29312607645988464, 0.2980651259422302, 0.2858974039554596, 0.3033929467201233, 0.30884435772895813, 0.3071994483470917, 0.3139859735965729, 0.30306103825569153, 0.305240273475647, 0.32999181747436523, 0.3113870322704315, 0.31778815388679504, 0.30870604515075684, 0.3160238265991211];[-0.834911048412323, -0.8125584721565247, -0.8584228754043579, -0.8959143161773682, -0.9522588849067688, -1.0452104806900024, -0.9943510293960571, -1.1342228651046753, -1.1679147481918335, -1.2297054529190063, -1.3452008962631226, -1.4623464345932007, -1.5415111780166626, -1.7207443714141846, -1.604248285293579, -1.652953028678894, -1.7375495433807373, -1.8208686113357544, -1.8415900468826294, -1.7664084434509277, -1.8144769668579102, -1.8699008226394653, -1.8419198989868164, -1.911044955253601, -1.8686059713363647, -1.8149259090423584, -1.9556965827941895, -1.8880712985992432, -1.8510910272598267, -1.8198567628860474, -1.8964227437973022];[0.4568778872489929, 0.40855956077575684, 0.400827556848526, 0.3906330168247223, 0.36490172147750854, 0.31659016013145447, 0.26994943618774414, 0.22822222113609314, 0.18670432269573212, 0.18184083700180054, 0.13757635653018951, 0.10781516134738922, 0.0789375826716423, 0.05487528070807457, 0.040426105260849, 0.03477600961923599, 0.024098141118884087, 0.01795209012925625, 0.01830684393644333, 0.011587475426495075, 0.00825913529843092, 0.009081539697945118, 0.005101799964904785, 0.009813733398914337, 0.00820189155638218, 0.002648161491379142, 0.0028077750466763973, 0.0020623286254704, 0.0011534461518749595, 0.000987228937447071]
1450;[0.7742912769317627, 0.7748741507530212, 0.7913740277290344, 0.8203955292701721, 0.8410947918891907, 0.8600757122039795, 0.8765767216682434, 0.895354151725769, 0.9228186011314392, 0.9237959384918213, 0.9272809028625488, 0.964040219783783, 0.983430027961731, 0.9747395515441895, 0.9698440432548523, 0.9738009572029114, 0.9838774800300598, 0.9817800521850586, 0.9889959692955017, 1.0175254344940186, 1.0035815238952637, 0.9977133274078369, 0.9893561601638794, 0.9850818514823914, 0.9870182275772095, 1.0038108825683594, 0.9920844435691833, 0.9950533509254456, 1.0174068212509155, 1.0082745552062988, 0.9930075407028198];[0.037088099867105484, 0.039754606783390045, 0.04634249210357666, 0.07778900116682053, 0.11272376775741577, 0.13662201166152954, 0.15988701581954956, 0.1826217621564865, 0.2183845043182373, 0.2220064103603363, 0.22559377551078796, 0.2616176903247833, 0.2826167643070221, 0.2790553867816925, 0.2706495523452759, 0.2809487581253052, 0.2878960072994232, 0.28307726979255676, 0.29163163900375366, 0.3242396414279938, 0.3061705529689789, 0.29961222410202026, 0.29801446199417114, 0.29164549708366394, 0.2935175895690918, 0.3098128139972687, 0.3028256595134735, 0.3044506311416626, 0.32447776198387146, 0.31674274802207947, 0.30160656571388245];[-0.8339441418647766, -0.8397780656814575, -0.8668028116226196, -0.980922520160675, -1.0845203399658203, -1.1808949708938599, -1.2791448831558228, -1.3848426342010498, -1.4951183795928955, -1.5022063255310059, -1.531063437461853, -1.7176897525787354, -1.78610360622406, -1.7147945165634155, -1.7394437789916992, -1.7192599773406982, -1.784928798675537, -1.7764784097671509, -1.8203277587890625, -1.933532953262329, -1.8862847089767456, -1.8835725784301758, -1.783933162689209, -1.7816035747528076, -1.7929898500442505, -1.8597413301467896, -1.7960410118103027, -1.8039190769195557, -1.9103996753692627, -1.8708291053771973, -1.7961434125900269];[0.4270692467689514, 0.42841050028800964, 0.40310609340667725, 0.39151594042778015, 0.3850681483745575, 0.3159690499305725, 0.2319365292787552, 0.1540551632642746, 0.09850709140300751, 0.06131378933787346, 0.04290387034416199, 0.03245003893971443, 0.024547116830945015, 0.0212511345744133, 0.016810815781354904, 0.010921177454292774, 0.005020297598093748, 0.0035590140614658594, 0.0034736706875264645, 0.0025951918214559555, 0.002260890556499362, 0.0018932514358311892, 0.0013946916442364454, 0.0010424295905977488, 0.0009872250957414508, 0.0006282347021624446, 0.0005384276155382395, 0.0004494412278290838, 0.0003971562546212226, 0.00034689606400206685]
1500;[0.7787718772888184, 0.7809550762176514, 0.8236798048019409, 0.8371289968490601, 0.8551802039146423, 0.8821590542793274, 0.8808144927024841, 0.9148494601249695, 0.9075441360473633, 0.9252523183822632, 0.932754635810852, 0.9528719186782837, 0.9752789735794067, 0.9637309908866882, 0.9946466088294983, 0.9765260815620422, 0.9925246834754944, 0.9794553518295288, 1.0045768022537231, 0.9906173348426819, 1.0052762031555176, 0.9831923246383667, 0.978654146194458, 0.9941335916519165, 0.9960203766822815, 0.991163432598114, 1.0269520282745361, 0.9882578253746033, 0.986217200756073, 1.0156617164611816, 1.0009163618087769];[0.03847665712237358, 0.04040020704269409, 0.07390661537647247, 0.08656425774097443, 0.11620179563760757, 0.1529609113931656, 0.16416586935520172, 0.20238962769508362, 0.20072747766971588, 0.22148562967777252, 0.22661714255809784, 0.25164586305618286, 0.27598413825035095, 0.26937776803970337, 0.29588544368743896, 0.27998262643814087, 0.2965216636657715, 0.28669241070747375, 0.3080439269542694, 0.29009708762168884, 0.30738505721092224, 0.2902710735797882, 0.2843478322029114, 0.2961898744106293, 0.2999741733074188, 0.2979978919029236, 0.33132460713386536, 0.289368212223053, 0.29330140352249146, 0.31877121329307556, 0.30975341796875];[-0.8343251347541809, -0.8425348997116089, -0.955290675163269, -1.0094913244247437, -1.1151244640350342, -1.2922309637069702, -1.2868242263793945, -1.4620696306228638, -1.4256796836853027, -1.4935195446014404, -1.5803370475769043, -1.6283808946609497, -1.7300148010253906, -1.6674124002456665, -1.8406007289886475, -1.742256999015808, -1.8232671022415161, -1.7360224723815918, -1.88690185546875, -1.8575918674468994, -1.8982144594192505, -1.7480926513671875, -1.7509132623672485, -1.8494980335235596, -1.843805193901062, -1.813138484954834, -1.9997121095657349, -1.8353254795074463, -1.772222638130188, -1.9431252479553223, -1.8380292654037476];[0.42568373680114746, 0.4207596778869629, 0.3845246136188507, 0.348721444606781, 0.28641918301582336, 0.24071213603019714, 0.22104229032993317, 0.16382993757724762, 0.13247379660606384, 0.11475745588541031, 0.07231151312589645, 0.0527903214097023, 0.0397791862487793, 0.02947075478732586, 0.02370072528719902, 0.01608610898256302, 0.016281934455037117, 0.016487054526805878, 0.007409729994833469, 0.007988751865923405, 0.009742368012666702, 0.006520489696413279, 0.003976377658545971, 0.004029759205877781, 0.003753742203116417, 0.006354773882776499, 0.0028010914102196693, 0.005787941627204418, 0.0026498460210859776, 0.001844010897912085]
