Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
2850;[3.4069786071777344, 3.373643159866333, 3.32442569732666, 3.2025370597839355, 3.448599100112915, 3.3053090572357178];[0.42313840985298157, 0.4118116796016693, 0.39062002301216125, 0.37341248989105225, 0.40880173444747925, 0.3974543809890747];[-2.1496262550354004, -2.11664080619812, -2.0671069622039795, -2.035533905029297, -2.1732065677642822, -2.1151769161224365];[];325.15094447135925
2900;[3.4786903858184814, 3.5099105834960938, 3.462782144546509, 3.429243564605713, 3.4810190200805664, 3.50734806060791];[0.4198276996612549, 0.3986997902393341, 0.40620943903923035, 0.4418085813522339, 0.44279590249061584, 0.4666150212287903];[-2.169485092163086, -2.1735281944274902, -2.1619951725006104, -2.1900947093963623, -2.2239694595336914, -2.273589611053467];[];318.4433717727661
2950;[3.457639694213867, 3.5934879779815674, 3.4541993141174316, 3.2054195404052734, 3.3107924461364746, 3.1579182147979736];[0.41961294412612915, 0.4580329358577728, 0.43046388030052185, 0.4130222201347351, 0.3781004846096039, 0.37235575914382935];[-2.1645867824554443, -2.2498369216918945, -2.184497356414795, -2.11700439453125, -2.1172451972961426, -2.0655112266540527];[];364.4150173664093
3000;[3.4256255626678467, 3.5385098457336426, 3.4628031253814697, 3.3707284927368164, 3.468855619430542, 3.3610360622406006];[0.4304555654525757, 0.4521240293979645, 0.42387381196022034, 0.43396496772766113, 0.4602372944355011, 0.43781158328056335];[-2.1510977745056152, -2.2211551666259766, -2.162019968032837, -2.1690714359283447, -2.2508063316345215, -2.172607660293579];[];332.6861152648926
3050;[3.5232760906219482, 3.3023719787597656, 3.3204188346862793, 3.4628264904022217, 3.435595750808716, 3.4322993755340576];[0.4335034191608429, 0.4035482704639435, 0.3919065594673157, 0.3957710862159729, 0.38859015703201294, 0.40682291984558105];[-2.183851718902588, -2.073528528213501, -2.0799028873443604, -2.094496011734009, -2.068244695663452, -2.121279239654541];[];322.84060311317444
3100;[3.5262510776519775, 3.228785753250122, 3.1639578342437744, 3.190420627593994, 3.295976161956787, 3.3368587493896484];[0.4273252487182617, 0.4106575846672058, 0.3968392014503479, 0.38905662298202515, 0.38015586137771606, 0.42389777302742004];[-2.1755728721618652, -2.0641231536865234, -2.055327892303467, -2.0771865844726562, -2.1015625, -2.161552906036377];[];318.00952100753784
3150;[3.481098175048828, 3.587646961212158, 3.630037784576416, 3.8284780979156494, 3.6332569122314453, 3.6650683879852295];[0.4412480592727661, 0.4411935806274414, 0.49890226125717163, 0.4810740649700165, 0.5122565627098083, 0.5329663157463074];[-2.1739420890808105, -2.2642276287078857, -2.3127527236938477, -2.3469724655151367, -2.3778889179229736, -2.4202897548675537];[];324.92848682403564
3200;[3.5564115047454834, 3.4663631916046143, 3.1924448013305664, 3.216888666152954, 3.2862496376037598, 3.091630458831787];[0.42679154872894287, 0.44337546825408936, 0.40533360838890076, 0.441642165184021, 0.4181300401687622, 0.39064496755599976];[-2.2020366191864014, -2.1898796558380127, -2.115776538848877, -2.1935837268829346, -2.181969404220581, -2.08974289894104];[];317.16695761680603
3250;[3.5460596084594727, 3.451467990875244, 3.3776051998138428, 3.364251136779785, 3.178800582885742, 3.3674662113189697];[0.44870391488075256, 0.40986648201942444, 0.40713363885879517, 0.3972267210483551, 0.36307162046432495, 0.391437292098999];[-2.22725510597229, -2.140280246734619, -2.1342501640319824, -2.1066761016845703, -2.01753306388855, -2.0850400924682617];[];323.240273475647
3300;[3.5628983974456787, 3.508216381072998, 3.4215080738067627, 3.4403491020202637, 3.25056791305542, 3.2500953674316406];[0.4286653399467468, 0.41685402393341064, 0.41306614875793457, 0.39579105377197266, 0.40016406774520874, 0.3916172683238983];[-2.204709529876709, -2.1441171169281006, -2.1564395427703857, -2.0959064960479736, -2.064547300338745, -2.04818058013916];[];314.28272247314453
3350;[3.4647178649902344, 3.2891526222229004, 3.2907462120056152, 3.4661600589752197, 3.5470011234283447, 3.718172788619995];[0.42730820178985596, 0.38401585817337036, 0.38973551988601685, 0.4054555594921112, 0.44373825192451477, 0.4710962176322937];[-2.1585211753845215, -2.0441157817840576, -2.0782053470611572, -2.1156983375549316, -2.2072489261627197, -2.304107904434204];[];321.4712498188019
3400;[3.4300949573516846, 3.5408215522766113, 3.6401257514953613, 3.5610873699188232, 3.470370292663574, 3.3882603645324707];[0.4225103259086609, 0.49207842350006104, 0.4615932106971741, 0.43303483724594116, 0.4399200975894928, 0.45494505763053894];[-2.153245210647583, -2.2686104774475098, -2.2600436210632324, -2.2069809436798096, -2.190653085708618, -2.193283796310425];[];323.9072697162628
3450;[3.4317879676818848, 3.4646553993225098, 3.7942519187927246, 3.544724941253662, 3.500931978225708, 3.47091007232666];[0.42851898074150085, 0.4288249611854553, 0.44443973898887634, 0.41602393984794617, 0.40141886472702026, 0.3933704197406769];[-2.1599225997924805, -2.119910717010498, -2.2444427013397217, -2.1395483016967773, -2.1200904846191406, -2.0835843086242676];[];323.7175872325897
3500;[3.43996524810791, 3.4967195987701416, 3.2170186042785645, 3.0369763374328613, 3.0624279975891113, 3.167283058166504];[0.4161004424095154, 0.4100627601146698, 0.39712414145469666, 0.3592723608016968, 0.35289424657821655, 0.3936377167701721];[-2.1366357803344727, -2.170728921890259, -2.071364641189575, -1.9605385065078735, -1.9914867877960205, -2.071113109588623];[];320.8901700973511
3550;[3.530898094177246, 3.4346976280212402, 3.3748910427093506, 3.3567190170288086, 3.46720290184021, 3.49682879447937];[0.4299246668815613, 0.4083729386329651, 0.4153978228569031, 0.39329323172569275, 0.42742571234703064, 0.41516709327697754];[-2.201012134552002, -2.1181881427764893, -2.115940809249878, -2.074810266494751, -2.1554574966430664, -2.182408094406128];[];328.17641401290894
3600;[3.4477524757385254, 3.3477251529693604, 3.5002379417419434, 3.3202426433563232, 3.3964052200317383, 3.668959856033325];[0.4325738847255707, 0.41627517342567444, 0.4275399148464203, 0.39253294467926025, 0.39518576860427856, 0.4445325434207916];[-2.174731731414795, -2.109602689743042, -2.1744048595428467, -2.1072423458099365, -2.1050491333007812, -2.206179141998291];[];328.515394449234
3650;[3.540844678878784, 3.240617513656616, 3.4001970291137695, 3.2919301986694336, 3.2846407890319824, 3.3335139751434326];[0.4399881660938263, 0.40660640597343445, 0.4296272099018097, 0.39326679706573486, 0.39213472604751587, 0.40216007828712463];[-2.20306396484375, -2.069770574569702, -2.167943000793457, -2.1151139736175537, -2.086244583129883, -2.069807529449463];[];319.3725850582123
