Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1200;[3.437978982925415, 3.7398011684417725, 3.7088558673858643, 3.4780044555664062, 3.3323209285736084, 3.3141655921936035];[0.4222293496131897, 0.8367377519607544, 0.854584276676178, 0.8950446844100952, 0.9126309156417847, 0.9018683433532715];[-2.1453921794891357, -4.585116863250732, -4.917322635650635, -5.264085292816162, -5.504984378814697, -5.622539520263672];[1.9029061794281006, 0.8025972843170166, 0.8243566155433655, 0.6881749033927917, 0.4101775884628296];401.23708176612854
1250;[3.4220948219299316, 2.7520923614501953, 2.5786499977111816, 2.4943058490753174, 2.591938018798828, 2.2484703063964844];[0.4305312931537628, 0.32448384165763855, 0.2852257788181305, 0.289124995470047, 0.31684401631355286, 0.27293696999549866];[-2.1536736488342285, -1.9529651403427124, -1.8894797563552856, -1.8686670064926147, -2.063511848449707, -1.8260881900787354];[2.0503711700439453, 1.1528855562210083, 1.0494104623794556, 0.8937129378318787, 0.9384995698928833];406.99658727645874
1300;[3.4729998111724854, 2.5376176834106445, 2.420057535171509, 2.5561835765838623, 2.1300339698791504, 2.0751984119415283];[0.4191039800643921, 0.2754899263381958, 0.285352498292923, 0.2973555028438568, 0.24947954714298248, 0.22677849233150482];[-2.148639678955078, -1.7875046730041504, -1.8220032453536987, -1.9203441143035889, -1.7025704383850098, -1.624630093574524];[2.3675012588500977, 1.0590651035308838, 0.8121427297592163, 0.6529691815376282, 0.6852928400039673];399.6950476169586
1350;[3.4616544246673584, 2.4957268238067627, 2.7110564708709717, 2.6098451614379883, 2.4085285663604736, 2.5320379734039307];[0.43835362792015076, 0.2857477068901062, 0.3193357586860657, 0.32020172476768494, 0.29333630204200745, 0.32468879222869873];[-2.1895406246185303, -1.7727984189987183, -1.967293381690979, -1.9756853580474854, -1.8888009786605835, -2.0564370155334473];[2.0124943256378174, 1.2314726114273071, 1.1997054815292358, 1.1307508945465088, 0.8641955256462097];400.7386953830719
1400;[3.5098540782928467, 2.7704014778137207, 2.737748146057129, 2.6864418983459473, 2.7008516788482666, 2.6598713397979736];[0.44667667150497437, 0.35314998030662537, 0.39695534110069275, 0.3968515992164612, 0.3717890977859497, 0.3505692780017853];[-2.196889638900757, -1.9981006383895874, -2.0745811462402344, -2.0755271911621094, -2.0430405139923096, -2.011786460876465];[1.8583929538726807, 2.1459579467773438, 1.1739124059677124, 1.038407564163208, 0.9592905640602112];432.3023633956909
1450;[3.398092031478882, 2.5375585556030273, 2.71203351020813, 2.3536956310272217, 2.305738925933838, 2.173872232437134];[0.4274410307407379, 0.29759231209754944, 0.31695905327796936, 0.2932729125022888, 0.28390851616859436, 0.279355525970459];[-2.136824607849121, -1.8228381872177124, -1.9443665742874146, -1.8295787572860718, -1.8607707023620605, -1.783949613571167];[2.1872189044952393, 1.6109153032302856, 1.3767176866531372, 0.9572926163673401, 0.6819170713424683];398.71711778640747
1500;[3.3999791145324707, 5.093285083770752, 5.52300500869751, 5.315463542938232, 5.41228723526001, 5.177791595458984];[0.42848700284957886, 0.9440131187438965, 1.0286930799484253, 1.0810884237289429, 1.0862079858779907, 1.0676265954971313];[-2.1453912258148193, -6.155142307281494, -8.530596733093262, -9.153104782104492, -9.758880615234375, -9.359184265136719];[1.7884621620178223, 1.1685415506362915, 0.7993083000183105, 0.5202168822288513, 0.5478906631469727];390.6104426383972
1550;[3.435685157775879, 2.7207932472229004, 2.393422842025757, 2.4909231662750244, 2.3550846576690674, 2.359860420227051];[0.42411941289901733, 0.3208897113800049, 0.2684856951236725, 0.2878836691379547, 0.2758394181728363, 0.28285834193229675];[-2.1512887477874756, -1.8885530233383179, -1.7620553970336914, -1.8578003644943237, -1.8020498752593994, -1.8687238693237305];[2.0693423748016357, 1.3533604145050049, 0.8286779522895813, 0.7331666946411133, 0.8965059518814087];390.87289023399353
1600;[3.5344862937927246, 2.538892984390259, 2.3236374855041504, 2.2844879627227783, 2.351505994796753, 2.041407585144043];[0.437140554189682, 0.29705438017845154, 0.3019072711467743, 0.285408079624176, 0.3032819628715515, 0.25435835123062134];[-2.198368787765503, -1.8313119411468506, -1.8704466819763184, -1.8389863967895508, -1.941562294960022, -1.7304073572158813];[1.7383140325546265, 1.4620493650436401, 0.7644405961036682, 0.6643752455711365, 0.723558247089386];395.0821969509125
1650;[3.3729896545410156, 2.6339657306671143, 2.551053762435913, 2.224801540374756, 2.301633834838867, 2.286905288696289];[0.4261898100376129, 0.293739378452301, 0.3103344738483429, 0.2740369141101837, 0.304840624332428, 0.3212689161300659];[-2.128889560699463, -1.872820258140564, -1.929504632949829, -1.8090492486953735, -1.8857531547546387, -1.927801489830017];[1.549014687538147, 1.2872916460037231, 1.039088249206543, 0.6836550235748291, 0.6990579962730408];415.84206199645996
