Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
350;[4.506901741027832, 3.947662591934204, 3.302901029586792, 3.060710906982422, 3.350203037261963, 3.0976123809814453];[0.19590841233730316, 0.1878267377614975, 0.1989644169807434, 0.18541046977043152, 0.23383113741874695, 0.2649299204349518];[-3.2085630893707275, -4.811929225921631, -5.289401054382324, -4.938849449157715, -6.090987682342529, -6.744407653808594];[1.4400101900100708, 0.8130181431770325, 0.3672734498977661, 0.24647343158721924, 0.19030076265335083];296.1218011379242
400;[3.6232104301452637, 2.772434949874878, 2.387457847595215, 2.5673789978027344, 2.111053228378296, 1.7283695936203003];[0.2675291895866394, 0.27496448159217834, 0.32696056365966797, 0.4237678349018097, 0.2545018494129181, 0.13139045238494873];[-2.628702402114868, -3.1325435638427734, -4.047157287597656, -4.710383892059326, -3.7203643321990967, -2.898850917816162];[1.4105747938156128, 0.8980188369750977, 0.377210408449173, 0.2400559037923813, 0.1740945428609848];298.2030565738678
400;[4.562415599822998, 3.650705575942993, 3.3902573585510254, 3.835148334503174, 3.7791175842285156, 3.441481590270996];[0.21526625752449036, 0.14126470685005188, 0.23152723908424377, 0.40648743510246277, 0.4146004319190979, 0.40175166726112366];[-3.2425050735473633, -3.578599452972412, -4.5144853591918945, -6.100466251373291, -6.303723335266113, -6.0937910079956055];[1.4105747938156128, 0.9237736463546753, 0.4312210977077484, 0.2676897346973419, 0.19741666316986084];299.55785489082336
450;[3.7663233280181885, 2.8157060146331787, 2.667109966278076, 2.700611114501953, 2.3140714168548584, 2.0248377323150635];[0.2668311297893524, 0.3929932117462158, 0.4804344177246094, 0.5402317643165588, 0.41647371649742126, 0.30104735493659973];[-2.5983407497406006, -4.173483371734619, -5.262519836425781, -5.867959499359131, -5.002076148986816, -4.180321216583252];[1.562289834022522, 0.752191960811615, 0.3430401384830475, 0.21686185896396637, 0.16074474155902863];302.57007217407227
450;[4.84308385848999, 3.7499189376831055, 3.6861143112182617, 3.73294734954834, 3.37758731842041, 3.074443817138672];[0.19913171231746674, 0.3463088572025299, 0.46015653014183044, 0.5154329538345337, 0.42939889430999756, 0.33289626240730286];[-3.3539881706237793, -5.2147088050842285, -6.373289585113525, -7.119380950927734, -6.442533016204834, -5.741055965423584];[1.562289834022522, 0.7346290349960327, 0.35874444246292114, 0.21100129187107086, 0.14911824464797974];285.61865973472595
500;[3.508882761001587, 2.854227066040039, 2.5969669818878174, 2.652089834213257, 2.38169264793396, 2.1233229637145996];[0.25678908824920654, 0.38174664974212646, 0.44594937562942505, 0.5165326595306396, 0.41150039434432983, 0.3307434618473053];[-2.552490711212158, -3.9989583492279053, -4.9111480712890625, -5.651236534118652, -4.980459213256836, -4.266768455505371];[1.525174617767334, 0.8195802569389343, 0.3791612386703491, 0.24407970905303955, 0.15361884236335754];298.6646363735199
500;[4.289403438568115, 3.689573287963867, 3.509814977645874, 3.5358967781066895, 3.4993903636932373, 3.217419385910034];[0.21325765550136566, 0.26713091135025024, 0.3505883812904358, 0.42633578181266785, 0.3756522238254547, 0.31539544463157654];[-3.0696234703063965, -4.5446672439575195, -5.59793758392334, -6.123415946960449, -5.985168933868408, -5.720217704772949];[1.525174617767334, 0.8352380990982056, 0.38149046897888184, 0.23929375410079956, 0.15521369874477386];299.9709370136261
550;[3.5074756145477295, 3.3995039463043213, 2.6898462772369385, 2.089104413986206, 1.9864023923873901, 1.902371883392334];[0.2489609271287918, 0.602039635181427, 0.5354775786399841, 0.3175097107887268, 0.2869863510131836, 0.2889142632484436];[-2.563462018966675, -4.296530723571777, -5.1135687828063965, -4.035684585571289, -3.981369733810425, -4.210795879364014];[1.3570165634155273, 0.8671706914901733, 0.41817060112953186, 0.25793302059173584, 0.1558302491903305];282.54015612602234
550;[4.351565837860107, 4.01731014251709, 3.6401312351226807, 3.3664278984069824, 3.3155808448791504, 3.1363813877105713];[0.20682527124881744, 0.328339546918869, 0.3542248606681824, 0.32016465067863464, 0.3144398629665375, 0.32602763175964355];[-3.1306111812591553, -5.524561882019043, -6.924049377441406, -6.825393199920654, -7.139957904815674, -7.334575653076172];[1.3570165634155273, 0.8520128726959229, 0.4008786380290985, 0.26696842908859253, 0.15379349887371063];296.32640290260315
600;[3.617435932159424, 3.0474812984466553, 1.7994017601013184, 1.746392011642456, 1.6753171682357788, 1.6273635625839233];[0.2547748386859894, 0.34285253286361694, 0.08684497326612473, 0.0859391912817955, 0.09126745164394379, 0.10738206654787064];[-2.543565273284912, -3.0652194023132324, -2.300060749053955, -2.495838165283203, -2.5493037700653076, -2.7110610008239746];[1.4240550994873047, 0.7851889729499817, 0.3994304835796356, 0.27057844400405884, 0.15635134279727936];305.4837610721588
