Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1550;[3.435685157775879, 2.9320900440216064, 3.021170139312744, 3.205876350402832, 2.987337827682495, 2.6877992153167725];[0.42411941289901733, 0.5002021193504333, 0.6909993886947632, 0.8473378419876099, 0.8042629957199097, 0.742771327495575];[-2.1512887477874756, -2.41805100440979, -3.2747092247009277, -4.4154510498046875, -4.076284885406494, -3.81815242767334];[];365.27440190315247
1600;[3.5344862937927246, 3.6350326538085938, 1.699834942817688, 1.603421688079834, 1.6308774948120117, 1.4364838600158691];[0.437140554189682, 0.49682867527008057, 0.17146684229373932, 0.21770182251930237, 0.18890875577926636, 0.19250616431236267];[-2.198368787765503, -2.315415859222412, -1.449729084968567, -1.6602592468261719, -1.6638555526733398, -1.5669128894805908];[];335.9690763950348
1650;[3.3729896545410156, 2.3274118900299072, 2.0051779747009277, 2.0707168579101562, 2.000032424926758, 1.9933041334152222];[0.4261898100376129, 0.40917453169822693, 0.38845258951187134, 0.40158307552337646, 0.38550853729248047, 0.41874536871910095];[-2.128889560699463, -2.3431503772735596, -2.636244058609009, -2.9438228607177734, -2.885193347930908, -2.9513986110687256];[];361.25178050994873
1700;[3.3907694816589355, 2.4727859497070312, 2.5268094539642334, 2.4939630031585693, 2.4332988262176514, 2.2439565658569336];[0.41682669520378113, 0.36445939540863037, 0.5859929919242859, 0.5817025899887085, 0.552360475063324, 0.5539125800132751];[-2.115798234939575, -2.1322824954986572, -4.653902530670166, -4.971696376800537, -4.828553199768066, -4.764247417449951];[];366.9561777114868
1750;[3.4865918159484863, 3.0100791454315186, 2.5133144855499268, 2.1527276039123535, 1.9521664381027222, 1.9657621383666992];[0.43417859077453613, 0.6139699816703796, 0.5418927073478699, 0.4214133322238922, 0.29244565963745117, 0.27644383907318115];[-2.1764469146728516, -2.7598464488983154, -3.585467576980591, -3.1820836067199707, -2.8906469345092773, -3.0325686931610107];[];375.3497350215912
1800;[3.542616844177246, 4.141442775726318, 3.87467098236084, 2.426755428314209, 1.4348055124282837, 1.5269463062286377];[0.43504461646080017, 0.83537358045578, 0.8430107831954956, 0.4730304479598999, 0.10835109651088715, 0.13112427294254303];[-2.2129921913146973, -4.437563896179199, -4.454937934875488, -2.3368186950683594, -1.3100563287734985, -1.5011426210403442];[];339.675710439682
1850;[3.523024320602417, 2.473393440246582, 1.9930130243301392, 1.875196933746338, 1.7744379043579102, 1.7450981140136719];[0.43340134620666504, 0.36252132058143616, 0.29683932662010193, 0.2643411457538605, 0.2862488031387329, 0.2646593749523163];[-2.2051966190338135, -1.9688929319381714, -1.9815422296524048, -2.033493995666504, -2.2211110591888428, -2.135265827178955];[];324.2303719520569
1900;[3.5153372287750244, 3.4370956420898438, 3.397411584854126, 2.340101480484009, 1.5354148149490356, 1.2234874963760376];[0.4438469111919403, 0.4122512936592102, 0.46853870153427124, 0.2771419584751129, 0.14757487177848816, 0.03280648961663246];[-2.202637195587158, -2.16007399559021, -2.249835968017578, -1.728210210800171, -1.418979525566101, -1.07966947555542];[];456.6547794342041
1950;[3.449302911758423, 2.1642794609069824, 2.302912950515747, 2.3979618549346924, 2.3995466232299805, 2.065095901489258];[0.4420658349990845, 0.28518128395080566, 0.42041096091270447, 0.4645873010158539, 0.50332111120224, 0.42113903164863586];[-2.188352108001709, -1.95858633518219, -3.1952013969421387, -3.723112106323242, -4.084346294403076, -3.4797520637512207];[];332.8494827747345
2000;[3.5128579139709473, 3.778062105178833, 1.957870602607727, 1.677117943763733, 1.94217050075531, 1.791574478149414];[0.43277543783187866, 0.6930862665176392, 0.19884034991264343, 0.22624251246452332, 0.33099862933158875, 0.3157806098461151];[-2.1851656436920166, -3.0414233207702637, -1.605711817741394, -1.7071559429168701, -2.1898813247680664, -2.134101629257202];[];331.8957860469818
