Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1200;[3.437978982925415, 2.6049442291259766, 2.628298044204712, 2.4092466831207275, 2.2271065711975098, 2.342369556427002];[0.4222293496131897, 0.32419872283935547, 0.34090662002563477, 0.317202091217041, 0.30684030055999756, 0.3238115906715393];[-2.1453921794891357, -1.9291325807571411, -2.117598056793213, -2.0284907817840576, -2.084204912185669, -2.206249237060547];[1.9029061794281006, 1.1078795194625854, 0.7238559126853943, 0.6083688735961914, 0.5219427347183228];393.3916804790497
1250;[3.4220948219299316, 2.7188491821289062, 2.493661403656006, 2.4386959075927734, 2.5207393169403076, 2.2065961360931396];[0.4305312931537628, 0.30879995226860046, 0.2760826349258423, 0.2905171513557434, 0.3025287389755249, 0.2597222328186035];[-2.1536736488342285, -1.9002670049667358, -1.8339296579360962, -1.9277057647705078, -1.9970331192016602, -1.8005268573760986];[2.0503711700439453, 1.2816253900527954, 0.8331090807914734, 0.9791647791862488, 0.45225396752357483];395.18240785598755
1300;[3.4729998111724854, 2.6116256713867188, 2.5094821453094482, 2.6231160163879395, 2.1657042503356934, 2.1630184650421143];[0.4191039800643921, 0.29352062940597534, 0.30573415756225586, 0.3352642357349396, 0.32463082671165466, 0.34323766827583313];[-2.148639678955078, -1.8569382429122925, -1.973081111907959, -2.0925261974334717, -1.9451853036880493, -1.9906092882156372];[2.3675012588500977, 1.7573827505111694, 1.0023784637451172, 0.7741378545761108, 0.49780797958374023];391.44994592666626
1350;[3.4616544246673584, 2.4621598720550537, 2.6495614051818848, 2.508845329284668, 2.2354421615600586, 2.339240789413452];[0.43835362792015076, 0.2948177456855774, 0.33157211542129517, 0.3214052617549896, 0.28441745042800903, 0.3208417296409607];[-2.1895406246185303, -1.803945541381836, -2.027998924255371, -2.0069494247436523, -1.885185956954956, -2.085907459259033];[2.0124943256378174, 1.7418477535247803, 0.997123658657074, 0.6334223747253418, 0.5362647771835327];416.4870505332947
1400;[3.5098540782928467, 2.791591167449951, 3.101860284805298, 3.2132420539855957, 3.4356324672698975, 3.3659610748291016];[0.44667667150497437, 0.35377687215805054, 0.6397337317466736, 0.7519975304603577, 0.8540129065513611, 0.8329107761383057];[-2.196889638900757, -1.9942761659622192, -2.7543106079101562, -3.1734187602996826, -3.7172746658325195, -3.697157382965088];[1.8583929538726807, 1.5571203231811523, 0.7394536733627319, 0.7924762964248657, 1.1204954385757446];393.5707757472992
1450;[3.398092031478882, 2.5340700149536133, 2.8125014305114746, 2.331042528152466, 2.3724613189697266, 2.2269530296325684];[0.4274410307407379, 0.3032512366771698, 0.3692718744277954, 0.30305278301239014, 0.31799012422561646, 0.3435397148132324];[-2.136824607849121, -1.8320364952087402, -2.1841633319854736, -1.9274946451187134, -1.9722942113876343, -2.001249313354492];[2.1872189044952393, 1.4605956077575684, 1.079925537109375, 0.8116084337234497, 0.6918407082557678];401.0411651134491
1500;[3.3999791145324707, 2.4603564739227295, 2.631615161895752, 2.287510395050049, 2.339010238647461, 2.314817428588867];[0.42848700284957886, 0.28432217240333557, 0.3513561189174652, 0.2722887396812439, 0.2570858895778656, 0.2649500370025635];[-2.1453912258148193, -1.782658338546753, -2.1146037578582764, -1.8075186014175415, -1.801882028579712, -1.8883191347122192];[1.7884621620178223, 1.1573249101638794, 0.9929616451263428, 0.6294034719467163, 0.6577979326248169];400.0903739929199
1550;[3.435685157775879, 2.7981772422790527, 2.470991849899292, 2.5026144981384277, 2.274050235748291, 2.261653423309326];[0.42411941289901733, 0.35044926404953003, 0.3077552020549774, 0.2997678816318512, 0.25586190819740295, 0.2749501168727875];[-2.1512887477874756, -1.9837921857833862, -1.8841315507888794, -1.9185590744018555, -1.762425422668457, -1.8051857948303223];[2.0693423748016357, 1.3407799005508423, 0.949305534362793, 0.8821386694908142, 0.6599211096763611];397.76778268814087
1600;[3.5344862937927246, 2.576894998550415, 2.2785940170288086, 2.3546738624572754, 2.420975685119629, 2.275413751602173];[0.437140554189682, 0.3001595139503479, 0.25760236382484436, 0.312001496553421, 0.38314494490623474, 0.4485538601875305];[-2.198368787765503, -1.825735092163086, -1.6996642351150513, -1.8564900159835815, -2.055434465408325, -2.2217698097229004];[1.7383140325546265, 1.0964055061340332, 0.8617179989814758, 0.7813879251480103, 0.7294338345527649];396.9590287208557
1650;[3.3729896545410156, 2.650787830352783, 2.4652278423309326, 2.245374917984009, 2.2534146308898926, 2.230278253555298];[0.4261898100376129, 0.28700244426727295, 0.2772383391857147, 0.2708551287651062, 0.26215556263923645, 0.26974934339523315];[-2.128889560699463, -1.8376994132995605, -1.7951128482818604, -1.7294247150421143, -1.7613203525543213, -1.773527979850769];[1.549014687538147, 1.097266674041748, 1.0454317331314087, 0.9894272089004517, 0.7882403135299683];417.1927614212036
