Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
4300;[3.7865755558013916, 3.0217862129211426, 2.8186991214752197, 2.896542549133301, 2.954172134399414, 2.810176372528076];[0.2860933542251587, 0.17237207293510437, 0.1847669631242752, 0.20672501623630524, 0.25109198689460754, 0.26337748765945435];[-2.351731061935425, -2.2355334758758545, -2.3043713569641113, -2.440842390060425, -2.6063754558563232, -2.6358001232147217];[1.4293386936187744, 0.9382349848747253, 0.9022291898727417, 0.8572523593902588, 0.8513284921646118];316.66342782974243
4350;[3.569746494293213, 2.700026512145996, 2.64420747756958, 2.398050308227539, 2.399725914001465, 2.4711334705352783];[0.31925487518310547, 0.21910236775875092, 0.26077067852020264, 0.2529856860637665, 0.26962026953697205, 0.2827908396720886];[-2.3597261905670166, -2.0932929515838623, -2.358333110809326, -2.3816516399383545, -2.4812052249908447, -2.5960564613342285];[1.4041314125061035, 1.0687912702560425, 0.9021104574203491, 0.8465606570243835, 0.8327851295471191];321.1761474609375
4350;[3.8680508136749268, 2.9743423461914062, 3.2004542350769043, 3.137927293777466, 3.3633885383605957, 3.72578501701355];[0.2734609544277191, 0.16039854288101196, 0.25617510080337524, 0.37304747104644775, 0.4948485493659973, 0.608362078666687];[-2.4004716873168945, -2.1345221996307373, -2.4866549968719482, -2.8570897579193115, -3.57065486907959, -4.45304012298584];[1.4041314125061035, 1.0555551052093506, 0.9727270603179932, 0.92673659324646, 0.9168198108673096];314.04138946533203
4400;[3.4525392055511475, 2.9681246280670166, 2.7192611694335938, 2.9048447608947754, 2.9893877506256104, 3.228102922439575];[0.3177182376384735, 0.26326465606689453, 0.2947612404823303, 0.4166887402534485, 0.5270030498504639, 0.6448968648910522];[-2.304236650466919, -2.260427474975586, -2.4930484294891357, -2.995976209640503, -3.7274153232574463, -4.565246105194092];[1.4521327018737793, 1.019748330116272, 0.926198422908783, 0.926295816898346, 0.9440214037895203];321.35247445106506
4400;[3.7080302238464355, 3.276979446411133, 3.0358479022979736, 3.2144336700439453, 3.291541576385498, 3.6207828521728516];[0.2818466126918793, 0.1838386058807373, 0.23226682841777802, 0.3409753441810608, 0.46606966853141785, 0.6098827719688416];[-2.3251590728759766, -2.3543810844421387, -2.469041109085083, -2.859647274017334, -3.3900065422058105, -4.319368362426758];[1.4521327018737793, 1.014892339706421, 0.9587323069572449, 0.9492582082748413, 0.9527859091758728];324.1061842441559
4450;[3.5284180641174316, 2.9434258937835693, 3.0350229740142822, 3.0850160121917725, 3.120490550994873, 3.2440388202667236];[0.31731343269348145, 0.2281954139471054, 0.3380783200263977, 0.4281998872756958, 0.501076877117157, 0.5807687044143677];[-2.3430726528167725, -2.0998330116271973, -2.5556390285491943, -3.065056085586548, -3.45670485496521, -4.022933006286621];[1.5305474996566772, 1.2137054204940796, 0.9907026290893555, 0.9571730494499207, 0.917529284954071];316.3216173648834
4450;[3.813420295715332, 3.197068214416504, 3.3326525688171387, 3.419375419616699, 3.4921185970306396, 3.6555817127227783];[0.2757923901081085, 0.16134709119796753, 0.2817484140396118, 0.43086645007133484, 0.5115128755569458, 0.6056995987892151];[-2.373852014541626, -2.1251866817474365, -2.403160810470581, -3.11918044090271, -3.626404047012329, -4.297578811645508];[1.5305474996566772, 1.2103689908981323, 1.0481780767440796, 0.9520440697669983, 0.9098868370056152];320.6659572124481
4500;[3.500138282775879, 2.6297733783721924, 2.590331792831421, 2.777794122695923, 2.7434229850769043, 2.90364146232605];[0.31618010997772217, 0.25693225860595703, 0.3045903444290161, 0.3940695524215698, 0.42840221524238586, 0.5160686373710632];[-2.331855058670044, -2.262317180633545, -2.5270907878875732, -2.9739365577697754, -3.222543239593506, -3.714615821838379];[1.4830230474472046, 0.949345588684082, 0.8622748255729675, 0.8237531185150146, 0.8203161954879761];321.13752794265747
4500;[3.786454200744629, 2.9082555770874023, 2.878267526626587, 3.120920419692993, 3.1068949699401855, 3.2624425888061523];[0.28175580501556396, 0.20348802208900452, 0.2648070752620697, 0.36642786860466003, 0.4184929132461548, 0.5156611204147339];[-2.3436150550842285, -2.2088499069213867, -2.5159265995025635, -2.971012830734253, -3.290825605392456, -3.776646375656128];[1.4830230474472046, 0.96413254737854, 0.8713808655738831, 0.8340567350387573, 0.8574345707893372];324.00100111961365
4550;[3.5541250705718994, 2.9391825199127197, 2.921844005584717, 2.860727071762085, 2.6676881313323975, 2.5865232944488525];[0.3079734742641449, 0.29811418056488037, 0.2968237102031708, 0.2936159074306488, 0.26779821515083313, 0.28557172417640686];[-2.3404881954193115, -2.327599287033081, -2.4321656227111816, -2.467552900314331, -2.3595187664031982, -2.482515335083008];[1.4108039140701294, 1.1036046743392944, 0.9488418698310852, 0.9246907234191895, 0.8508768677711487];323.1145279407501
4550;[3.8684611320495605, 3.2221555709838867, 3.331387996673584, 3.283405303955078, 3.039675235748291, 2.8650364875793457];[0.2613717317581177, 0.26983946561813354, 0.2725757956504822, 0.25802117586135864, 0.22088776528835297, 0.24009963870048523];[-2.381274461746216, -2.3966524600982666, -2.544114351272583, -2.5633902549743652, -2.4743547439575195, -2.5626673698425293];[1.4108039140701294, 1.0786428451538086, 1.0247606039047241, 0.944823145866394, 0.8658127188682556];321.8847122192383
4600;[3.388485908508301, 2.867722511291504, 2.631115198135376, 2.5378408432006836, 2.5943496227264404, 2.6979503631591797];[0.31729334592819214, 0.25990915298461914, 0.2710680663585663, 0.25393494963645935, 0.26426374912261963, 0.29258638620376587];[-2.312394618988037, -2.142833948135376, -2.15352463722229, -2.1390886306762695, -2.191296100616455, -2.323671340942383];[1.4707304239273071, 1.1894080638885498, 0.9671784043312073, 0.9199133515357971, 0.9682123064994812];323.27285623550415
4600;[3.6317100524902344, 3.0933258533477783, 2.8210058212280273, 2.7562646865844727, 2.836649179458618, 2.979539155960083];[0.28495585918426514, 0.16208820044994354, 0.16887539625167847, 0.1578184962272644, 0.1691918969154358, 0.1954532414674759];[-2.3233842849731445, -2.1762332916259766, -2.200922966003418, -2.2263169288635254, -2.286242961883545, -2.514544725418091];[1.4707304239273071, 1.1478865146636963, 0.9403713941574097, 0.9085658192634583, 0.9574035406112671];323.79051542282104
4650;[3.4914193153381348, 2.7209229469299316, 2.850586414337158, 2.915132522583008, 3.177302837371826, 3.431931495666504];[0.3150293827056885, 0.23573316633701324, 0.3346085250377655, 0.4238482713699341, 0.5323158502578735, 0.6403700113296509];[-2.3236377239227295, -2.171574592590332, -2.599123001098633, -3.1319496631622314, -3.725482702255249, -4.500547885894775];[1.4355543851852417, 0.9968516826629639, 0.9053482413291931, 0.8868724703788757, 0.8579548597335815];318.01972341537476
4650;[3.7661333084106445, 3.01416277885437, 3.1911604404449463, 3.2779436111450195, 3.6074719429016113, 3.898869037628174];[0.276370644569397, 0.18364150822162628, 0.3031552731990814, 0.41268250346183777, 0.5230696797370911, 0.6352036595344543];[-2.3409042358398438, -2.1926205158233643, -2.586308002471924, -3.133220672607422, -3.80808162689209, -4.7198805809021];[1.4355543851852417, 1.0184723138809204, 0.9187836050987244, 0.9018533229827881, 0.8720037937164307];316.7012240886688
