Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1450;[3.5402982234954834, 3.4930803775787354, 3.5884592533111572, 3.3823740482330322, 3.4122583866119385, 3.2664847373962402];[0.25257691740989685, 0.2583996057510376, 0.2608838677406311, 0.2484574317932129, 0.23232333362102509, 0.21826137602329254];[-2.541140556335449, -2.5786123275756836, -2.585249423980713, -2.5406432151794434, -2.469508647918701, -2.431781053543091];[0.05915587767958641, 0.053308021277189255, 0.06242530792951584, 0.05290934443473816, 0.05060083046555519];433.49459767341614
1450;[4.4011030197143555, 4.343857765197754, 4.580573081970215, 4.217272758483887, 4.427064418792725, 4.282715320587158];[0.19939535856246948, 0.2122398018836975, 0.19808685779571533, 0.18858423829078674, 0.15638422966003418, 0.13116219639778137];[-3.1752822399139404, -3.1808416843414307, -3.2998573780059814, -3.2246251106262207, -3.2606232166290283, -3.2822673320770264];[0.05915587767958641, 0.05331071838736534, 0.06669285893440247, 0.05464482679963112, 0.05350058898329735];431.41795086860657
1500;[3.5438339710235596, 3.4738354682922363, 3.5260214805603027, 3.538076162338257, 3.4559922218322754, 3.370638608932495];[0.25220444798469543, 0.24650384485721588, 0.24168820679187775, 0.24309130012989044, 0.22263921797275543, 0.23048201203346252];[-2.569445848464966, -2.5352518558502197, -2.501809597015381, -2.514261484146118, -2.469553232192993, -2.508833408355713];[0.05965080484747887, 0.05956835299730301, 0.05255379155278206, 0.052605368196964264, 0.04735630005598068];433.05991196632385
1500;[4.41405725479126, 4.329020023345947, 4.465224742889404, 4.4344377517700195, 4.436254978179932, 4.250045299530029];[0.2037876546382904, 0.20031610131263733, 0.1855308711528778, 0.18525750935077667, 0.1551833599805832, 0.1618889570236206];[-3.1789028644561768, -3.127176523208618, -3.173342227935791, -3.129291296005249, -3.1095566749572754, -3.100980758666992];[0.05965080484747887, 0.05966256186366081, 0.052698999643325806, 0.05911414325237274, 0.04588627815246582];436.40465450286865
1550;[3.578303575515747, 3.626383066177368, 3.5717384815216064, 3.5094170570373535, 3.5572690963745117, 3.558584451675415];[0.25237199664115906, 0.25572362542152405, 0.24775609374046326, 0.23610441386699677, 0.24965299665927887, 0.27731144428253174];[-2.563507318496704, -2.5591516494750977, -2.5434346199035645, -2.4776768684387207, -2.5518836975097656, -2.691709518432617];[0.05985133722424507, 0.05857172980904579, 0.058480195701122284, 0.05196478217840195, 0.04617387428879738];437.4128258228302
1550;[4.497660160064697, 4.547123432159424, 4.463497161865234, 4.413854598999023, 4.510751724243164, 4.3977556228637695];[0.20278304815292358, 0.19449107348918915, 0.195430189371109, 0.17641912400722504, 0.18104295432567596, 0.19678129255771637];[-3.2107324600219727, -3.155974864959717, -3.1031551361083984, -3.107057571411133, -3.166857957839966, -3.2676961421966553];[0.05985133722424507, 0.0585966520011425, 0.05858292058110237, 0.056940820068120956, 0.04907461255788803];229822.02774119377
1600;[3.6749260425567627, 3.628368616104126, 3.519883155822754, 3.3514838218688965, 3.3051133155822754, 3.242905855178833];[0.2660389244556427, 0.2663727104663849, 0.2516627013683319, 0.22262679040431976, 0.2116066813468933, 0.18771713972091675];[-2.6191234588623047, -2.6116716861724854, -2.568121910095215, -2.4877803325653076, -2.460568428039551, -2.3747124671936035];[0.06511618942022324, 0.06405411660671234, 0.05395910143852234, 0.049444932490587234, 0.042445894330739975];435.1676959991455
1600;[4.629818916320801, 4.4958672523498535, 4.387294769287109, 4.202988624572754, 4.16155481338501, 4.1860480308532715];[0.209043487906456, 0.21130511164665222, 0.18831416964530945, 0.17380215227603912, 0.15699593722820282, 0.11921221017837524];[-3.254244089126587, -3.1467413902282715, -3.1263880729675293, -2.9877519607543945, -2.9750988483428955, -2.946777105331421];[0.06511618942022324, 0.06447452306747437, 0.048376210033893585, 0.05949382483959198, 0.045818764716386795];433.1467843055725
1650;[3.514031171798706, 3.811889410018921, 3.813286781311035, 3.8225340843200684, 3.5940775871276855, 3.3977880477905273];[0.24914565682411194, 0.2775975465774536, 0.2682616114616394, 0.27198314666748047, 0.24786972999572754, 0.23501887917518616];[-2.547884702682495, -2.653524398803711, -2.601508855819702, -2.634228229522705, -2.6100337505340576, -2.5733418464660645];[0.05547994747757912, 0.05537748709321022, 0.057884782552719116, 0.056295402348041534, 0.04462876170873642];430.28097438812256
1650;[4.363096237182617, 4.7795257568359375, 4.790143966674805, 4.748840808868408, 4.482780933380127, 4.301646709442139];[0.2015141248703003, 0.2162850946187973, 0.19681614637374878, 0.19336073100566864, 0.17429745197296143, 0.15443971753120422];[-3.160426139831543, -3.330181121826172, -3.2427926063537598, -3.2035436630249023, -3.069039821624756, -3.0399434566497803];[0.05547994747757912, 0.05314783379435539, 0.05870949476957321, 0.05052288994193077, 0.04561194032430649];429.5874433517456
1700;[3.5350751876831055, 3.495673418045044, 3.6671552658081055, 3.5186893939971924, 3.601905345916748, 3.3758130073547363];[0.24358528852462769, 0.25456324219703674, 0.26630154252052307, 0.2558988034725189, 0.2699900269508362, 0.25891926884651184];[-2.5522022247314453, -2.5676443576812744, -2.59549617767334, -2.601534128189087, -2.654149055480957, -2.652602195739746];[0.052991077303886414, 0.05682814121246338, 0.05409467965364456, 0.05267825722694397, 0.06084849685430527];429.61072278022766
1700;[4.444063663482666, 4.3260087966918945, 4.529341697692871, 4.431186199188232, 4.586590766906738, 4.257709980010986];[0.20169690251350403, 0.19990378618240356, 0.19766077399253845, 0.19128242135047913, 0.18170413374900818, 0.1613168865442276];[-3.136622428894043, -3.1155667304992676, -3.1692686080932617, -3.1825380325317383, -3.2227368354797363, -3.166595220565796];[0.052991077303886414, 0.05718313530087471, 0.06187152490019798, 0.049317143857479095, 0.06466162949800491];428.57908058166504
1750;[3.6268913745880127, 3.587002754211426, 3.5572707653045654, 3.4916133880615234, 3.787684917449951, 3.615687370300293];[0.2613126337528229, 0.2831798195838928, 0.2903600335121155, 0.31554749608039856, 0.39049792289733887, 0.3676735460758209];[-2.6004369258880615, -2.7447235584259033, -2.7680554389953613, -2.965989828109741, -3.375749349594116, -3.3055098056793213];[0.057913605123758316, 0.0468946173787117, 0.04473703354597092, 0.037067919969558716, 0.03742428496479988];429.8602180480957
1750;[4.570635795593262, 4.49201774597168, 4.449787616729736, 4.363545894622803, 4.600097179412842, 4.457869052886963];[0.2091721147298813, 0.2324705570936203, 0.23314224183559418, 0.24422882497310638, 0.2987842857837677, 0.27950620651245117];[-3.2433409690856934, -3.3189070224761963, -3.343925714492798, -3.500333786010742, -3.7579307556152344, -3.6307504177093506];[0.057913605123758316, 0.04741007089614868, 0.04736713320016861, 0.04116841405630112, 0.04206537827849388];432.9512531757355
1800;[3.681302070617676, 3.621762752532959, 3.5581552982330322, 3.4490389823913574, 3.5437111854553223, 3.5472588539123535];[0.2662461996078491, 0.2644122838973999, 0.243013396859169, 0.2497766613960266, 0.26253342628479004, 0.28343021869659424];[-2.5967931747436523, -2.5783286094665527, -2.5061028003692627, -2.5566599369049072, -2.6184725761413574, -2.721860408782959];[0.06479021906852722, 0.05872625857591629, 0.05515307933092117, 0.05107927694916725, 0.04351772740483284];431.8271098136902
1800;[4.664119720458984, 4.516172409057617, 4.483170032501221, 4.273505687713623, 4.356412410736084, 4.254247188568115];[0.20342330634593964, 0.19831311702728271, 0.15182049572467804, 0.1544564813375473, 0.1519778072834015, 0.15675219893455505];[-3.3032634258270264, -3.19773006439209, -3.0764036178588867, -3.1072256565093994, -3.103426694869995, -3.0688388347625732];[0.06479021906852722, 0.06096215546131134, 0.05647006630897522, 0.052919577807188034, 0.05396125465631485];433.8995804786682
1850;[3.662456750869751, 3.5420825481414795, 3.4694817066192627, 3.408337116241455, 3.2172579765319824, 3.282586097717285];[0.2643778324127197, 0.26574113965034485, 0.23516406118869781, 0.2248910814523697, 0.22620734572410583, 0.22640050947666168];[-2.6045451164245605, -2.6029398441314697, -2.481600284576416, -2.455674409866333, -2.4824626445770264, -2.4856903553009033];[0.06715106219053268, 0.05739317834377289, 0.07119432091712952, 0.049839574843645096, 0.04412774741649628];432.2459592819214
1850;[4.6438703536987305, 4.377846717834473, 4.291232109069824, 4.306381702423096, 4.106851100921631, 4.078392028808594];[0.2037002295255661, 0.21688395738601685, 0.1850234717130661, 0.16353707015514374, 0.14708153903484344, 0.13764676451683044];[-3.3178138732910156, -3.1533496379852295, -3.0249359607696533, -3.1027822494506836, -3.1975460052490234, -3.108525037765503];[0.06715106219053268, 0.06104406341910362, 0.07048345357179642, 0.0504155158996582, 0.04948323965072632];434.69337797164917
1900;[3.6580874919891357, 3.7977118492126465, 3.5714921951293945, 3.5149500370025635, 3.365734100341797, 3.358841896057129];[0.27029120922088623, 0.28342920541763306, 0.2721674144268036, 0.25966647267341614, 0.2645265460014343, 0.2640102505683899];[-2.6112778186798096, -2.6760189533233643, -2.6280007362365723, -2.5935049057006836, -2.6656720638275146, -2.671769380569458];[0.05590052157640457, 0.06072629243135452, 0.05644295737147331, 0.05303303897380829, 0.04612904414534569];436.3388729095459
1900;[4.598054885864258, 4.802396297454834, 4.509399890899658, 4.562842845916748, 4.2741265296936035, 4.246956825256348];[0.21076777577400208, 0.2283027470111847, 0.21905489265918732, 0.20175424218177795, 0.21532611548900604, 0.21322259306907654];[-3.281412363052368, -3.422534704208374, -3.3312814235687256, -3.4722485542297363, -3.3300952911376953, -3.3115572929382324];[0.05590052157640457, 0.06070919707417488, 0.056508198380470276, 0.05167275294661522, 0.046369824558496475];430.5248019695282
1950;[3.5931787490844727, 3.233936071395874, 3.304241418838501, 3.334808588027954, 3.349989652633667, 3.3304765224456787];[0.26527151465415955, 0.2080475389957428, 0.20287270843982697, 0.19524329900741577, 0.20003090798854828, 0.21105192601680756];[-2.6334261894226074, -2.4311110973358154, -2.3812286853790283, -2.362086534500122, -2.407219648361206, -2.480278968811035];[0.06867172569036484, 0.053195517510175705, 0.05953256040811539, 0.05434282124042511, 0.0461273193359375];437.77725410461426
1950;[4.485859394073486, 4.107186794281006, 4.203968048095703, 4.196048736572266, 4.198278903961182, 4.110912322998047];[0.21618449687957764, 0.1638175994157791, 0.1392616480588913, 0.12698538601398468, 0.12754498422145844, 0.13407626748085022];[-3.201754093170166, -3.0400044918060303, -3.019648790359497, -2.9448304176330566, -3.033149242401123, -3.002626419067383];[0.06867172569036484, 0.05317806079983711, 0.05171234533190727, 0.054489798843860626, 0.04405704885721207];431.33564281463623
2000;[3.6531195640563965, 3.4633476734161377, 3.3523306846618652, 3.220410108566284, 3.291649341583252, 3.3167262077331543];[0.2606130540370941, 0.23451772332191467, 0.23184692859649658, 0.20900742709636688, 0.2071434110403061, 0.24083641171455383];[-2.5878100395202637, -2.530622959136963, -2.511059522628784, -2.491929292678833, -2.488696336746216, -2.6408443450927734];[0.06393750011920929, 0.0564647912979126, 0.048448458313941956, 0.0427701435983181, 0.045003484934568405];436.8474998474121
2000;[4.6075921058654785, 4.370870590209961, 4.201286315917969, 4.025964260101318, 4.0928192138671875, 3.8682680130004883];[0.20711781084537506, 0.1705220490694046, 0.1532796025276184, 0.12812086939811707, 0.10459763556718826, 0.11314192414283752];[-3.2195446491241455, -3.1242690086364746, -3.0639846324920654, -2.9305055141448975, -2.918123960494995, -2.786226272583008];[0.06393750011920929, 0.05570339411497116, 0.04948627948760986, 0.04264436289668083, 0.04741153120994568];435.4335458278656
2050;[3.612387180328369, 3.686173439025879, 3.7209115028381348, 3.299872875213623, 3.6687772274017334, 3.4376659393310547];[0.26149284839630127, 0.2693716287612915, 0.289217472076416, 0.23990945518016815, 0.29213961958885193, 0.2609272599220276];[-2.5646402835845947, -2.6426210403442383, -2.7019598484039307, -2.5925920009613037, -2.731135845184326, -2.665090799331665];[0.05448251962661743, 0.05834058299660683, 0.05395890027284622, 0.0453142374753952, 0.048896145075559616];432.2942876815796
2050;[4.5103302001953125, 4.636049747467041, 4.656811714172363, 4.068898677825928, 4.569689750671387, 4.314151287078857];[0.20371133089065552, 0.21296612918376923, 0.21600842475891113, 0.18862076103687286, 0.20378588140010834, 0.17370229959487915];[-3.2491159439086914, -3.294886827468872, -3.3545820713043213, -2.9979920387268066, -3.259094715118408, -3.129483938217163];[0.05448251962661743, 0.05669630691409111, 0.055320244282484055, 0.047280795872211456, 0.047510165721178055];476.7452552318573
2100;[3.599548101425171, 3.5898125171661377, 3.8190996646881104, 4.112376689910889, 4.076380729675293, 4.27792501449585];[0.25677576661109924, 0.2683892846107483, 0.325202614068985, 0.41242682933807373, 0.40849199891090393, 0.46192628145217896];[-2.5908877849578857, -2.665100336074829, -2.8689653873443604, -3.335706949234009, -3.3622548580169678, -3.6385326385498047];[0.0574621707201004, 0.05147470161318779, 0.04764573648571968, 0.044759783893823624, 0.03691666200757027];452.94726729393005
2100;[4.491759777069092, 4.400278091430664, 4.655937671661377, 4.751856803894043, 4.7762298583984375, 4.8958892822265625];[0.20470908284187317, 0.22696809470653534, 0.24934762716293335, 0.33022770285606384, 0.29901137948036194, 0.31687402725219727];[-3.2196011543273926, -3.164966106414795, -3.537076473236084, -3.7380738258361816, -3.7493820190429688, -3.966625213623047];[0.0574621707201004, 0.0510079488158226, 0.04723656177520752, 0.047862522304058075, 0.03802432864904404];580.4331455230713
2150;[3.6637442111968994, 3.5981006622314453, 3.7746517658233643, 3.8333070278167725, 3.9437291622161865, 4.001401901245117];[0.26037028431892395, 0.25902581214904785, 0.28023234009742737, 0.32668545842170715, 0.3856039047241211, 0.4046783447265625];[-2.593810558319092, -2.620133638381958, -2.6786110401153564, -2.9154810905456543, -3.2002363204956055, -3.234705924987793];[0.05960904061794281, 0.060303185135126114, 0.05400928854942322, 0.046125609427690506, 0.05052677541971207];479.46093344688416
2150;[4.654428482055664, 4.475891590118408, 4.631523609161377, 4.659519195556641, 4.655648231506348, 4.622704029083252];[0.2018919289112091, 0.2174650877714157, 0.22325880825519562, 0.23362785577774048, 0.2625940144062042, 0.2514488995075226];[-3.294337511062622, -3.188218832015991, -3.2555131912231445, -3.411684274673462, -3.4996509552001953, -3.45967960357666];[0.05960904061794281, 0.060032524168491364, 0.05549151822924614, 0.0485520176589489, 0.054342422634363174];456.49257946014404
