Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
300;[3.531836748123169, 3.410968065261841, 3.279642343521118, 3.142174482345581, 3.3596479892730713, 3.347599744796753];[0.32167282700538635, 0.4660477936267853, 0.45310860872268677, 0.4191395938396454, 0.4866645336151123, 0.5554367899894714];[-2.3390114307403564, -3.0283377170562744, -2.943986654281616, -2.8081181049346924, -3.1499686241149902, -3.5308120250701904];[];278.1385610103607
300;[3.8254170417785645, 3.7746806144714355, 3.6479146480560303, 3.493264675140381, 3.7389581203460693, 3.684715509414673];[0.2792637348175049, 0.4731602668762207, 0.46649500727653503, 0.43772709369659424, 0.48557037115097046, 0.5607073903083801];[-2.3687820434570312, -3.2277143001556396, -3.1891257762908936, -3.0405783653259277, -3.4250102043151855, -3.7610576152801514];[];286.08287739753723
350;[3.4902820587158203, 3.686399459838867, 3.725205421447754, 3.694509744644165, 3.7926502227783203, 4.046910285949707];[0.3032425343990326, 0.41127118468284607, 0.4261438250541687, 0.4387953281402588, 0.46941083669662476, 0.505264163017273];[-2.3089499473571777, -2.590549945831299, -2.654238224029541, -2.708030939102173, -2.8115639686584473, -2.94917368888855];[];288.7097330093384
350;[3.7810158729553223, 3.9683279991149902, 4.0364298820495605, 3.9927144050598145, 4.078566074371338, 4.369632720947266];[0.2617441713809967, 0.384164959192276, 0.3916749954223633, 0.41021451354026794, 0.43453338742256165, 0.45999348163604736];[-2.341439723968506, -2.6143369674682617, -2.699880838394165, -2.7489960193634033, -2.8737523555755615, -3.0248987674713135];[];288.1311151981354
400;[3.5450050830841064, 3.8395302295684814, 4.249799728393555, 4.320397853851318, 4.392580986022949, 4.537112236022949];[0.3272956609725952, 0.41289088129997253, 0.46934258937835693, 0.48077401518821716, 0.5083308219909668, 0.5333436727523804];[-2.3653807640075684, -2.573500394821167, -2.809135913848877, -2.8198039531707764, -2.8878495693206787, -2.960522413253784];[];277.842481136322
400;[3.8365018367767334, 4.098752498626709, 4.555190086364746, 4.598371982574463, 4.641748905181885, 4.794589042663574];[0.28688350319862366, 0.3903937339782715, 0.44042712450027466, 0.43686941266059875, 0.46902570128440857, 0.4950624704360962];[-2.384373426437378, -2.636580467224121, -2.9286158084869385, -2.9733877182006836, -3.0426583290100098, -3.1244025230407715];[];276.88959670066833
450;[3.6915128231048584, 3.408843994140625, 4.720915794372559, 5.920015335083008, 6.811778545379639, 7.508869171142578];[0.32362547516822815, 0.26616907119750977, 0.5549526214599609, 0.8457192182540894, 0.9894197583198547, 1.1101607084274292];[-2.373487710952759, -2.1817402839660645, -3.2440755367279053, -5.91748046875, -8.853883743286133, -11.285508155822754];[];286.7682309150696
450;[4.029263496398926, 3.663210868835449, 4.935000419616699, 6.095726013183594, 7.023196697235107, 7.6563029289245605];[0.267217755317688, 0.21578478813171387, 0.49652186036109924, 0.7799413800239563, 0.913019597530365, 1.0345205068588257];[-2.4298970699310303, -2.1892828941345215, -3.220625162124634, -5.731400012969971, -8.76246452331543, -11.18195915222168];[];276.2199869155884
500;[3.429854393005371, 3.2832155227661133, 2.984260320663452, 2.918184518814087, 2.801799774169922, 2.759756565093994];[0.3201182782649994, 0.4395267069339752, 0.40235084295272827, 0.41122761368751526, 0.4115668833255768, 0.3847062587738037];[-2.289767026901245, -2.9176080226898193, -2.8540117740631104, -2.944472074508667, -2.9589688777923584, -2.9650373458862305];[];320.2079336643219
500;[3.66644024848938, 3.614675998687744, 3.311607837677002, 3.284381151199341, 3.147289276123047, 3.1496787071228027];[0.29034972190856934, 0.4397766888141632, 0.42053496837615967, 0.4151115417480469, 0.4109647572040558, 0.37978774309158325];[-2.2939422130584717, -3.0819520950317383, -2.9604079723358154, -3.1078133583068848, -3.127523183822632, -3.2102396488189697];[];282.6060309410095
