Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1850;[3.523024320602417, 2.4012610912323, 2.1167261600494385, 2.0539169311523438, 2.0138051509857178, 1.8284814357757568];[0.43340134620666504, 0.35558468103408813, 0.4241275191307068, 0.4157489538192749, 0.41822052001953125, 0.34720462560653687];[-2.2051966190338135, -2.1721999645233154, -2.8590586185455322, -2.8980493545532227, -3.030534505844116, -2.568286657333374];[1.4456795454025269, 0.8604470491409302, 0.4928133189678192, 0.2955428957939148, 0.1910409927368164];376.82756543159485
1900;[3.5153372287750244, 2.5239694118499756, 2.2067601680755615, 2.1188414096832275, 1.80878746509552, 1.7634419202804565];[0.4438469111919403, 0.3502945601940155, 0.39674535393714905, 0.38031503558158875, 0.29411935806274414, 0.28959333896636963];[-2.202637195587158, -2.2211732864379883, -2.7711942195892334, -2.7180216312408447, -2.2498538494110107, -2.264190912246704];[1.3942899703979492, 0.7961794137954712, 0.5343085527420044, 0.3544558584690094, 0.22331562638282776];375.3304569721222
1950;[3.449302911758423, 2.3382630348205566, 1.8404818773269653, 1.806396484375, 1.760331392288208, 1.6748502254486084];[0.4420658349990845, 0.3956006169319153, 0.24912582337856293, 0.26062437891960144, 0.25538352131843567, 0.22607573866844177];[-2.188352108001709, -2.362945318222046, -1.9207297563552856, -2.019817352294922, -2.055133581161499, -1.9255895614624023];[1.430879831314087, 0.8285091519355774, 0.5029172897338867, 0.33434125781059265, 0.21119464933872223];377.68096709251404
2000;[3.5128579139709473, 2.2459394931793213, 1.8200790882110596, 1.6169432401657104, 1.5493513345718384, 1.448427438735962];[0.43277543783187866, 0.3090578019618988, 0.2579086720943451, 0.23338238894939423, 0.2056998610496521, 0.21580816805362701];[-2.1851656436920166, -2.1642754077911377, -1.9524468183517456, -1.748627781867981, -1.6834015846252441, -1.6421374082565308];[1.4451537132263184, 0.7153674960136414, 0.4846107065677643, 0.30393341183662415, 0.16974863409996033];371.8477158546448
2050;[3.4718825817108154, 2.2598743438720703, 2.0339088439941406, 1.6308677196502686, 1.808956503868103, 1.6880840063095093];[0.435119092464447, 0.3171021342277527, 0.3226875066757202, 0.2720359265804291, 0.280851274728775, 0.2607279121875763];[-2.168713331222534, -2.176215648651123, -2.363346576690674, -1.9738293886184692, -2.1481943130493164, -2.000821590423584];[1.3899706602096558, 0.7408780455589294, 0.48209765553474426, 0.3448917865753174, 0.19328317046165466];385.2682476043701
2100;[3.4577395915985107, 2.040632963180542, 2.033637762069702, 1.8120131492614746, 1.7898659706115723, 1.7448748350143433];[0.4313388168811798, 0.4189818203449249, 0.5292811393737793, 0.49792590737342834, 0.4523932933807373, 0.41186171770095825];[-2.1701595783233643, -2.449732780456543, -2.927210807800293, -2.71525502204895, -2.598848581314087, -2.4570603370666504];[1.4028916358947754, 0.6677535176277161, 0.41961905360221863, 0.28827914595603943, 0.15596139430999756];378.74369525909424
2150;[3.5250561237335205, 2.426016092300415, 2.3535940647125244, 2.209756851196289, 2.029843807220459, 1.9429482221603394];[0.42883846163749695, 0.3481970429420471, 0.5667027235031128, 0.5060397386550903, 0.4493453800678253, 0.45139724016189575];[-2.201998710632324, -2.0471103191375732, -3.4681525230407715, -3.2604331970214844, -2.956653594970703, -2.9862520694732666];[1.469148874282837, 0.8474389910697937, 0.5238856673240662, 0.3560180962085724, 0.2388850301504135];381.7943322658539
2200;[3.4772369861602783, 2.4566612243652344, 1.9356942176818848, 1.7317782640457153, 1.5576387643814087, 1.5334607362747192];[0.43342170119285583, 0.3815727233886719, 0.25105994939804077, 0.22035440802574158, 0.18913422524929047, 0.169093057513237];[-2.167332649230957, -2.0949723720550537, -1.7868841886520386, -1.6895873546600342, -1.5836344957351685, -1.576366901397705];[1.5389820337295532, 0.8848665952682495, 0.6285247802734375, 0.4368678629398346, 0.2819278836250305];377.7869896888733
2250;[3.447732448577881, 2.7209010124206543, 2.2455894947052, 1.999340534210205, 1.7146412134170532, 1.5863606929779053];[0.42744630575180054, 0.5640100836753845, 0.4412858188152313, 0.42563366889953613, 0.3453190326690674, 0.2748892307281494];[-2.1626577377319336, -2.547889471054077, -2.291163921356201, -2.3458328247070312, -2.049595355987549, -1.8824753761291504];[1.4969102144241333, 0.8660432696342468, 0.6236371397972107, 0.45189303159713745, 0.3222024738788605];378.921719789505
2300;[3.4258675575256348, 2.361950159072876, 2.3162617683410645, 1.9133248329162598, 1.932327151298523, 1.9516160488128662];[0.43996262550354004, 0.3249138295650482, 0.40338435769081116, 0.32057878375053406, 0.33805781602859497, 0.34427326917648315];[-2.155377149581909, -2.0163791179656982, -2.829601526260376, -2.367100477218628, -2.5378692150115967, -2.6678359508514404];[1.3730943202972412, 0.8009469509124756, 0.5125756859779358, 0.33551743626594543, 0.21618393063545227];384.3464617729187
