Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1400;[3.5098540782928467, 2.8770527839660645, 1.9081768989562988, 1.7191274166107178, 1.9130051136016846, 1.6812809705734253];[0.44667667150497437, 0.546550452709198, 0.3572683334350586, 0.3586159646511078, 0.48764151334762573, 0.386985719203949];[-2.196889638900757, -2.580007791519165, -1.9490313529968262, -2.0314769744873047, -2.7322750091552734, -2.357124090194702];[1.5062978267669678, 0.9437212944030762, 0.4416751563549042, 0.31045302748680115, 0.20600800216197968];267.1852583885193
1450;[3.398092031478882, 2.3824968338012695, 1.5462634563446045, 1.3143774271011353, 1.4317468404769897, 1.4035770893096924];[0.4274410307407379, 0.3150498569011688, 0.07420611381530762, 0.058617401868104935, 0.07946053147315979, 0.07743922621011734];[-2.136824607849121, -1.8920776844024658, -1.2710986137390137, -1.145048975944519, -1.2947965860366821, -1.2999922037124634];[1.4827321767807007, 0.8964410424232483, 0.43610498309135437, 0.28232094645500183, 0.1752067506313324];267.27703332901
1500;[3.3999791145324707, 2.274623155593872, 1.4922363758087158, 1.360291600227356, 1.3654959201812744, 1.2661402225494385];[0.42848700284957886, 0.3034132122993469, 0.08981503546237946, 0.06689861416816711, 0.06390548497438431, 0.06595838814973831];[-2.1453912258148193, -2.008856773376465, -1.279219150543213, -1.1962783336639404, -1.2273948192596436, -1.1926486492156982];[1.4814077615737915, 0.8021133542060852, 0.3771936595439911, 0.23924067616462708, 0.17685489356517792];268.7958950996399
1550;[3.435685157775879, 2.5893826484680176, 1.5413016080856323, 1.46108078956604, 1.4963667392730713, 1.3716365098953247];[0.42411941289901733, 0.37056708335876465, 0.11295172572135925, 0.10721927136182785, 0.10982159525156021, 0.08751201629638672];[-2.1512887477874756, -2.3030037879943848, -1.328586220741272, -1.3418413400650024, -1.3959633111953735, -1.2963558435440063];[1.4545917510986328, 0.8192151188850403, 0.343780517578125, 0.24103869497776031, 0.15093286335468292];269.1866307258606
1600;[3.5344862937927246, 2.337771415710449, 1.6066702604293823, 1.4702807664871216, 1.4337425231933594, 1.5321803092956543];[0.437140554189682, 0.3440975546836853, 0.1950603574514389, 0.17685478925704956, 0.13816174864768982, 0.14948269724845886];[-2.198368787765503, -2.0899486541748047, -1.5377670526504517, -1.4809246063232422, -1.4159667491912842, -1.5322905778884888];[1.3467326164245605, 0.8026026487350464, 0.36351945996284485, 0.2202882617712021, 0.1416347175836563];274.82386231422424
1650;[3.3729896545410156, 2.4208426475524902, 1.6082509756088257, 1.4383982419967651, 1.3276339769363403, 1.3297699689865112];[0.4261898100376129, 0.29141178727149963, 0.14415767788887024, 0.09167036414146423, 0.04926810413599014, 0.05810295790433884];[-2.128889560699463, -1.897101640701294, -1.4516657590866089, -1.3018386363983154, -1.1730884313583374, -1.205018162727356];[1.4399919509887695, 0.851967990398407, 0.40502628684043884, 0.2452687919139862, 0.16022174060344696];269.82816100120544
1700;[3.3907694816589355, 2.262925624847412, 1.5793575048446655, 1.4381736516952515, 1.4559013843536377, 1.3728723526000977];[0.41682669520378113, 0.3017250895500183, 0.19173572957515717, 0.15013614296913147, 0.14297540485858917, 0.1338711827993393];[-2.115798234939575, -1.9696576595306396, -1.5222501754760742, -1.433251976966858, -1.4628493785858154, -1.4036600589752197];[1.4486035108566284, 0.8158100843429565, 0.36662042140960693, 0.23853960633277893, 0.15045347809791565];273.37021708488464
1750;[3.4865918159484863, 2.3233892917633057, 1.6471220254898071, 1.5062940120697021, 1.4098252058029175, 1.379752516746521];[0.43417859077453613, 0.3578457832336426, 0.27870655059814453, 0.2329852283000946, 0.15539532899856567, 0.09501808881759644];[-2.1764469146728516, -2.114013433456421, -1.7797452211380005, -1.6771165132522583, -1.451698899269104, -1.3013054132461548];[1.478678584098816, 0.8009831309318542, 0.354572057723999, 0.19811974465847015, 0.1531612128019333];273.88701701164246
1800;[3.542616844177246, 2.461324691772461, 1.5628077983856201, 1.4144504070281982, 1.3749734163284302, 1.3351463079452515];[0.43504461646080017, 0.3378761112689972, 0.1008743867278099, 0.08220722526311874, 0.06943383812904358, 0.07168541103601456];[-2.2129921913146973, -2.1868736743927, -1.3315175771713257, -1.2569390535354614, -1.2465355396270752, -1.2330505847930908];[1.3986296653747559, 0.8340803980827332, 0.36608853936195374, 0.23495365679264069, 0.15521687269210815];270.7628092765808
1850;[3.523024320602417, 2.3732635974884033, 1.653625249862671, 1.6130510568618774, 1.546100378036499, 1.3956859111785889];[0.43340134620666504, 0.33886846899986267, 0.18624205887317657, 0.17994338274002075, 0.15983261168003082, 0.1030084639787674];[-2.2051966190338135, -2.1154396533966064, -1.5380558967590332, -1.590963363647461, -1.5710089206695557, -1.3538492918014526];[1.4456795454025269, 0.8604556918144226, 0.37226101756095886, 0.24253876507282257, 0.13359849154949188];271.5766055583954
