Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1800;[3.542616844177246, 2.8200266361236572, 2.696208953857422, 3.110313892364502, 3.4686365127563477, 3.7380573749542236];[0.43504461646080017, 0.36873623728752136, 0.5161466002464294, 0.6674075126647949, 0.8569583892822266, 0.881876528263092];[-2.2129921913146973, -2.0115575790405273, -2.4222300052642822, -3.2860910892486572, -4.555303573608398, -5.013208866119385];[1.3986296653747559, 1.161689043045044, 0.8749873042106628, 0.8365910053253174, 0.8319887518882751];311.5419590473175
1850;[3.523024320602417, 2.694340467453003, 2.792335271835327, 3.0026049613952637, 3.069216012954712, 3.056762933731079];[0.43340134620666504, 0.5059860348701477, 0.5847612619400024, 0.702293336391449, 0.7390879988670349, 0.7898465991020203];[-2.2051966190338135, -2.411930561065674, -2.857896089553833, -3.4453630447387695, -3.7693586349487305, -4.065855979919434];[1.4456795454025269, 0.89674973487854, 0.8280330300331116, 0.816565752029419, 0.8074657917022705];312.224524974823
1900;[3.5153372287750244, 2.849238872528076, 2.399470806121826, 2.3498966693878174, 2.48362135887146, 2.646801233291626];[0.4438469111919403, 0.32485663890838623, 0.2990962266921997, 0.3213391900062561, 0.41592341661453247, 0.525303304195404];[-2.202637195587158, -1.963399052619934, -1.8443247079849243, -1.9097381830215454, -2.1621532440185547, -2.5178897380828857];[1.3942899703979492, 1.1296119689941406, 0.9137148261070251, 0.8635295629501343, 0.878648042678833];313.2376027107239
1950;[3.449302911758423, 3.672879457473755, 3.819549560546875, 4.110644340515137, 4.341062068939209, 4.628170013427734];[0.4420658349990845, 0.7958513498306274, 0.8772961497306824, 0.9683437943458557, 1.0254708528518677, 1.0900532007217407];[-2.188352108001709, -4.162039756774902, -5.143764019012451, -6.371136665344238, -7.166893005371094, -8.33846664428711];[1.430879831314087, 0.927261233329773, 0.8662861585617065, 0.8419073224067688, 0.8286116123199463];304.74057841300964
2000;[3.5128579139709473, 2.6699438095092773, 2.433318853378296, 2.5624120235443115, 2.5822410583496094, 2.6698672771453857];[0.43277543783187866, 0.3144987225532532, 0.341155469417572, 0.3822362720966339, 0.42449894547462463, 0.4281376600265503];[-2.1851656436920166, -1.9123409986495972, -1.9240206480026245, -2.1149797439575195, -2.2292463779449463, -2.3179712295532227];[1.4451537132263184, 1.0175423622131348, 0.9066727757453918, 0.9467412829399109, 0.9097386002540588];311.9177939891815
2050;[3.4718825817108154, 2.6646721363067627, 2.6587727069854736, 2.6077640056610107, 2.776456356048584, 3.059384346008301];[0.435119092464447, 0.32702624797821045, 0.44144999980926514, 0.5279643535614014, 0.642525851726532, 0.7207066416740417];[-2.168713331222534, -1.9434120655059814, -2.236428737640381, -2.5410025119781494, -3.0988783836364746, -3.567683696746826];[1.3899706602096558, 0.9804072380065918, 0.9354368448257446, 0.8811889886856079, 0.8760756850242615];314.9528777599335
2100;[3.4577395915985107, 2.5524308681488037, 2.5953245162963867, 2.6669578552246094, 2.757411479949951, 2.7324612140655518];[0.4313388168811798, 0.4846309423446655, 0.48366010189056396, 0.5836508870124817, 0.6329736709594727, 0.6607245206832886];[-2.1701595783233643, -2.3391923904418945, -2.4649715423583984, -2.7865898609161377, -3.1431469917297363, -3.300422191619873];[1.4028916358947754, 0.8583983182907104, 0.8284969925880432, 0.8266321420669556, 0.8357715606689453];309.6915271282196
2150;[3.5250561237335205, 2.6497175693511963, 2.6896347999572754, 2.8825325965881348, 3.1825788021087646, 3.340183734893799];[0.42883846163749695, 0.30259400606155396, 0.35121235251426697, 0.5415963530540466, 0.6855553984642029, 0.7758864164352417];[-2.201998710632324, -1.8351621627807617, -2.008183479309082, -2.550720691680908, -3.377453088760376, -3.9252007007598877];[1.469148874282837, 1.1622211933135986, 0.9565703868865967, 0.9773494005203247, 0.9673527479171753];309.4830410480499
2200;[3.4772369861602783, 2.592095136642456, 2.5021958351135254, 2.263929843902588, 2.3953208923339844, 2.5556652545928955];[0.43342170119285583, 0.2951336205005646, 0.2914888858795166, 0.2588381767272949, 0.26864108443260193, 0.2999597191810608];[-2.167332649230957, -1.8067599534988403, -1.8107794523239136, -1.7187447547912598, -1.7675117254257202, -1.9110568761825562];[1.5389820337295532, 1.09805428981781, 0.9981101751327515, 0.9353790283203125, 0.9076218605041504];310.50564098358154
2250;[3.447732448577881, 2.5434162616729736, 2.6582329273223877, 2.7159831523895264, 2.4590251445770264, 2.494894027709961];[0.42744630575180054, 0.3016822934150696, 0.342536062002182, 0.3753775656223297, 0.34290558099746704, 0.34757477045059204];[-2.1626577377319336, -1.8372206687927246, -2.012707233428955, -2.1287524700164795, -1.9820685386657715, -2.0229673385620117];[1.4969102144241333, 1.03235924243927, 0.9614921808242798, 0.9362587928771973, 0.9249181747436523];313.1961784362793
