Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1600;[3.5344862937927246, 2.8396055698394775, 2.3475961685180664, 2.3650906085968018, 2.4316890239715576, 2.1426005363464355];[0.437140554189682, 0.3926389515399933, 0.3037868142127991, 0.34817296266555786, 0.39605119824409485, 0.380220502614975];[-2.198368787765503, -2.0398311614990234, -1.8475663661956787, -2.0280191898345947, -2.205922842025757, -2.0887115001678467];[1.3467326164245605, 1.1231440305709839, 0.8962122797966003, 0.832021176815033, 0.8179503083229065];313.6189932823181
1650;[3.3729896545410156, 2.6906375885009766, 2.4966728687286377, 2.386634111404419, 2.613020420074463, 2.7611732482910156];[0.4261898100376129, 0.3124428689479828, 0.3574245572090149, 0.4177730977535248, 0.5395755171775818, 0.6443305015563965];[-2.128889560699463, -1.899155616760254, -1.9825671911239624, -2.1035213470458984, -2.568122148513794, -3.0608155727386475];[1.4399919509887695, 1.023506999015808, 0.9195156097412109, 0.9428767561912537, 0.9111656546592712];315.84346866607666
1700;[3.3907694816589355, 2.5360734462738037, 2.5776710510253906, 2.489987373352051, 2.589087963104248, 2.6974716186523438];[0.41682669520378113, 0.32503482699394226, 0.4222812354564667, 0.49780067801475525, 0.5624769330024719, 0.6509784460067749];[-2.115798234939575, -1.8871541023254395, -2.2623376846313477, -2.4406583309173584, -2.7772154808044434, -3.192171096801758];[1.4486035108566284, 0.983383297920227, 0.8445448279380798, 0.824164628982544, 0.8077582120895386];317.44952487945557
1750;[3.4865918159484863, 2.7360568046569824, 2.748910903930664, 2.936779022216797, 3.0450804233551025, 3.0712296962738037];[0.43417859077453613, 0.39574697613716125, 0.5432658195495605, 0.6271736025810242, 0.7621942162513733, 0.7928100228309631];[-2.1764469146728516, -2.07104229927063, -2.547349214553833, -3.092603921890259, -3.8194634914398193, -4.166041374206543];[1.478678584098816, 0.9852222800254822, 0.8731013536453247, 0.8143717050552368, 0.8218943476676941];309.93860030174255
1800;[3.542616844177246, 2.9207980632781982, 2.4327569007873535, 2.597587823867798, 2.627124786376953, 2.809791088104248];[0.43504461646080017, 0.37050458788871765, 0.3944248855113983, 0.4678167998790741, 0.5962730646133423, 0.6319723129272461];[-2.2129921913146973, -2.036648750305176, -2.0897862911224365, -2.4117956161499023, -2.7793631553649902, -3.0831048488616943];[1.3986296653747559, 1.181038737297058, 0.8644351363182068, 0.8223152160644531, 0.8469805717468262];314.6908321380615
1850;[3.523024320602417, 2.7395122051239014, 2.9059760570526123, 3.1666619777679443, 3.479893684387207, 3.6638355255126953];[0.43340134620666504, 0.3383645713329315, 0.49083104729652405, 0.66501784324646, 0.7883158922195435, 0.888871967792511];[-2.2051966190338135, -1.904494285583496, -2.3758134841918945, -3.1707470417022705, -4.162971019744873, -5.003161907196045];[1.4456795454025269, 1.1964995861053467, 0.9965420961380005, 0.9831879138946533, 0.8939070105552673];319.1308891773224
1900;[3.5153372287750244, 2.8493618965148926, 2.407487392425537, 2.3306660652160645, 2.4887678623199463, 2.584768772125244];[0.4438469111919403, 0.33185210824012756, 0.3774144649505615, 0.4020739197731018, 0.5137633085250854, 0.5669199824333191];[-2.202637195587158, -1.963741660118103, -2.0313894748687744, -2.142015218734741, -2.5232274532318115, -2.731919050216675];[1.3942899703979492, 1.1153305768966675, 0.8643661141395569, 0.8321449160575867, 0.8381173610687256];322.07093381881714
1950;[3.449302911758423, 2.47428560256958, 2.4323606491088867, 2.41050124168396, 2.2921695709228516, 2.2241714000701904];[0.4420658349990845, 0.30132561922073364, 0.3017271161079407, 0.3158618211746216, 0.3355658948421478, 0.35213080048561096];[-2.188352108001709, -1.8445593118667603, -1.8855763673782349, -1.9117953777313232, -1.9110199213027954, -1.9025310277938843];[1.430879831314087, 1.0427849292755127, 0.9041430950164795, 0.874750018119812, 0.883980929851532];313.2880582809448
2000;[3.5128579139709473, 2.5095741748809814, 2.220104455947876, 2.3055224418640137, 2.342392921447754, 2.459756851196289];[0.43277543783187866, 0.29363733530044556, 0.2931329905986786, 0.3145765960216522, 0.36933186650276184, 0.4005267322063446];[-2.1851656436920166, -1.840216040611267, -1.7881413698196411, -1.8776874542236328, -2.0278193950653076, -2.1611530780792236];[1.4451537132263184, 0.9300812482833862, 0.8900259733200073, 0.8725954294204712, 0.8844851851463318];316.9065651893616
2050;[3.4718825817108154, 2.7011799812316895, 2.4555280208587646, 2.3105309009552, 2.2661550045013428, 2.4051506519317627];[0.435119092464447, 0.3535517454147339, 0.36453235149383545, 0.38563722372055054, 0.38557368516921997, 0.43403318524360657];[-2.168713331222534, -1.9855751991271973, -2.0539186000823975, -2.1612329483032227, -2.1861629486083984, -2.4573018550872803];[1.3899706602096558, 1.0920419692993164, 0.8856858611106873, 0.8030428886413574, 0.7738752961158752];313.50053358078003
