Seed;RMSE History;MMD History;Log-Likelihood History;Max EIG History;Deployment Time
1200;[3.437978982925415, 3.4505345821380615, 3.3897323608398438, 3.3647372722625732, 3.400398015975952, 3.4893457889556885];[0.4222293496131897, 0.4376727044582367, 0.45154663920402527, 0.41371139883995056, 0.41577276587486267, 0.4048024117946625];[-2.1453921794891357, -2.1655828952789307, -2.1667442321777344, -2.119234323501587, -2.110914707183838, -2.1171011924743652];[1.4090831279754639, 1.4465867280960083, 1.3912701606750488, 1.540391445159912, 1.3888205289840698];373.6856486797333
1250;[3.4220948219299316, 3.4996025562286377, 3.54693603515625, 3.3458151817321777, 3.1548807621002197, 3.090808629989624];[0.4305312931537628, 0.43228888511657715, 0.42197853326797485, 0.4439229667186737, 0.39719897508621216, 0.3683450222015381];[-2.1536736488342285, -2.2037277221679688, -2.206946849822998, -2.1735384464263916, -2.0763819217681885, -2.008390426635742];[1.4425804615020752, 1.4177851676940918, 1.4927653074264526, 1.3075283765792847, 1.2929474115371704];836.1488571166992
1300;[3.4729998111724854, 3.482713460922241, 3.3279435634613037, 3.2968873977661133, 3.225787878036499, 3.263664484024048];[0.4191039800643921, 0.43541064858436584, 0.45964986085891724, 0.41829556226730347, 0.4127553701400757, 0.40322980284690857];[-2.148639678955078, -2.167680025100708, -2.200615406036377, -2.131621837615967, -2.097259759902954, -2.1099252700805664];[1.4331846237182617, 1.5329675674438477, 1.3388431072235107, 1.3646233081817627, 1.3706889152526855];521.5884666442871
1350;[3.4616544246673584, 3.507097005844116, 3.540264368057251, 3.6031291484832764, 3.4733643531799316, 3.6133008003234863];[0.43835362792015076, 0.47168517112731934, 0.4725344181060791, 0.48868629336357117, 0.4573541283607483, 0.46245723962783813];[-2.1895406246185303, -2.2271032333374023, -2.2594351768493652, -2.294203758239746, -2.2242093086242676, -2.2950353622436523];[1.4399313926696777, 1.4039238691329956, 1.4138082265853882, 1.3982994556427002, 1.3839497566223145];632.2084002494812
1400;[3.5098540782928467, 3.4530889987945557, 3.4378280639648438, 3.547145128250122, 3.6505982875823975, 3.516354560852051];[0.44667667150497437, 0.4231400787830353, 0.43949365615844727, 0.4454103410243988, 0.4331587255001068, 0.43438324332237244];[-2.196889638900757, -2.1610772609710693, -2.170499086380005, -2.186415195465088, -2.2090163230895996, -2.179023027420044];[1.5062978267669678, 1.4174216985702515, 1.4441663026809692, 1.5092616081237793, 1.5423372983932495];897.9164047241211
1450;[3.398092031478882, 3.4778380393981934, 3.6508522033691406, 3.4407012462615967, 3.4769933223724365, 3.4505937099456787];[0.4274410307407379, 0.45029541850090027, 0.44792765378952026, 0.43087780475616455, 0.39031049609184265, 0.3791910409927368];[-2.136824607849121, -2.1810665130615234, -2.268909454345703, -2.140169858932495, -2.117624521255493, -2.110079526901245];[1.4827321767807007, 1.5778390169143677, 1.4870456457138062, 1.7339588403701782, 1.5972150564193726];404.84766006469727
1500;[3.3999791145324707, 3.538452386856079, 3.684767007827759, 3.83996319770813, 3.9359209537506104, 4.097459316253662];[0.42848700284957886, 0.4794406294822693, 0.482159823179245, 0.5245398283004761, 0.49721044301986694, 0.5721997022628784];[-2.1453912258148193, -2.248072624206543, -2.3059821128845215, -2.4262945652008057, -2.3832812309265137, -2.5668692588806152];[1.4814077615737915, 1.3808974027633667, 1.459995150566101, 1.474136471748352, 1.49924898147583];460.23899149894714
1550;[3.435685157775879, 3.6097865104675293, 3.5407965183258057, 3.698087453842163, 3.730168342590332, 3.8213586807250977];[0.42411941289901733, 0.46506938338279724, 0.4636806547641754, 0.464992493391037, 0.4617542028427124, 0.49904707074165344];[-2.1512887477874756, -2.2428674697875977, -2.235069990158081, -2.2712783813476562, -2.2826709747314453, -2.3498237133026123];[1.4545917510986328, 1.5064195394515991, 1.3870396614074707, 1.4265673160552979, 1.3949952125549316];460.87327003479004
1600;[3.5344862937927246, 3.4898974895477295, 3.5359489917755127, 3.303300619125366, 3.435415506362915, 3.589606761932373];[0.437140554189682, 0.4448332190513611, 0.45018109679222107, 0.4208966791629791, 0.4589713215827942, 0.46455273032188416];[-2.198368787765503, -2.186668634414673, -2.20005464553833, -2.113649368286133, -2.23053240776062, -2.2767436504364014];[1.3467326164245605, 1.4771322011947632, 1.4556312561035156, 1.5123403072357178, 1.4002536535263062];429.87249207496643
1650;[3.3729896545410156, 3.5532028675079346, 3.525893211364746, 3.49723744392395, 3.297304153442383, 3.1697988510131836];[0.4261898100376129, 0.44023841619491577, 0.4613373279571533, 0.462372362613678, 0.41885626316070557, 0.3928675949573517];[-2.128889560699463, -2.222703456878662, -2.279067039489746, -2.267336130142212, -2.140103578567505, -2.0725035667419434];[1.4399919509887695, 1.4080073833465576, 1.334444284439087, 1.3242027759552002, 1.4298865795135498];391.7434003353119
1700;[3.3907694816589355, 3.5332188606262207, 3.8294918537139893, 3.911059856414795, 3.8839683532714844, 3.6996662616729736];[0.41682669520378113, 0.4488358795642853, 0.4615541100502014, 0.4771837294101715, 0.46073442697525024, 0.46731388568878174];[-2.115798234939575, -2.171286106109619, -2.2455179691314697, -2.3038547039031982, -2.2997138500213623, -2.2544374465942383];[1.4486035108566284, 1.4348857402801514, 1.5147405862808228, 1.4747133255004883, 1.4721323251724243];613.4496235847473
1750;[3.4865918159484863, 3.4327597618103027, 3.3572793006896973, 3.3012912273406982, 3.5551791191101074, 3.403541326522827];[0.43417859077453613, 0.42500537633895874, 0.40904149413108826, 0.39088383316993713, 0.4390212595462799, 0.423220157623291];[-2.1764469146728516, -2.154831886291504, -2.1228761672973633, -2.087385416030884, -2.1814475059509277, -2.142240285873413];[1.478678584098816, 1.3594812154769897, 1.4967445135116577, 1.5331612825393677, 1.4817471504211426];454.75077295303345
1800;[3.542616844177246, 3.4807775020599365, 3.4346821308135986, 3.3961732387542725, 3.472536325454712, 3.456254005432129];[0.43504461646080017, 0.4517959654331207, 0.4406393766403198, 0.4498005509376526, 0.4549986720085144, 0.5002211928367615];[-2.2129921913146973, -2.205491542816162, -2.230828046798706, -2.22163724899292, -2.2510552406311035, -2.3547356128692627];[1.3986296653747559, 1.4128177165985107, 1.3614845275878906, 1.3094143867492676, 1.4054392576217651];2360.496103286743
1850;[3.523024320602417, 3.4193499088287354, 3.3437821865081787, 3.4819107055664062, 3.3014111518859863, 3.3404922485351562];[0.43340134620666504, 0.47455573081970215, 0.44039222598075867, 0.43656644225120544, 0.426626980304718, 0.4248230457305908];[-2.2051966190338135, -2.253695487976074, -2.174278497695923, -2.1929938793182373, -2.1737210750579834, -2.1678614616394043];[1.4456795454025269, 1.4191151857376099, 1.380354881286621, 1.5222536325454712, 1.363189935684204];2307.040249109268
1900;[3.5153372287750244, 3.438192367553711, 3.4047794342041016, 3.227829933166504, 2.9553046226501465, 2.9608538150787354];[0.4438469111919403, 0.38329359889030457, 0.4076641798019409, 0.3652133047580719, 0.3459441661834717, 0.33195602893829346];[-2.202637195587158, -2.099846601486206, -2.1193532943725586, -2.08209490776062, -1.961450219154358, -1.9496082067489624];[1.3942899703979492, 1.4331594705581665, 1.4093419313430786, 1.3888248205184937, 1.4092007875442505];512.1465971469879
1950;[3.449302911758423, 3.3450353145599365, 3.372012138366699, 3.738483428955078, 3.676737070083618, 3.607816457748413];[0.4420658349990845, 0.4288134276866913, 0.4119037091732025, 0.47200605273246765, 0.4577407240867615, 0.45792916417121887];[-2.188352108001709, -2.1544442176818848, -2.1197831630706787, -2.2750563621520996, -2.281059503555298, -2.2323899269104004];[1.430879831314087, 1.5349041223526, 1.3778668642044067, 1.426767110824585, 1.4670848846435547];679.6252598762512
2000;[3.5128579139709473, 3.611919403076172, 3.3997509479522705, 3.2390451431274414, 3.2323460578918457, 3.329829216003418];[0.43277543783187866, 0.42308667302131653, 0.404090940952301, 0.39013031125068665, 0.36719825863838196, 0.4239211082458496];[-2.1851656436920166, -2.1606457233428955, -2.1193273067474365, -2.0589845180511475, -2.053520441055298, -2.1147067546844482];[1.4451537132263184, 1.4899095296859741, 1.463396430015564, 1.3552656173706055, 1.6137648820877075];1185.3404364585876
2050;[3.4718825817108154, 3.3925118446350098, 3.3927841186523438, 3.0977976322174072, 3.4419145584106445, 3.422640323638916];[0.435119092464447, 0.3948720395565033, 0.3966098129749298, 0.3715227246284485, 0.4166884124279022, 0.3813000023365021];[-2.168713331222534, -2.1097843647003174, -2.1146292686462402, -1.9691221714019775, -2.1395065784454346, -2.060415506362915];[1.3899706602096558, 1.4653851985931396, 1.487524390220642, 1.4493474960327148, 1.470388650894165];836.5168361663818
